"","state","year","gini","gross_income","income_after_federal","state_net_income","Quintile","shares"
"303","Idaho",2015,0.282020562572719,48216,51621.8656,50589.428288,"q3",16.7132632405613
"304","Idaho",2015,0.282020562572719,74696,69405.8336,67323.658592,"q4",22.2417620922724
"305","Idaho",2015,0.282020562572719,155884,123931.6944,119278.412480609,"q5",39.4060888641736
"306","Idaho",2014,0.282654629790331,11899,27231.3684,27231.3684,"q1",8.97773928510225
"307","Idaho",2014,0.282654629790331,29669,39165.7004,38774.043396,"q2",12.783171507405
"308","Idaho",2014,0.282654629790331,47954,51445.9064,50416.988272,"q3",16.6216610784082
"309","Idaho",2014,0.282654629790331,73006,68270.8296,66222.704712,"q4",21.8325487329769
"310","Idaho",2014,0.282654629790331,158046,125383.6936,120675.893248847,"q5",39.7848793961077
"311","Idaho",2013,0.300870734431074,15213,29457.0508,29457.0508,"q1",7.80790486835014
"312","Idaho",2013,0.300870734431074,41293,46972.3788,46502.655012,"q2",12.3260237056522
"313","Idaho",2013,0.300870734431074,68217,65054.5372,63753.446456,"q3",16.8985296028991
"314","Idaho",2013,0.300870734431074,103251,88583.3716,85925.870452,"q4",22.775566596076
"315","Idaho",2013,0.300870734431074,205939,157548.6324,151633.130266982,"q5",40.1919752270225
"316","Idaho",2012,0.261619314464339,12063,27341.5108,27341.5108,"q1",9.56640887389364
"317","Idaho",2012,0.261619314464339,28396,38310.7536,37927.646064,"q2",13.2703482454432
"318","Idaho",2012,0.261619314464339,45801,49999.9516,48999.952568,"q3",17.1443920745917
"319","Idaho",2012,0.261619314464339,68879,65499.1364,63534.162308,"q4",22.2297070028277
"320","Idaho",2012,0.261619314464339,138442,112217.6472,108004.194367935,"q5",37.7891438032438
"321","Idaho",2011,0.259324785818535,11179,26747.8164,26747.8164,"q1",9.6332681957458
"322","Idaho",2011,0.259324785818535,26955,37342.978,36969.54822,"q2",13.3146410066886
"323","Idaho",2011,0.259324785818535,43711,48596.3076,47624.381448,"q3",17.1519959717192
"324","Idaho",2011,0.259324785818535,66773,64084.7468,62162.204396,"q4",22.3878157988791
"325","Idaho",2011,0.259324785818535,132490,108220.284,104156.920763609,"q5",37.5122790269674
"326","Illinois",2015,0.326292683249136,12783,27825.0628,27546.812172,"q1",7.62641312315934
"327","Illinois",2015,0.326292683249136,34705,42547.878,41271.44166,"q2",11.4261157451627
"328","Illinois",2015,0.326292683249136,59389,59125.6524,57351.882828,"q3",15.8780315161818
"329","Illinois",2015,0.326292683249136,93969,82349.5804,79055.597184,"q4",21.886766427227
"330","Illinois",2015,0.326292683249136,212652,162057.0832,155976.993141086,"q5",43.1826731882692
"331","Illinois",2014,0.319876010118788,12246,27464.4136,27189.769464,"q1",7.75848482102947
"332","Illinois",2014,0.319876010118788,33817,41951.4972,40692.952284,"q2",11.6115604818315
"333","Illinois",2014,0.319876010118788,57774,58041.0184,56299.787848,"q3",16.0649044863813
"334","Illinois",2014,0.319876010118788,91112,80430.8192,77213.586432,"q4",22.032567767928
"335","Illinois",2014,0.319876010118788,201945,154866.262,149055.958609032,"q5",42.5324824428298
"336","Illinois",2013,0.271156991698092,11680,27084.288,26813.44512,"q1",9.24870228634326
"337","Illinois",2013,0.271156991698092,29590,39112.644,37939.26468,"q2",13.0863066054265
"338","Illinois",2013,0.271156991698092,46933,50760.2028,49237.396716,"q3",16.9833462855242
"339","Illinois",2013,0.271156991698092,70235,66409.826,63753.43296,"q4",21.990330542776
"340","Illinois",2013,0.271156991698092,144885,116544.766,112172.216160259,"q5",38.69131427993
"341","Illinois",2012,0.312234365847299,11852,27199.8032,26927.805168,"q1",7.99207249432279
"342","Illinois",2012,0.312234365847299,32288,40924.6208,39696.882176,"q2",11.7818870929073
"343","Illinois",2012,0.312234365847299,55431,56467.4596,54773.435812,"q3",16.2565521787438
"344","Illinois",2012,0.312234365847299,86919,77614.8004,74510.208384,"q4",22.1143529246745
"345","Illinois",2012,0.312234365847299,189518,146520.2888,141023.111300744,"q5",41.8551353093516
"346","Illinois",2011,0.309777250023697,11685,27087.646,26816.76954,"q1",8.12574957587504
"347","Illinois",2011,0.309777250023697,31328,40279.8848,39071.488256,"q2",11.8390520025701
"348","Illinois",2011,0.309777250023697,53669,55284.1004,53625.577388,"q3",16.2490866793866
"349","Illinois",2011,0.309777250023697,84155,75758.498,72728.15808,"q4",22.0373598240921
"350","Illinois",2011,0.309777250023697,184501,143150.8716,137780.108569137,"q5",41.7487519180761
"351","Indiana",2015,0.289732371959007,12339,27526.8724,26976.334952,"q1",8.69128222388801
"352","Indiana",2015,0.289732371959007,31019,40072.3604,38870.189588,"q2",12.523264869244
"353","Indiana",2015,0.289732371959007,50386,53079.2376,51486.860472,"q3",16.5881257027808
"354","Indiana",2015,0.289732371959007,77531,71309.8196,68457.426816,"q4",22.0557321014026
"355","Indiana",2015,0.289732371959007,164050,129415.98,124593.021731742,"q5",40.1415951026846
"356","Indiana",2014,0.282661127370535,11862,27206.5192,26662.388816,"q1",8.83359110627421
"357","Indiana",2014,0.282661127370535,30334,39612.3144,38423.944968,"q2",12.7303453895177
"358","Indiana",2014,0.282661127370535,49361,52390.8476,50819.122172,"q3",16.837026447452
"359","Indiana",2014,0.282661127370535,74977,69594.5532,66810.771072,"q4",22.1352646688123
"360","Indiana",2014,0.282661127370535,155575,123724.17,119113.328984193,"q5",39.4637723879437
"361","Indiana",2013,0.322710882096201,11724,27113.8384,26571.561632,"q1",7.68470776296731
"362","Indiana",2013,0.322710882096201,32735,41224.826,39988.08122,"q2",11.5648723410906
"363","Indiana",2013,0.322710882096201,56302,57052.4232,55340.850504,"q3",16.0050157897059
"364","Indiana",2013,0.322710882096201,88688,78802.8608,75650.746368,"q4",21.878799821397
"365","Indiana",2013,0.322710882096201,200593,153958.2588,148220.680973475,"q5",42.8666042848392
"366","Indiana",2012,0.276455409267799,11342,26857.2872,26320.141456,"q1",9.02522420377102
"367","Indiana",2012,0.276455409267799,28875,38632.45,37473.4765,"q2",12.849723002919
"368","Indiana",2012,0.276455409267799,47168,50918.0288,49390.487936,"q3",16.9360878208514
"369","Indiana",2012,0.276455409267799,72509,67937.0444,65219.562624,"q4",22.3639062175063
"370","Indiana",2012,0.276455409267799,146468,117607.9088,113225.00310196,"q5",38.8250587549522
"371","Indiana",2011,0.277341768247336,10808,26498.6528,25968.679744,"q1",9.00436177796764
"372","Indiana",2011,0.277341768247336,28084,38101.2144,36958.177968,"q2",12.8148526747985
"373","Indiana",2011,0.277341768247336,46440,50429.104,48916.23088,"q3",16.9611795439805
"374","Indiana",2011,0.277341768247336,71015,66933.674,64256.32704,"q4",22.280193713939
"375","Indiana",2011,0.277341768247336,145040,116648.864,112301.699120426,"q5",38.9394122893144
"376","Iowa",2015,0.282714930731541,13263,28147.4308,28147.4308,"q1",8.75267139339803
"377","Iowa",2015,0.282714930731541,33480,41725.168,40890.66464,"q2",12.7152830819486
"378","Iowa",2015,0.282714930731541,54770,56023.532,54342.82604,"q3",16.8983415323545
"379","Iowa",2015,0.282714930731541,81771,74157.4036,71932.681492,"q4",22.3680494329678
"380","Iowa",2015,0.282714930731541,166895,131326.682,126273.139347963,"q5",39.2656545593311
"381","Iowa",2014,0.284880632745195,13031,27991.6196,27991.6196,"q1",8.74148641148359
"382","Iowa",2014,0.284880632745195,32861,41309.4476,40483.258648,"q2",12.6424930183056
"383","Iowa",2014,0.284880632745195,53789,55364.6924,53703.751628,"q3",16.7711129906128
"384","Iowa",2014,0.284880632745195,81183,73762.5028,71549.627716,"q4",22.3441911316244
"385","Iowa",2014,0.284880632745195,167227,131549.6532,126487.530460107,"q5",39.5007164479736
"386","Iowa",2013,0.283714173985485,11105,26698.118,26698.118,"q1",8.91495200982572
"387","Iowa",2013,0.283714173985485,28937,38674.0892,37900.607416,"q2",12.6556522170171
"388","Iowa",2013,0.283714173985485,47680,51261.888,49724.03136,"q3",16.603692938561
"389","Iowa",2013,0.283714173985485,73578,68654.9848,66595.335256,"q4",22.2373059361523
"390","Iowa",2013,0.283714173985485,154947,123302.4052,118557.64233622,"q5",39.5883968984438
"391","Iowa",2012,0.272553464698559,12490,27628.284,27628.284,"q1",9.0975912087449
"392","Iowa",2012,0.272553464698559,31012,40067.6592,39266.306016,"q2",12.9298222217148
"393","Iowa",2012,0.272553464698559,50849,53390.1884,51788.482748,"q3",17.0531924951416
"394","Iowa",2012,0.272553464698559,76592,70679.1872,68558.811584,"q4",22.5754173349527
"395","Iowa",2012,0.272553464698559,151677,121106.2732,116446.019032873,"q5",38.3439767394459
"396","Iowa",2011,0.271092907931921,12159,27405.9844,27405.9844,"q1",9.1865849052766
"397","Iowa",2011,0.271092907931921,30211,39529.7076,38739.113448,"q2",12.9854906742629
"398","Iowa",2011,0.271092907931921,49251,52316.9716,50747.462452,"q3",17.0107326100147
"399","Iowa",2011,0.271092907931921,74400,69207.04,67130.8288,"q4",22.5024961530952
"400","Iowa",2011,0.271092907931921,148358,118877.2328,114302.753667793,"q5",38.3146956573506
"401","Kansas",2015,0.297478191458586,12896,27900.9536,27900.9536,"q1",8.39233364479308
"402","Kansas",2015,0.297478191458586,33356,41641.8896,41225.470704,"q2",12.4002179198495
"403","Kansas",2015,0.297478191458586,54296,55705.1936,54591.089728,"q3",16.4204652499839
"404","Kansas",2015,0.297478191458586,83725,75469.71,73205.6187,"q4",22.0195332966649
"405","Kansas",2015,0.297478191458586,181074,140849.2984,135534.498016639,"q5",40.7674498887086
"406","Kansas",2014,0.295374930665954,12675,27752.53,27752.53,"q1",8.5167650027916
"407","Kansas",2014,0.295374930665954,32142,40826.5672,40418.301528,"q2",12.4036682755031
"408","Kansas",2014,0.295374930665954,52924,54783.7584,53688.083232,"q3",16.4759316839676
"409","Kansas",2014,0.295374930665954,81028,73658.4048,71448.652656,"q4",21.9263391279006
"410","Kansas",2014,0.295374930665954,176456,137747.8496,132550.079130586,"q5",40.6772959098372
"411","Kansas",2013,0.281271404003493,12808,27841.8528,27841.8528,"q1",8.80363658450797
"412","Kansas",2013,0.281271404003493,32289,40925.2924,40516.039476,"q2",12.8112338626502
"413","Kansas",2013,0.281271404003493,52505,54502.358,53412.31084,"q3",16.8890546599735
"414","Kansas",2013,0.281271404003493,79395,72561.682,70384.83154,"q4",22.2557917531973
"415","Kansas",2013,0.281271404003493,163379,128965.3364,124098.964844549,"q5",39.240283139671
"416","Kansas",2012,0.283855137818743,12565,27678.654,27678.654,"q1",8.88645048035063
"417","Kansas",2012,0.283855137818743,30829,39944.7564,39545.308836,"q2",12.6963337415644
"418","Kansas",2012,0.283855137818743,50144,52916.7104,51858.376192,"q3",16.6495412682135
"419","Kansas",2012,0.283855137818743,77027,70971.3332,68842.193204,"q4",22.1023298627916
"420","Kansas",2012,0.283855137818743,162523,128390.4468,123545.768099971,"q5",39.6653446470799
"421","Kansas",2011,0.278098647973945,12259,27473.1444,27473.1444,"q1",9.0153971770912
"422","Kansas",2011,0.278098647973945,30216,39533.0656,39137.734944,"q2",12.8431685865518
"423","Kansas",2011,0.278098647973945,49144,52245.1104,51200.208192,"q3",16.8015064340665
"424","Kansas",2011,0.278098647973945,75579,69998.8564,67898.890708,"q4",22.2812306703606
"425","Kansas",2011,0.278098647973945,155529,123693.2764,119025.840492986,"q5",39.0586971319299
"426","Kentucky",2015,0.297486330950213,10003,25958.0148,25438.854504,"q1",8.69653193105641
"427","Kentucky",2015,0.297486330950213,26414,36979.6424,35870.253128,"q2",12.2626119683839
"428","Kentucky",2015,0.297486330950213,45099,49528.4884,47052.06398,"q3",16.0852280813131
"429","Kentucky",2015,0.297486330950213,71685,67383.646,64014.4637,"q4",21.8839974704429
"430","Kentucky",2015,0.297486330950213,159776,126545.5616,120141.59690967,"q5",41.0716305488036
"431","Kentucky",2014,0.288910200291731,9346,25516.7736,25006.438128,"q1",8.89272895637585
"432","Kentucky",2014,0.288910200291731,24980,36016.568,34936.07096,"q2",12.4238809324917
"433","Kentucky",2014,0.288910200291731,43418,48399.5288,45979.55236,"q3",16.3511370383909
"434","Kentucky",2014,0.288910200291731,69318,65793.9688,62504.27036,"q4",22.2276172273069
"435","Kentucky",2014,0.288910200291731,148222,118785.8952,112774.616187509,"q5",40.1046358454346
"436","Kentucky",2013,0.293925158504967,12369,27547.0204,26996.079992,"q1",8.63858312994272
"437","Kentucky",2013,0.293925158504967,31278,40246.3048,39038.915656,"q2",12.492218066368
"438","Kentucky",2013,0.293925158504967,51096,53556.0736,50878.26992,"q3",16.2807401793827
"439","Kentucky",2013,0.293925158504967,78748,72127.1568,68520.79896,"q4",21.9262432961179
"440","Kentucky",2013,0.293925158504967,170645,133845.182,127071.812719708,"q5",40.6622153281887
"441","Kentucky",2012,0.283010380469725,9120,25364.992,24857.69216,"q1",9.07911634077557
"442","Kentucky",2012,0.283010380469725,24062,35400.0392,34338.038024,"q2",12.5417532781077
"443","Kentucky",2012,0.283010380469725,41939,47406.2324,45035.92078,"q3",16.4490879379999
"444","Kentucky",2012,0.283010380469725,67508,64578.3728,61349.45416,"q4",22.4075038091435
"445","Kentucky",2012,0.283010380469725,141061,113976.5676,108208.669420034,"q5",39.5225386339733
"446","Kentucky",2011,0.284154643032404,8899,25216.5684,24712.237032,"q1",9.09351616629203
"447","Kentucky",2011,0.284154643032404,23601,35090.4316,34037.718652,"q2",12.5250718672235
"448","Kentucky",2011,0.284154643032404,41249,46942.8284,44595.68698,"q3",16.4101533978654
"449","Kentucky",2011,0.284154643032404,65875,63481.65,60307.5675,"q4",22.1917521793297
"450","Kentucky",2011,0.284154643032404,140896,113865.7536,108103.463273318,"q5",39.7795063892894
"451","Louisiana",2015,0.311080648184983,9092,25346.1872,25346.1872,"q1",8.24348025480656
"452","Louisiana",2015,0.311080648184983,25270,36211.332,35849.21868,"q2",11.6594391103851
"453","Louisiana",2015,0.311080648184983,45706,49936.1496,48937.426608,"q3",15.9161891601626
"454","Louisiana",2015,0.311080648184983,76207,70420.6212,69012.208776,"q4",22.4452212830474
"455","Louisiana",2015,0.311080648184983,168199,132202.4484,128324.454829246,"q5",41.7356701915983
"456","Louisiana",2014,0.308740013471475,9033,25306.5628,25306.5628,"q1",8.33417149381646
"457","Louisiana",2014,0.308740013471475,25168,36142.8288,35781.400512,"q2",11.7838337237936
"458","Louisiana",2014,0.308740013471475,44662,49234.9992,48250.299216,"q3",15.8901970003648
"459","Louisiana",2014,0.308740013471475,74448,69239.2768,67854.491264,"q4",22.3464154847551
"460","Louisiana",2014,0.308740013471475,165332,130276.9712,126455.459096062,"q5",41.6453822972701
"461","Louisiana",2013,0.289737932109322,9356,25523.4896,25523.4896,"q1",8.82394746888617
"462","Louisiana",2013,0.289737932109322,25224,36180.4384,35818.634016,"q2",12.383171342074
"463","Louisiana",2013,0.289737932109322,43697,48586.9052,47615.167096,"q3",16.4614533420752
"464","Louisiana",2013,0.289737932109322,68905,65516.598,64206.26604,"q4",22.1973063867525
"465","Louisiana",2013,0.289737932109322,149430,119597.188,116088.953986505,"q5",40.1341214602122
"466","Louisiana",2012,0.301616578519306,9013,25293.1308,25293.1308,"q1",8.59078559001031
"467","Louisiana",2012,0.301616578519306,24061,35399.3676,35045.373924,"q2",11.9031248319335
"468","Louisiana",2012,0.301616578519306,43188,48245.0608,47280.159584,"q3",16.058657066195
"469","Louisiana",2012,0.301616578519306,71582,67314.4712,65968.181776,"q4",22.4060243819417
"470","Louisiana",2012,0.301616578519306,156710,124486.436,120834.782007985,"q5",41.0414081299194
"471","Louisiana",2011,0.297341410296784,8423,24896.8868,24896.8868,"q1",8.65748597729884
"472","Louisiana",2011,0.297341410296784,23231,34841.9396,34493.520204,"q2",11.9945585917113
"473","Louisiana",2011,0.297341410296784,42014,47456.6024,46507.470352,"q3",16.1722136444819
"474","Louisiana",2011,0.297341410296784,70565,66631.454,65298.82492,"q4",22.7066004525109
"475","Louisiana",2011,0.297341410296784,149876,119896.7216,116379.701142766,"q5",40.4691413339971
"476","Maine",2015,0.284503226059905,12043,27328.0788,27874.640376,"q1",8.88938813789706
"477","Maine",2015,0.284503226059905,30190,39515.604,39120.44796,"q2",12.4757428743103
"478","Maine",2015,0.284503226059905,51472,53808.5952,52732.423296,"q3",16.8166825403649
"479","Maine",2015,0.284503226059905,78480,71947.168,69788.75296,"q4",22.2560472297751
"480","Maine",2015,0.284503226059905,163489,129039.2124,124055.827700443,"q5",39.5621392176527
"481","Maine",2014,0.287010985012338,11434,26919.0744,27457.455888,"q1",8.87672447072647
"482","Maine",2014,0.287010985012338,29304,38920.5664,38531.360736,"q2",12.456808603492
"483","Maine",2014,0.287010985012338,49250,52316.3,51269.974,"q3",16.5750765357038
"484","Maine",2014,0.287010985012338,76855,70855.818,68730.14346,"q4",22.219776982126
"485","Maine",2014,0.287010985012338,162366,128285.0056,123330.747725983,"q5",39.8716134079517
"486","Maine",2013,0.304273415638229,8851,25184.3316,25688.018232,"q1",8.55402070892908
"487","Maine",2013,0.304273415638229,24682,35816.4312,35458.266888,"q2",11.8074795230738
"488","Maine",2013,0.304273415638229,44442,49087.2472,48105.502256,"q3",16.018964903982
"489","Maine",2013,0.304273415638229,73943,68900.1188,66833.115236,"q4",22.2551948775411
"490","Maine",2013,0.304273415638229,163741,129208.4556,124218.534871915,"q5",41.3643399864741
"491","Maine",2012,0.271873560376749,11407,26900.9412,27438.960024,"q1",9.33136081589953
"492","Maine",2012,0.271873560376749,28396,38310.7536,37927.646064,"q2",12.8983223129213
"493","Maine",2012,0.271873560376749,46873,50719.9068,49705.508664,"q3",16.903703182479
"494","Maine",2012,0.271873560376749,71575,67309.77,65290.4769,"q4",22.2037933384925
"495","Maine",2012,0.271873560376749,147432,118255.3312,113688.410826088,"q5",38.6628203502076
"496","Maine",2011,0.27511693128922,11176,26745.8016,27280.717632,"q1",9.31322111796811
"497","Maine",2011,0.27511693128922,27036,37397.3776,37023.403824,"q2",12.6392256612884
"498","Maine",2011,0.27511693128922,46191,50261.8756,49256.638088,"q3",16.8154653491658
"499","Maine",2011,0.27511693128922,72160,67702.656,65671.57632,"q4",22.4192750236255
"500","Maine",2011,0.27511693128922,147438,118259.3608,113692.284806361,"q5",38.8128128479521
"501","Maryland",2015,0.317407433305563,17198,30790.1768,30790.1768,"q1",7.47531962652528
"502","Maryland",2015,0.317407433305563,46039,50159.7924,48654.998628,"q2",11.8125877787246
"503","Maryland",2015,0.317407433305563,76036,70305.7776,67493.546496,"q3",16.3862596847883
"504","Maryland",2015,0.317407433305563,116843,97711.7588,92826.17086,"q4",22.5365804617578
"505","Maryland",2015,0.317407433305563,243669,182888.1004,172126.214731252,"q5",41.7892524482041
"506","Maryland",2014,0.313182678016031,16748,30487.9568,30487.9568,"q1",7.57421208445479
"507","Maryland",2014,0.313182678016031,44978,49447.2248,47963.808056,"q2",11.9157888138383
"508","Maryland",2014,0.313182678016031,74401,69207.7116,66439.403136,"q3",16.5057348190894
"509","Maryland",2014,0.313182678016031,114241,95964.2556,91166.04282,"q4",22.6486460784793
"510","Maryland",2014,0.313182678016031,234714,176873.9224,166465.935622902,"q5",41.3556182041382
"511","Maryland",2013,0.278973280915865,11541,26990.9356,26990.9356,"q1",9.22573250175856
"512","Maryland",2013,0.278973280915865,28000,38044.8,36903.456,"q2",12.6139167049258
"513","Maryland",2013,0.278973280915865,47018,50817.2888,48784.597248,"q3",16.6749923413575
"514","Maryland",2013,0.278973280915865,72975,68250.01,64837.5095,"q4",22.1620149665071
"515","Maryland",2013,0.278973280915865,153362,122237.9192,115044.938858803,"q5",39.323343485451
"516","Maryland",2012,0.309247442633208,15822,29866.0552,29866.0552,"q1",7.67609993826365
"517","Maryland",2012,0.309247442633208,43097,48183.9452,46738.426844,"q2",12.012595336386
"518","Maryland",2012,0.309247442633208,71416,67202.9856,64514.866176,"q3",16.5814519846826
"519","Maryland",2012,0.309247442633208,110288,93309.4208,88643.94976,"q4",22.78304961012
"520","Maryland",2012,0.309247442633208,223401,169276.1116,159315.211161398,"q5",40.9468031305477
"521","Maryland",2011,0.307223578844312,15580,29703.528,29703.528,"q1",7.75386075677281
"522","Maryland",2011,0.307223578844312,42297,47646.6652,46217.265244,"q2",12.0646355295173
"523","Maryland",2011,0.307223578844312,70015,66262.074,63611.59104,"q3",16.6052806737616
"524","Maryland",2011,0.307223578844312,108093,91835.2588,87243.49586,"q4",22.7741943257557
"525","Maryland",2011,0.307223578844312,218638,166077.2808,156304.612680877,"q5",40.8020287141926
"526","Massachusetts",2015,0.341208923846802,13630,28393.908,28393.908,"q1",6.93109391266815
"527","Massachusetts",2015,0.341208923846802,39862,46011.3192,45091.092816,"q2",11.0069596243156
"528","Massachusetts",2015,0.341208923846802,70843,66818.1588,64813.614036,"q3",15.8213249723477
"529","Massachusetts",2015,0.341208923846802,113107,95202.6612,91394.554752,"q4",22.3098645699846
"530","Massachusetts",2015,0.341208923846802,250489,187468.4124,179966.667035981,"q5",43.9307569206839
"531","Massachusetts",2014,0.340258691946854,13189,28097.7324,28097.7324,"q1",6.97930905691871
"532","Massachusetts",2014,0.340258691946854,38574,45146.2984,44243.372432,"q2",10.9897896928965
"533","Massachusetts",2014,0.340258691946854,69277,65766.4332,63793.440204,"q3",15.8459098638074
"534","Massachusetts",2014,0.340258691946854,110953,93756.0348,90005.793408,"q4",22.3569019793074
"535","Massachusetts",2014,0.340258691946854,245028,183800.8048,176445.822605083,"q5",43.82808940707
"536","Massachusetts",2013,0.319234185475223,15983,29974.1828,29974.1828,"q1",7.4049761583864
"537","Massachusetts",2013,0.319234185475223,44085,48847.486,47870.53628,"q2",11.8261832927292
"538","Massachusetts",2013,0.319234185475223,73022,68281.5752,66233.127944,"q3",16.3625723040788
"539","Massachusetts",2013,0.319234185475223,111784,94314.1344,90541.569024,"q4",22.3678545113035
"540","Massachusetts",2013,0.319234185475223,235286,177258.0776,170164.909503855,"q5",42.0384137335021
"541","Massachusetts",2012,0.331639653257973,12611,27709.5476,27709.5476,"q1",7.23946545280105
"542","Massachusetts",2012,0.331639653257973,36658,43859.5128,42982.322544,"q2",11.2296686914672
"543","Massachusetts",2012,0.331639653257973,65528,63248.6048,61351.146656,"q3",16.0287534505198
"544","Massachusetts",2012,0.331639653257973,104248,89252.9568,85682.838528,"q4",22.3857118988614
"545","Massachusetts",2012,0.331639653257973,227323,171910.1268,165030.962570465,"q5",43.1164005063505
"546","Massachusetts",2011,0.326157485682059,12482,27622.9112,27622.9112,"q1",7.42152897306363
"547","Massachusetts",2011,0.326157485682059,35553,43117.3948,42255.046904,"q2",11.3527880021639
"548","Massachusetts",2011,0.326157485682059,63412,61827.4992,59972.674224,"q3",16.1130351584927
"549","Massachusetts",2011,0.326157485682059,101185,87195.846,83708.01216,"q4",22.4900783637534
"550","Massachusetts",2011,0.326157485682059,217412,165253.8992,158641.090906918,"q5",42.6225695025263
"551","Michigan",2015,0.301657579695857,11543,26992.2788,26722.356012,"q1",8.35059731760657
"552","Michigan",2015,0.301657579695857,30647,39822.5252,39026.074696,"q2",12.1954454362776
"553","Michigan",2015,0.301657579695857,51122,53573.5352,51966.329144,"q3",16.2392076716917
"554","Michigan",2015,0.301657579695857,80002,72969.3432,70780.262904,"q4",22.1184641533931
"555","Michigan",2015,0.301657579695857,174146,136196.4536,131510.301362049,"q5",41.096285421031
"556","Michigan",2014,0.294561653734395,11352,26864.0032,26595.363168,"q1",8.54512290310958
"557","Michigan",2014,0.294561653734395,29751,39220.7716,38436.356168,"q2",12.3496485206279
"558","Michigan",2014,0.294561653734395,49800,52685.68,51105.1096,"q3",16.4201345832468
"559","Michigan",2014,0.294561653734395,77843,71519.3588,69373.778036,"q4",22.2898802255853
"560","Michigan",2014,0.294561653734395,165223,130203.7668,125723.806734582,"q5",40.3952137674303
"561","Michigan",2013,0.337264131232346,13072,28019.1552,27738.963648,"q1",7.06382878241858
"562","Michigan",2013,0.337264131232346,37606,44496.1896,43606.265808,"q2",11.1044954460854
"563","Michigan",2013,0.337264131232346,66974,64219.7384,62293.146248,"q3",15.8631780551671
"564","Michigan",2013,0.337264131232346,106310,90637.796,87918.66212,"q4",22.3888096136486
"565","Michigan",2013,0.337264131232346,235246,177231.2136,171133.166064301,"q5",43.5796881026803
"566","Michigan",2012,0.290820938392776,10443,26253.5188,25990.983612,"q1",8.69328190070368
"567","Michigan",2012,0.290820938392776,27786,37901.0776,37143.056048,"q2",12.4233488697142
"568","Michigan",2012,0.290820938392776,46967,50783.0372,49259.546084,"q3",16.4759874732561
"569","Michigan",2012,0.290820938392776,73694,68732.8904,66670.903688,"q4",22.2996162433365
"570","Michigan",2012,0.290820938392776,156263,124186.2308,119913.317900995,"q5",40.1077655129895
"571","Michigan",2011,0.288613404102225,10362,26199.1192,25937.128008,"q1",8.78084315365016
"572","Michigan",2011,0.288613404102225,27235,37531.026,36780.40548,"q2",12.4517630305067
"573","Michigan",2011,0.288613404102225,46174,50250.4584,48742.944648,"q3",16.5016015523818
"574","Michigan",2011,0.288613404102225,72759,68104.9444,66061.796068,"q4",22.3647841635594
"575","Michigan",2011,0.288613404102225,153098,122060.6168,117860.840539577,"q5",39.9010080999019
"576","Minnesota",2015,0.30113223784086,15495,29646.442,29646.442,"q1",8.16958992270752
"577","Minnesota",2015,0.30113223784086,38915,45375.314,44467.80772,"q2",12.2538736295643
"578","Minnesota",2015,0.30113223784086,63595,61950.402,60091.88994,"q3",16.5593597535338
"579","Minnesota",2015,0.30113223784086,96069,83759.9404,80409.542784,"q4",22.1582404531945
"580","Minnesota",2015,0.30113223784086,203367,155821.2772,148272.07912647,"q5",40.8589362409999
"581","Minnesota",2014,0.302811638404602,14750,29146.1,29146.1,"q1",8.15302033313402
"582","Minnesota",2014,0.302811638404602,37609,44498.2044,43608.240312,"q2",12.1985058020089
"583","Minnesota",2014,0.302811638404602,61787,60736.1492,58914.064724,"q3",16.4799944967713
"584","Minnesota",2014,0.302811638404602,94054,82406.6664,79110.399744,"q4",22.1295026667442
"585","Minnesota",2014,0.302811638404602,200922,154179.2152,146709.571417833,"q5",41.0389767013416
"586","Minnesota",2013,0.29052313897578,10690,26419.404,26419.404,"q1",8.70248205584048
"587","Minnesota",2013,0.29052313897578,28729,38534.3964,37763.708472,"q2",12.4392660538281
"588","Minnesota",2013,0.29052313897578,48428,51764.2448,50211.317456,"q3",16.5394756505843
"589","Minnesota",2013,0.29052313897578,75708,70085.4928,67282.073088,"q4",22.1625375700401
"590","Minnesota",2013,0.29052313897578,162113,128115.0908,121908.19650394,"q5",40.156238669707
"591","Minnesota",2012,0.29110618992405,14024,28658.5184,28658.5184,"q1",8.43912167203153
"592","Minnesota",2012,0.29110618992405,35928,43369.2448,42501.859904,"q2",12.5155935143351
"593","Minnesota",2012,0.29110618992405,58915,58807.314,57043.09458,"q3",16.797575122021
"594","Minnesota",2012,0.29110618992405,88941,78972.7756,75813.864576,"q4",22.3250350438139
"595","Minnesota",2012,0.29110618992405,183497,142476.5852,135573.908095547,"q5",39.9226746477984
"596","Minnesota",2011,0.28777708560981,13424,28255.5584,28255.5584,"q1",8.53802842216558
"597","Minnesota",2011,0.28777708560981,34674,42527.0584,41676.517232,"q2",12.5934615634313
"598","Minnesota",2011,0.28777708560981,57174,57638.0584,55908.916648,"q3",16.8940890367649
"599","Minnesota",2011,0.28777708560981,85996,76994.9136,73915.117056,"q4",22.3350521450613
"600","Minnesota",2011,0.28777708560981,176624,137860.6784,131181.631825012,"q5",39.6393688325769
"601","Mississippi",2015,0.287064089892723,8242,24775.3272,24775.3272,"q1",8.94182364210481
"602","Mississippi",2015,0.287064089892723,22926,34637.1016,34290.730584,"q2",12.3760894443831
"603","Mississippi",2015,0.287064089892723,40400,46372.64,45445.1872,"q3",16.4019165536929
"604","Mississippi",2015,0.287064089892723,66217,63711.3372,62437.110456,"q4",22.5345815178647
