year,st,state,gini,d10_value
1956,22,Massachusetts,0.415205389,0.291810818
1956,23,Michigan,0.421581149,0.301131592
1956,24,Minnesota,0.434990644,0.301384602
1956,25,Mississippi,0.466899604,0.379522171
1956,26,Missouri,0.440621138,0.322850266
1956,27,Montana,0.45343402,0.262157154
1956,28,Nebraska,0.482396215,0.309515991
1956,29,Nevada,0.436097652,0.291314373
1956,30,New Hampshire,0.415022433,0.269386806
1956,31,New Jersey,0.411123335,0.286639042
1956,32,New Mexico,0.447376341,0.299746151
1956,33,New York,0.445204735,0.344708061
1956,34,North Carolina,0.446947306,0.299313602
1956,35,North Dakota,0.450273871,0.266171989
1956,36,Ohio,0.398861468,0.289344349
1956,37,Oklahoma,0.469743133,0.352573395
1956,38,Oregon,0.422697544,0.301138859
1956,39,Pennsylvania,0.411242813,0.299899216
1956,40,Rhode Island,0.413923621,0.295775661
1956,41,South Carolina,0.42756635,0.308285236
1956,42,South Dakota,0.470557123,0.292263966
1956,43,Tennessee,0.446899951,0.338185768
1956,44,Texas,0.46271947,0.319921455
1956,45,Utah,0.401459932,0.279227581
1956,46,Vermont,0.437179774,0.305142975
1956,47,Virginia,0.446221739,0.289627094
1956,48,Washington,0.405431598,0.285002041
1956,49,West Virginia,0.419720531,0.316166763
1956,50,Wisconsin,0.423578978,0.281283169
1956,51,Wyoming,0.43182373,0.283481579
1957,1,Alabama,0.427091658,0.352973022
1957,3,Arizona,0.437379628,0.328512535
1957,4,Arkansas,0.467294157,0.371945724
1957,5,California,0.426873773,0.312878571
1957,6,Colorado,0.449314296,0.317484703
1957,7,Connecticut,0.426556706,0.306152649
1957,8,Delaware,0.517045856,0.407972336
1957,9,District of Columbia,0.452230364,0.33100029
1957,10,Florida,0.464583099,0.371945305
1957,11,Georgia,0.44279629,0.33918911
1957,13,Idaho,0.448256552,0.327912216
1957,14,Illinois,0.419847488,0.317012386
1957,15,Indiana,0.411996216,0.309634323
1957,16,Iowa,0.434195757,0.285223961
1957,17,Kansas,0.457864195,0.313838615
1957,18,Kentucky,0.458415002,0.370417519
1957,19,Louisiana,0.439475417,0.356386032
1957,20,Maine,0.432678342,0.312278652
1957,21,Maryland,0.416201115,0.300327072
1957,22,Massachusetts,0.422319174,0.315769482
1957,23,Michigan,0.405769408,0.306416035
1957,24,Minnesota,0.444610804,0.321247787
1957,25,Mississippi,0.458639055,0.382491837
1957,26,Missouri,0.453086466,0.35047287
1957,27,Montana,0.443283826,0.305297527
1957,28,Nebraska,0.484299749,0.28737215
1957,29,Nevada,0.436323613,0.317831173
1957,30,New Hampshire,0.409300715,0.301355762
1957,31,New Jersey,0.41065973,0.297530956
1957,32,New Mexico,0.457836777,0.336091499
1957,33,New York,0.43941322,0.350703049
1957,34,North Carolina,0.447531372,0.331369896
1957,35,North Dakota,0.472139984,0.28992979
1957,36,Ohio,0.399745703,0.309318542
1957,37,Oklahoma,0.464925975,0.385965881
1957,38,Oregon,0.449328721,0.319818001
1957,39,Pennsylvania,0.414631814,0.32330368
1957,40,Rhode Island,0.42541486,0.318761845
1957,41,South Carolina,0.418265909,0.322922173
1957,42,South Dakota,0.469843805,0.267051067
1957,43,Tennessee,0.446661264,0.355712509
1957,44,Texas,0.46960932,0.345326042
1957,45,Utah,0.409671783,0.305916805
1957,46,Vermont,0.418510228,0.312512817
1957,47,Virginia,0.432452828,0.307495308
1957,48,Washington,0.416387767,0.309832764
1957,49,West Virginia,0.414515257,0.346483994
1957,50,Wisconsin,0.423198014,0.306692944
1957,51,Wyoming,0.404566079,0.297480755
1958,1,Alabama,0.4350245,0.359292412
1958,3,Arizona,0.450766355,0.340872078
1958,4,Arkansas,0.470269531,0.388750076
1958,5,California,0.426407069,0.322690315
1958,6,Colorado,0.438721538,0.329834595
1958,7,Connecticut,0.434977233,0.333843727
1958,8,Delaware,0.494023263,0.389427795
1958,9,District of Columbia,0.454143673,0.346462975
1958,10,Florida,0.466565579,0.363079605
1958,11,Georgia,0.44505769,0.345378685
1958,13,Idaho,0.427128941,0.324238815
1958,14,Illinois,0.427060962,0.324039726
1958,15,Indiana,0.411846101,0.312608337
1958,16,Iowa,0.428629786,0.305468483
1958,17,Kansas,0.444906533,0.31094595
1958,18,Kentucky,0.455591112,0.355693893
1958,19,Louisiana,0.442776978,0.351122589
1958,20,Maine,0.461423725,0.313330364
1958,21,Maryland,0.425466865,0.312631359
1958,22,Massachusetts,0.433652818,0.329304314
1958,23,Michigan,0.424775481,0.308924923
1958,24,Minnesota,0.450331062,0.324098625
1958,25,Mississippi,0.466887772,0.369878235
1958,26,Missouri,0.458493412,0.343211937
1958,27,Montana,0.457925886,0.295499973
1958,28,Nebraska,0.440262526,0.30607811
1958,29,Nevada,0.413032562,0.316543217
1958,30,New Hampshire,0.426137894,0.310825691
1958,31,New Jersey,0.415215999,0.323643074
1958,32,New Mexico,0.507686317,0.310601864
1958,33,New York,0.450953066,0.357141457
1958,34,North Carolina,0.44434911,0.318044949
1958,35,North Dakota,0.451733232,0.275531902
1958,36,Ohio,0.419493169,0.317849731
1958,37,Oklahoma,0.446470261,0.36202446
1958,38,Oregon,0.434533566,0.347921066
1958,39,Pennsylvania,0.424549967,0.331722336
1958,40,Rhode Island,0.415664464,0.323415184
1958,41,South Carolina,0.430890828,0.319489994
1958,42,South Dakota,0.462005377,0.303462467
1958,43,Tennessee,0.476924658,0.364448013
1958,44,Texas,0.456680864,0.347650337
1958,45,Utah,0.405558258,0.304986115
1958,46,Vermont,0.439523339,0.318715076
1958,47,Virginia,0.451161653,0.318420639
1958,48,Washington,0.40788886,0.325953789
1958,49,West Virginia,0.43478784,0.347820168
1958,50,Wisconsin,0.42259118,0.306490059
1958,51,Wyoming,0.429580688,0.306762085
1959,1,Alabama,0.441938758,0.363995743
1959,2,Alaska,0.443897069,0.214879246
1959,3,Arizona,0.466668606,0.350020676
1959,4,Arkansas,0.473138362,0.378733406
1959,5,California,0.438203245,0.324418602
1959,6,Colorado,0.456251919,0.332199135
1959,7,Connecticut,0.428736001,0.331342583
1959,8,Delaware,0.499899238,0.397888069
1959,9,District of Columbia,0.465565354,0.381195221
1959,10,Florida,0.477752805,0.371608009
1959,11,Georgia,0.446680039,0.340403214
1959,12,Hawaii,0.452350527,0.294897995
1959,13,Idaho,0.449724942,0.317259979
1959,14,Illinois,0.432068974,0.32239727
1959,15,Indiana,0.421853781,0.313569832
1959,16,Iowa,0.465558201,0.316475105
1959,17,Kansas,0.437484235,0.317470341
1959,18,Kentucky,0.456953526,0.355540428
1959,19,Louisiana,0.462259948,0.383192101
1959,20,Maine,0.445135266,0.305270252
1959,21,Maryland,0.441837072,0.337750549
1959,22,Massachusetts,0.434260905,0.332381516
1959,23,Michigan,0.415739894,0.304828415
1959,24,Minnesota,0.456440657,0.32932003
1959,25,Mississippi,0.499435246,0.364469643
1959,26,Missouri,0.458879322,0.346523438
1959,27,Montana,0.450599521,0.34442894
1959,28,Nebraska,0.470988244,0.313785782
1959,29,Nevada,0.440135241,0.302092819
1959,30,New Hampshire,0.430486888,0.303846073
1959,31,New Jersey,0.419012874,0.320794678
1959,32,New Mexico,0.444182694,0.321668587
1959,33,New York,0.459876031,0.369561462
1959,34,North Carolina,0.451531738,0.328693657
1959,35,North Dakota,0.468624771,0.300788555
1959,36,Ohio,0.410367757,0.314175682
1959,37,Oklahoma,0.456530839,0.368209839
1959,38,Oregon,0.431219548,0.341155815
1959,39,Pennsylvania,0.424348295,0.333257217
1959,40,Rhode Island,0.419496864,0.311050816
1959,41,South Carolina,0.440726548,0.331606064
1959,42,South Dakota,0.474368244,0.308667946
1959,43,Tennessee,0.465541929,0.357986336
1959,44,Texas,0.473412842,0.349787636
1959,45,Utah,0.425902098,0.321605492
1959,46,Vermont,0.441497296,0.30326889
1959,47,Virginia,0.451316208,0.318638763
1959,48,Washington,0.412678748,0.320561867
1959,49,West Virginia,0.431427658,0.348497391
1959,50,Wisconsin,0.421403617,0.300184536
1959,51,Wyoming,0.421404719,0.301514053
1960,1,Alabama,0.442676038,0.356837921
1960,2,Alaska,0.438759476,0.223761139
1960,3,Arizona,0.462429613,0.346592903
1960,4,Arkansas,0.471803278,0.372175789
1960,5,California,0.43489331,0.31701952
1960,6,Colorado,0.439330786,0.327354507
1960,7,Connecticut,0.427821159,0.329101067
1960,8,Delaware,0.51781249,0.393216019
1960,9,District of Columbia,0.455252439,0.367145767
1960,10,Florida,0.469815284,0.366539383
1960,11,Georgia,0.453064203,0.346242905
1960,12,Hawaii,0.459287405,0.289389782
1960,13,Idaho,0.44235006,0.321621208
1960,14,Illinois,0.433446109,0.324307899
1960,15,Indiana,0.414668888,0.31171154
1960,16,Iowa,0.443952143,0.316496849
1960,17,Kansas,0.44981426,0.322665367
1960,18,Kentucky,0.457734853,0.348874168
1960,19,Louisiana,0.459411711,0.363344269
1960,20,Maine,0.42657733,0.29829134
1960,21,Maryland,0.431711286,0.318968925
1960,22,Massachusetts,0.437050283,0.333567352
1960,23,Michigan,0.417889029,0.307773647
1960,24,Minnesota,0.457970947,0.323107033
1960,25,Mississippi,0.46938163,0.369056816
1960,26,Missouri,0.455884516,0.346280594
1960,27,Montana,0.449045688,0.302984104
1960,28,Nebraska,0.463161588,0.315287876
1960,29,Nevada,0.432654947,0.292941532
1960,30,New Hampshire,0.419285834,0.299101524
1960,31,New Jersey,0.417533159,0.310186024
1960,32,New Mexico,0.456210822,0.314142818
1960,33,New York,0.449675053,0.351535416
1960,34,North Carolina,0.45306012,0.325407753
1960,35,North Dakota,0.478962541,0.270978642
1960,36,Ohio,0.412666053,0.316469173
1960,37,Oklahoma,0.470143378,0.361216469
1960,38,Oregon,0.43147701,0.336629448
1960,39,Pennsylvania,0.412591159,0.31774519
1960,40,Rhode Island,0.427203059,0.317333145
1960,41,South Carolina,0.437970191,0.322055206
1960,42,South Dakota,0.495924592,0.278203831
1960,43,Tennessee,0.467776895,0.365349655
1960,44,Texas,0.478056282,0.348491211
1960,45,Utah,0.435061455,0.303580341
1960,46,Vermont,0.445697606,0.305134811
1960,47,Virginia,0.453227758,0.32768734
1960,48,Washington,0.409972548,0.314237366
1960,49,West Virginia,0.425094545,0.349293251
1960,50,Wisconsin,0.423207551,0.302871914
1960,51,Wyoming,0.450694203,0.305254326
1961,1,Alabama,0.446523756,0.357003784
1961,2,Alaska,0.439431489,0.235651016
1961,3,Arizona,0.447245151,0.33742012
1961,4,Arkansas,0.474325716,0.369235077
1961,5,California,0.441000015,0.33087532
1961,6,Colorado,0.445606083,0.335338097
1961,7,Connecticut,0.438775003,0.340942345
1961,8,Delaware,0.487665743,0.383508797
1961,9,District of Columbia,0.459527791,0.360628433
1961,10,Florida,0.474233836,0.377943726
1961,11,Georgia,0.452959418,0.351706963
1961,12,Hawaii,0.465735644,0.316271782
1961,13,Idaho,0.436030179,0.321562004
1961,14,Illinois,0.437332928,0.330917816
1961,15,Indiana,0.421356708,0.315349178
1961,16,Iowa,0.448759258,0.316488285
1961,17,Kansas,0.450075984,0.331626549
1961,18,Kentucky,0.467815012,0.356866455
1961,19,Louisiana,0.456150949,0.366600113
1961,20,Maine,0.455459058,0.319938335
1961,21,Maryland,0.43675828,0.326001778
1961,22,Massachusetts,0.434905142,0.325130081
1961,23,Michigan,0.427361041,0.318625984
1961,24,Minnesota,0.449361533,0.329273262
1961,25,Mississippi,0.465123832,0.35809494
1961,26,Missouri,0.462212473,0.353902588
1961,27,Montana,0.45894435,0.324276924
1961,28,Nebraska,0.464275569,0.335058441
1961,29,Nevada,0.458291829,0.334865837
1961,30,New Hampshire,0.42290324,0.305911446
1961,31,New Jersey,0.428964585,0.326640701
1961,32,New Mexico,0.462202907,0.324380226
1961,33,New York,0.46012947,0.36804348
1961,34,North Carolina,0.460199445,0.332203369
1961,35,North Dakota,0.486576617,0.310203247
1961,36,Ohio,0.417885005,0.323948288
1961,37,Oklahoma,0.47265029,0.376442795
1961,38,Oregon,0.437097728,0.33750042
1961,39,Pennsylvania,0.424010903,0.328099823
1961,40,Rhode Island,0.422786146,0.332224426
1961,41,South Carolina,0.434789658,0.326786003
1961,42,South Dakota,0.463896722,0.296672668
1961,43,Tennessee,0.471207738,0.364970703
1961,44,Texas,0.468562484,0.356577339
1961,45,Utah,0.419924855,0.306562538
1961,46,Vermont,0.448698282,0.304090824
1961,47,Virginia,0.454759151,0.330124969
1961,48,Washington,0.418106616,0.327219963
1961,49,West Virginia,0.433751255,0.35411602
1961,50,Wisconsin,0.430943787,0.307061081
1961,51,Wyoming,0.457194239,0.304834766
1962,1,Alabama,0.443903714,0.363999405
1962,2,Alaska,0.451348811,0.236344681
1962,3,Arizona,0.450326681,0.337339516
1962,4,Arkansas,0.4741337,0.38050499
1962,5,California,0.441398323,0.320783691
1962,6,Colorado,0.438280731,0.328062668
1962,7,Connecticut,0.435791403,0.32892807
1962,8,Delaware,0.502656221,0.380486336
1962,9,District of Columbia,0.463803113,0.343022499
1962,10,Florida,0.475953698,0.377385559
1962,11,Georgia,0.461563408,0.351914024
1962,12,Hawaii,0.458834678,0.274136009
1962,13,Idaho,0.459455729,0.30113348
1962,14,Illinois,0.43687585,0.32538353
1962,15,Indiana,0.4287889,0.313181686
1962,16,Iowa,0.444396734,0.308407841
1962,17,Kansas,0.458925724,0.333824005
1962,18,Kentucky,0.455893159,0.345288086
1962,19,Louisiana,0.459471047,0.364436646
1962,20,Maine,0.421270669,0.311155891
1962,21,Maryland,0.441805273,0.322974586
1962,22,Massachusetts,0.433315635,0.319017258
1962,23,Michigan,0.414545119,0.311055965
1962,24,Minnesota,0.45101583,0.320062103
1962,25,Mississippi,0.462269217,0.372469215
1962,26,Missouri,0.452444285,0.346327286
1962,27,Montana,0.481633663,0.278449898
1962,28,Nebraska,0.471073806,0.313685646
1962,29,Nevada,0.464936256,0.290719109
1962,30,New Hampshire,0.412685871,0.291724205
1962,31,New Jersey,0.4284935,0.315695324
1962,32,New Mexico,0.464316815,0.326351662
1962,33,New York,0.459895551,0.354788055
1962,34,North Carolina,0.462138742,0.333763733
1962,35,North Dakota,0.452311784,0.245788021
1962,36,Ohio,0.415370345,0.316484833
1962,37,Oklahoma,0.494405538,0.371947746
1962,38,Oregon,0.438817799,0.333673248
1962,39,Pennsylvania,0.421791494,0.324979477
1962,40,Rhode Island,0.4338952,0.315367088
1962,41,South Carolina,0.440924734,0.332099648
1962,42,South Dakota,0.47426644,0.270955696
1962,43,Tennessee,0.463643044,0.376322327
1962,44,Texas,0.477331787,0.354298286
1962,45,Utah,0.432894081,0.291509247
1962,46,Vermont,0.457806379,0.315249901
1962,47,Virginia,0.457939982,0.325400658
1962,48,Washington,0.422325671,0.315688763
1962,49,West Virginia,0.448791474,0.350470734
1962,50,Wisconsin,0.432004422,0.304492779
1962,51,Wyoming,0.472258329,0.297361298
1963,1,Alabama,0.452128023,0.365394478
1963,2,Alaska,0.414655566,0.230497894
1963,3,Arizona,0.463353485,0.338995857
1963,4,Arkansas,0.476240695,0.385063286
1963,5,California,0.448584855,0.321767273
1963,6,Colorado,0.458944857,0.332025604
1963,7,Connecticut,0.430929661,0.333258591
1963,8,Delaware,0.51764667,0.38577507
1963,9,District of Columbia,0.468078464,0.333088188
1963,10,Florida,0.478111714,0.373437042
1963,11,Georgia,0.455205351,0.342487297
1963,12,Hawaii,0.46235466,0.26271307
1963,13,Idaho,0.469148546,0.318625984
1963,14,Illinois,0.445195407,0.324844437
1963,15,Indiana,0.42620039,0.313949013
1963,16,Iowa,0.453135192,0.299625759
1963,17,Kansas,0.445603788,0.336539078
1963,18,Kentucky,0.475743979,0.349412041
1963,19,Louisiana,0.464366853,0.363116417
1963,20,Maine,0.443810374,0.31400404
1963,21,Maryland,0.446852267,0.327007904
1963,22,Massachusetts,0.438795328,0.324601784
1963,23,Michigan,0.428629369,0.313442917
1963,24,Minnesota,0.465665549,0.31716301
1963,25,Mississippi,0.462377429,0.354701347
1963,26,Missouri,0.455242693,0.349169159
1963,27,Montana,0.455360532,0.293687496
1963,28,Nebraska,0.476115853,0.316700878
1963,29,Nevada,0.461689979,0.298825951
1963,30,New Hampshire,0.430616409,0.314173336
1963,31,New Jersey,0.429774523,0.318135071
1963,32,New Mexico,0.470370561,0.323344688
1963,33,New York,0.457671434,0.355818825
1963,34,North Carolina,0.459501028,0.331736259
1963,35,North Dakota,0.465197325,0.277008972
1963,36,Ohio,0.418242753,0.321601791
1963,37,Oklahoma,0.480657935,0.378143082
1963,38,Oregon,0.430684656,0.3385672
1963,39,Pennsylvania,0.423182428,0.331618576
1963,40,Rhode Island,0.422931701,0.319564838
1963,41,South Carolina,0.439847738,0.325544777
1963,42,South Dakota,0.487094522,0.287874889
1963,43,Tennessee,0.473288774,0.367243843
1963,44,Texas,0.483001232,0.356679268
1963,45,Utah,0.432444304,0.299648628
1963,46,Vermont,0.440158278,0.328721275
1963,47,Virginia,0.463243037,0.331308441
1963,48,Washington,0.418586522,0.321138115
1963,49,West Virginia,0.439762235,0.356352081
1963,50,Wisconsin,0.438257366,0.30959631
1963,51,Wyoming,0.472118378,0.321501503
1964,1,Alabama,0.456024349,0.376433067
1964,2,Alaska,0.465895414,0.23724329
1964,3,Arizona,0.464576811,0.348191299
1964,4,Arkansas,0.483261257,0.397498932
1964,5,California,0.452394336,0.324104805
1964,6,Colorado,0.455859929,0.331523552
1964,7,Connecticut,0.448990226,0.342432365
1964,8,Delaware,0.528121233,0.440479736
1964,9,District of Columbia,0.477170825,0.341135368
1964,10,Florida,0.496318281,0.391195679
1964,11,Georgia,0.467006862,0.364277077
1964,12,Hawaii,0.479115665,0.262266045
1964,13,Idaho,0.458221316,0.327141304
1964,14,Illinois,0.440448821,0.325897026
1964,15,Indiana,0.431409746,0.32107872
1964,16,Iowa,0.459018946,0.323544197
1964,17,Kansas,0.460160971,0.347318268
1964,18,Kentucky,0.464874774,0.372318687
1964,19,Louisiana,0.461236775,0.379450455
1964,20,Maine,0.43890968,0.332787247
1964,21,Maryland,0.457806826,0.334672585
1964,22,Massachusetts,0.444930285,0.328424225
1964,23,Michigan,0.426410466,0.313563309
1964,24,Minnesota,0.460067928,0.33720787
1964,25,Mississippi,0.464873016,0.381170158
1964,26,Missouri,0.463902265,0.360717583
1964,27,Montana,0.474615395,0.315394249
1964,28,Nebraska,0.489322007,0.3399757
1964,29,Nevada,0.451613873,0.298480034
1964,30,New Hampshire,0.429232061,0.313891182
1964,31,New Jersey,0.432995915,0.317218933
1964,32,New Mexico,0.491490692,0.334923897
1964,33,New York,0.460613728,0.357689857
1964,34,North Carolina,0.454426914,0.3406464
1964,35,North Dakota,0.476781517,0.307985821
1964,36,Ohio,0.423988432,0.325090446
1964,37,Oklahoma,0.479216367,0.396967812
1964,38,Oregon,0.450871021,0.352465973
1964,39,Pennsylvania,0.425748289,0.34054657
1964,40,Rhode Island,0.452165723,0.346022568
1964,41,South Carolina,0.448351473,0.345789413
1964,42,South Dakota,0.501461327,0.32570755
1964,43,Tennessee,0.464647293,0.375225754
1964,44,Texas,0.491546512,0.37332592
1964,45,Utah,0.420856893,0.315998859
1964,46,Vermont,0.451742649,0.347317047
1964,47,Virginia,0.462700218,0.334155235
1964,48,Washington,0.43449378,0.332411995
1964,49,West Virginia,0.437365085,0.366614037
1964,50,Wisconsin,0.438740134,0.31194273
1964,51,Wyoming,0.458602339,0.310906506
1965,1,Alabama,0.458115786,0.37915081
1965,2,Alaska,0.428271472,0.248994102
1965,3,Arizona,0.482000828,0.355152397
1965,4,Arkansas,0.489602894,0.407324104
1965,5,California,0.460272282,0.331774139
1965,6,Colorado,0.458978206,0.334232178
1965,7,Connecticut,0.458799571,0.357681313
1965,8,Delaware,0.531802177,0.453996315
1965,9,District of Columbia,0.491798669,0.328421326
1965,10,Florida,0.488780946,0.401347809
1965,11,Georgia,0.477049023,0.367106895
1965,12,Hawaii,0.480567783,0.27141571
1965,13,Idaho,0.46550414,0.328228989
1965,14,Illinois,0.44621855,0.329803314
1965,15,Indiana,0.433941424,0.317986507
1965,16,Iowa,0.456064969,0.322920113
1965,17,Kansas,0.469729692,0.350684433
1965,18,Kentucky,0.459554255,0.371932983
1965,19,Louisiana,0.464363515,0.388425865
1965,20,Maine,0.443777233,0.331183205
1965,21,Maryland,0.461306363,0.347841034
1965,22,Massachusetts,0.458794594,0.336903381
1965,23,Michigan,0.438728005,0.313400955
1965,24,Minnesota,0.459399074,0.325768433
1965,25,Mississippi,0.47735244,0.391813507
1965,26,Missouri,0.464640021,0.360720291
1965,27,Montana,0.460750014,0.32549633
1965,28,Nebraska,0.474902779,0.3336726
1965,29,Nevada,0.465636462,0.303409767
1965,30,New Hampshire,0.454399556,0.324038734
1965,31,New Jersey,0.448607594,0.332271004
