"state","year","GDP","pop","value","growth","timestep","laborproductivity"
"KS",2055,193900.819372186,3422,56.6630097522461,1.05544000484383,5,0.01085
"KS",2060,208209.828821617,3491,59.6418873737086,1.0525718212726,5,0.0103
"KS",2065,222378.921087215,3552,62.6066782340134,1.04970987657932,5,0.00975
"KS",2070,236803.282486927,3613,65.5420100987898,1.04688528360832,5,0.00921
"KS",2075,250041.598381529,3654,68.429556207315,1.04405641670393,5,0.00866
"KS",2080,263196.556256616,3694,71.2497445199285,1.0412130147983,5,0.00811
"KS",2085,274776.617856302,3714,73.9840112698712,1.03837581128699,5,0.00756
"KS",2090,286075.771849135,3734,76.6137578599719,1.03554479603043,5,0.00701
"KS",2095,295594.400460108,3736,79.1205568683372,1.03271995890016,5,0.00646
"KS",2100,304514.540648812,3737,81.4863635667145,1.02990128977876,5,0.00591
"KY",1990,66939.0508896067,3693,18.1259276711635,1.03698307407496,15,0.00242
"KY",2005,107130.384407018,4183,25.6108975393302,1.41294271962006,15,0.02331
"KY",2010,109186.617607923,4348,25.1119175731193,0.980516888740641,5,-0.00393
"KY",2015,114666.098304408,4426,25.9073877777696,1.03167699966894,5,0.00626
"KY",2020,121803.400340023,4499,27.0734386174756,1.04500842963051,5,0.00884
"KY",2025,133508.909816038,4595,29.0552578489745,1.07320160765318,5,0.01423
"KY",2030,149588.950947954,4719,31.6992903047158,1.09100013737564,5,0.01757
"KY",2035,164002.360578934,4829,33.9619715425417,1.07137955506497,5,0.01388
"KY",2040,181167.921255968,4939,36.6810935930286,1.08006372795763,5,0.01552
"KY",2045,199530.237444699,5027,39.6917122428286,1.08207548780313,5,0.0159
"KY",2050,219604.191210046,5114,42.9417659777172,1.08188242711741,5,0.01587
"KY",2055,237271.132687917,5200,45.6290639784457,1.06258005323123,5,0.01221
"KY",2060,255363.534447371,5285,48.3185495643087,1.05894237907518,5,0.01152
"KY",2065,273315.936509798,5360,50.9917791995892,1.05532512170554,5,0.01083
"KY",2070,291413.995807592,5434,53.627897645858,1.05169693012575,5,0.01013
"KY",2075,307960.191340203,5479,56.2073720277794,1.04809948730333,5,0.00944
"KY",2080,324306.787545311,5524,58.708687100889,1.04450154815766,5,0.00875
"KY",2085,338369.749024042,5537,61.1106644435691,1.0409134910231,5,0.00805
"KY",2090,351893.86974411,5551,63.3928787144857,1.03734559739608,5,0.00736
"KY",2095,363190.063508919,5542,65.5341146714036,1.03377723177018,5,0.00667
"KY",2100,373486.331986906,5532,67.5137982622751,1.030208443355,5,0.00597
"LA",1990,94385.3798902733,4219,22.3715050699866,0.973959372835583,15,-0.00176
"LA",2005,155818.686477085,4577,34.0438467286617,1.52175039730942,15,0.02839
"LA",2010,156978.808171916,4545,34.5387916769893,1.01453845542992,5,0.00289
"LA",2015,146808.704145836,4665,31.4702474053239,0.911156582999118,5,-0.01844
"LA",2020,150358.55920674,4648,32.3490876090232,1.02792606592443,5,0.00552
"LA",2025,162783.498535053,4678,34.7976696312639,1.0756924600729,5,0.0147
"LA",2030,180777.674709886,4795,37.701287739288,1.08344288967602,5,0.01616
"LA",2035,199546.69495486,4926,40.5088702709825,1.0744691415081,5,0.01447
"LA",2040,220228.207145493,5056,43.5577941347889,1.07526558611511,5,0.01462
"LA",2045,243043.355453161,5166,47.0467199870618,1.08009877271279,5,0.01553
"LA",2050,267888.452306102,5275,50.7845407215359,1.07944912494435,5,0.01541
"LA",2055,292657.382196721,5382,54.37706841262,1.07074057656212,5,0.01376
"LA",2060,318239.934265322,5489,57.9777617535657,1.06621712876507,5,0.01291
"LA",2065,343664.41509845,5583,61.5555104958714,1.06170898348082,5,0.01205
"LA",2070,369509.913575027,5678,65.0774768536504,1.05721610184705,5,0.01119
"LA",2075,393378.008244015,5742,68.5088833584143,1.05272802005647,5,0.01033
"LA",2080,417032.631423964,5807,71.8155039476432,1.04826557414357,5,0.00947
"LA",2085,437705.076958412,5839,74.9623354955321,1.04381827564955,5,0.00861
"LA",2090,457437.840622844,5871,77.9148084862619,1.03938608597521,5,0.00776
"LA",2095,473832.459535731,5876,80.6386078175172,1.03495868608514,5,0.0069
"LA",2100,488809.799428944,5882,83.1026520620442,1.03055663175762,5,0.00604
"MA",1990,162396.058170538,6019,26.980571219561,0.987974644045814,15,-0.00081
"MA",2005,248012.186743209,6403,38.7337477343759,1.43561629659989,15,0.0244
"MA",2010,269456.033541164,6566,41.0380800397752,1.05949159170452,5,0.01162
"MA",2015,298134.774934895,6796,43.869154640214,1.06898652660395,5,0.01343
"MA",2020,335332.957225326,6984,48.014455501908,1.09449238071012,5,0.01822
"MA",2025,382605.146679686,7217,53.0144307440329,1.1041347900306,5,0.02001
"MA",2030,436827.728347443,7492,58.3058900623923,1.09981167852029,5,0.01921
"MA",2035,490694.670369053,7755,63.2746190031016,1.08521830187983,5,0.01649
"MA",2040,556491.626503266,8019,69.3966363016918,1.09675312779505,5,0.01864
"MA",2045,629376.800015976,8252,76.2696073698469,1.09903896549504,5,0.01907
"MA",2050,707463.142033794,8485,83.3780957022739,1.09320210995655,5,0.01798
"MA",2055,791011.87665197,8713,90.7852492427373,1.08883812322739,5,0.01717
"MA",2060,878435.910162439,8940,98.2590503537404,1.08232395871955,5,0.01595
"MA",2065,966824.342665742,9146,105.710074640908,1.075830412164,5,0.01473
"MA",2070,1057188.3610576,9352,113.044093355176,1.0693786163635,5,0.01351
"MA",2075,1142251.43588792,9506,120.161102029026,1.06295781108606,5,0.01229
"MA",2080,1226544.72925659,9661,126.958361376316,1.05656788455259,5,0.01107
"MA",2085,1300915.04096144,9757,133.331458538632,1.05019832560241,5,0.00984
"MA",2090,1371486.54507411,9854,139.180692619658,1.04386987246022,5,0.00862
"MA",2095,1429947.66764803,9902,144.40998461402,1.03757196415636,5,0.0074
"MA",2100,1481845.38742289,9950,148.929184665617,1.03129423539291,5,0.00618
"MD",1990,116548.038058247,4797,24.296026278559,0.953167080972473,15,-0.00319
"MD",2005,194195.35982854,5592,34.727353331284,1.42934292765112,15,0.0241
"MD",2010,207676.380092003,5789,35.8743099139753,1.03302746891621,5,0.00652
"MD",2015,218604.244131009,5987,36.5131525189593,1.01780780192054,5,0.00354
"MD",2020,241277.796185422,6086,39.644724972958,1.08576560055648,5,0.01659
"MD",2025,262965.029377079,6239,42.1485862120659,1.06315748793353,5,0.01232
"MD",2030,288148.235045611,6458,44.6188038162916,1.05860736566102,5,0.01146
"MD",2035,315090.83790799,6680,47.1692871119745,1.05716162419289,5,0.01118
"MD",2040,344145.336715304,6902,49.8616830940748,1.05707942915713,5,0.01116
"MD",2045,374783.790593214,7096,52.8162049877698,1.05925435545608,5,0.01158
"MD",2050,406644.506223936,7291,55.7734887153937,1.05599197686219,5,0.01096
"MD",2055,438147.351846831,7481,58.5680192282891,1.05010499750438,5,0.00983
"MD",2060,470759.277135121,7671,61.3686973191398,1.04781923868612,5,0.00939
"MD",2065,503237.529872807,7843,64.1639079271716,1.04554782373,5,0.00895
"MD",2070,536526.348947009,8015,66.9402805922656,1.04327000575223,5,0.00851
"MD",2075,567371.809722047,8142,69.6845750088488,1.04099615944694,5,0.00807
"MD",2080,598536.675389626,8269,72.3831993457039,1.03872627961801,5,0.00763
"MD",2085,626211.279410798,8347,75.0223169295313,1.03646036107389,5,0.00719
"MD",2090,653607.466382826,8424,77.5887305772585,1.0342086695368,5,0.00675
"MD",2095,677293.014188738,8459,80.0677401807232,1.03195064006101,5,0.00631
"MD",2100,700374.321495524,8495,82.4454763384961,1.02969655634599,5,0.00587
"ME",1990,23661.395836538,1231,19.2212801271633,0.946802888208166,15,-0.00364
"ME",2005,34024.9477160834,1319,25.7960179803513,1.34205514979706,15,0.01981
"ME",2010,34128.3940160055,1328,25.6990918795222,0.996242594461557,5,-0.00075
"ME",2015,34020.5052369456,1328,25.6178503290253,0.996838738470693,5,-0.00063
"ME",2020,37422.3142117464,1345,27.8232819418189,1.0860896439189,5,0.01665
"ME",2025,41568.4626145301,1368,30.3863030807969,1.0921178581426,5,0.01778
"ME",2030,46607.3268627073,1399,33.3147440047944,1.09637371536152,5,0.01857
"ME",2035,51519.1221309331,1425,36.1537699164443,1.08521830187983,5,0.01649
"ME",2040,57534.7041045296,1451,39.6517602374428,1.09675312779505,5,0.01864
"ME",2045,64104.4582701338,1471,43.5788295514166,1.09903896549504,5,0.01907
"ME",2050,70984.2979384174,1490,47.6404684150453,1.09320210995655,5,0.01798
"ME",2055,78327.8649102543,1510,51.8727582187114,1.08883812322739,5,0.01717
"ME",2060,85842.8442791911,1529,56.1431290249778,1.08232395871955,5,0.01595
"ME",2065,93318.750312438,1545,60.4004856391185,1.075830412164,5,0.01473
"ME",2070,100826.531894053,1561,64.5909877604437,1.0693786163635,5,0.01351
"ME",2075,107654.952106261,1568,68.6574949657277,1.06295781108606,5,0.01229
"ME",2080,114325.09544224,1576,72.5413042146191,1.05656788455259,5,0.01107
"ME",2085,120064.023807776,1576,76.1827562232078,1.05019832560241,5,0.00984
"ME",2090,125251.692335262,1575,79.5248840223883,1.04386987246022,5,0.00862
"ME",2095,129380.054899404,1568,82.5127901144159,1.03757196415636,5,0.0074
"ME",2100,132918.335003826,1562,85.0949647911818,1.03129423539291,5,0.00618
"MI",1990,196465.592242219,9310,21.1026414868119,1.0155325824807,15,0.00103
"MI",2005,286061.385918224,10051,28.4609875552904,1.34869312797059,15,0.02014
"MI",2010,254453.14685308,9878,25.7595815805912,0.905083898812323,5,-0.01975
"MI",2015,279438.284163704,9933,28.1323149263772,1.09211070988722,5,0.01778
"MI",2020,313168.129529645,10048,31.1672103433166,1.1078793346684,5,0.0207
"MI",2025,353809.993012819,10251,34.5146808128786,1.10740359604496,5,0.02061
"MI",2030,394973.884864827,10564,37.3886676320359,1.08326853244678,5,0.01613
"MI",2035,432352.668086317,10875,39.756567180351,1.06333201203153,5,0.01236
"MI",2040,474266.937324129,11186,42.3982600861907,1.06644670536709,5,0.01295
"MI",2045,520144.415981457,11451,45.4234927937697,1.07135275601945,5,0.01388
"MI",2050,568704.057836763,11716,48.5408038440392,1.06862772672332,5,0.01336
"MI",2055,619408.97780766,11974,51.7294953906514,1.06569095058371,5,0.01281
"MI",2060,671863.450568984,12233,54.9222145482698,1.06171951095806,5,0.01205
"MI",2065,724082.897999432,12464,58.0939423940494,1.05774945296483,5,0.01129
"MI",2070,777127.971230937,12694,61.2201017197839,1.05381213938847,5,0.01054
"MI",2075,826292.262711324,12856,64.2728891343594,1.04986576841294,5,0.00978
"MI",2080,875068.105295856,13017,67.225021533061,1.04593122292247,5,0.00902
"MI",2085,917870.815693628,13103,70.0504323966747,1.04202915520412,5,0.00827
"MI",2090,959039.594749217,13188,72.7206244122852,1.03811813752255,5,0.00751
"MI",2095,993671.727420825,13212,75.2097886331233,1.03422913707019,5,0.00675
"MI",2100,1025613.78809927,13235,77.4925416017586,1.03035180672785,5,0.006
"MN",1990,102778.653207199,4387,23.4280039223157,0.97056708443487,15,-0.00199
"MN",2005,179028.10141236,5120,34.9664260571015,1.49250555758168,15,0.02706
"MN",2010,180786.053871158,5311,34.0399272963957,0.973503189625593,5,-0.00536
"MN",2015,197586.240690402,5483,36.0361555153023,1.05864372745349,5,0.01146
"MN",2020,219547.324239871,5696,38.5441229353706,1.06959586515835,5,0.01355
"MN",2025,243999.263165013,5904,41.3277884764588,1.07222023304968,5,0.01404
"MN",2030,270359.133883581,6103,44.299382907354,1.07190305942908,5,0.01398
"MN",2035,297560.557226964,6270,47.4578241191331,1.07129763451524,5,0.01387
"MN",2040,328000.613734076,6437,50.9555093574765,1.07370091872655,5,0.01432
"MN",2045,361846.018594526,6578,55.0085160526796,1.07954010756265,5,0.01542
"MN",2050,397431.463514539,6718,59.1591937354182,1.07545518368035,5,0.01466
"MN",2055,428019.205998882,6855,62.438979722667,1.05544000484383,5,0.01085
"MN",2060,459524.802150792,6992,65.7215106050903,1.0525718212726,5,0.0103
"MN",2065,490784.322642721,7114,68.9885187858758,1.04970987657932,5,0.00975
"MN",2070,522606.098737035,7236,72.2230650548694,1.04688528360832,5,0.00921
"MN",2075,551888.862018885,7319,75.4049545045615,1.04405641670393,5,0.00866
"MN",2080,581150.413317155,7402,78.5126200104235,1.0412130147983,5,0.00811
"MN",2085,606876.60733895,7444,81.5256054995903,1.03837581128699,5,0.00756
"MN",2090,631909.272639704,7485,84.4234165183306,1.03554479603043,5,0.00701
"MN",2095,653369.98979424,7494,87.1857472370216,1.03271995890016,5,0.00646
"MN",2100,673624.936900064,7502,89.7927135297339,1.02990128977876,5,0.00591
"MO",1990,104667.696059581,5126,20.4189808934024,0.988271972284977,15,-0.00079
"MO",2005,165977.366985382,5790,28.6662119145738,1.40390022715757,15,0.02287
"MO",2010,171184.587174711,5996,28.5497977276035,0.995938975567571,5,-0.00081
"MO",2015,175045.736185299,6072,28.8283491741269,1.00975668721653,5,0.00194
"MO",2020,187422.256409299,6166,30.3960843998215,1.05438172044557,5,0.01065
"MO",2025,209203.956058789,6303,33.1911718322687,1.0919555096532,5,0.01775
"MO",2030,232249.246814162,6494,35.7636659707672,1.07750537255806,5,0.01504
"MO",2035,255857.758389076,6678,38.313530756076,1.07129763451524,5,0.01387
"MO",2040,282283.9685094,6862,41.137273172457,1.07370091872655,5,0.01432
"MO",2045,311620.31285519,7017,44.4093363054282,1.07954010756265,5,0.01542
"MO",2050,342488.759443962,7171,47.7602509334768,1.07545518368035,5,0.01466
"MO",2055,369087.957927456,7322,50.4080794765715,1.05544000484383,5,0.01085
"MO",2060,396450.302688713,7472,53.0581240215086,1.0525718212726,5,0.0103
"MO",2065,423621.013638834,7606,55.6956368181481,1.04970987657932,5,0.00975
"MO",2070,451295.735306913,7740,58.3069425461128,1.04688528360832,5,0.00921
"MO",2075,476717.900391132,7831,60.8757375036563,1.04405641670393,5,0.00866
"MO",2080,502132.881800426,7922,63.3846101742522,1.0412130147983,5,0.00811
"MO",2085,524364.405583965,7967,65.8170460127984,1.03837581128699,5,0.00756
"MO",2090,546138.030402543,8013,68.1564994886488,1.03554479603043,5,0.00701
"MO",2095,564570.736929935,8021,70.3865773506963,1.03271995890016,5,0.00646
"MO",2100,582032.059949861,8029,72.4912267965949,1.02990128977876,5,0.00591
"MS",1990,38390.2809311388,2577,14.8972762635385,0.965878399100304,15,-0.00231
"MS",2005,60435.4861900507,2906,20.7967949724882,1.39601324460827,15,0.02249
"MS",2010,63453.8334442184,2971,21.3577359287171,1.02697247133373,5,0.00534
"MS",2015,63324.3669093467,2989,21.1858035829196,0.991949879595322,5,-0.00162
"MS",2020,66072.083934115,2986,22.1272886584444,1.04443943189787,5,0.00873
"MS",2025,71573.8067652523,3010,23.7786733439376,1.0746311358334,5,0.0145
"MS",2030,79751.9909262242,3073,25.9524864712738,1.09141860422126,5,0.01765
"MS",2035,87196.3652488143,3136,27.8049634084229,1.07137955506497,5,0.01388
"MS",2040,96069.5926583712,3199,30.0311324346268,1.08006372795763,5,0.01552
"MS",2045,105514.357048222,3247,32.4959522784791,1.08207548780313,5,0.0159
"MS",2050,115806.498286022,3294,35.1567997225325,1.08188242711741,5,0.01587
"MS",2055,124809.450076952,3341,37.3569141206082,1.06258005323123,5,0.01221
"MS",2060,134025.2805127,3388,39.5588195137839,1.05894237907518,5,0.01152
"MS",2065,143110.142109401,3428,41.7474160179115,1.05532512170554,5,0.01083
"MS",2070,152220.816667718,3467,43.90562926672,1.05169693012575,5,0.01013
"MS",2075,160554.944191862,3489,46.0174675241795,1.04809948730333,5,0.00944
"MS",2080,168709.259410264,3510,48.0653160713002,1.04450154815766,5,0.00875
"MS",2085,175711.807852557,3512,50.0318359489057,1.0409134910231,5,0.00805
"MS",2090,182377.670895859,3514,51.9003047512404,1.03734559739608,5,0.00736
"MS",2095,187894.043514928,3502,53.6533533737658,1.03377723177018,5,0.00667
"MS",2100,192906.740433272,3490,55.2741376599633,1.030208443355,5,0.00597
"MT",1990,13142.8423191304,800,16.428552898913,0.981737212800875,15,-0.00123
"MT",2005,23530.5427129469,940,25.0324922478159,1.52371863802272,15,0.02847
"MT",2010,25730.8391658905,991,25.9645198444909,1.03723271288564,5,0.00734
"MT",2015,28383.6338510084,1031,27.5301977216376,1.06030066746946,5,0.01178
"MT",2020,29050.7750602101,1079,26.9237952365247,0.977973188160709,5,-0.00444
"MT",2025,31334.7855348181,1118,28.0275362565457,1.04099500127396,5,0.00807
"MT",2030,34819.8858279326,1150,30.2781615895066,1.0803005056299,5,0.01557
"MT",2035,38434.4592769811,1172,32.793907232919,1.08308779368838,5,0.01609
"MT",2040,42357.4348568163,1195,35.4455521814363,1.08085785355444,5,0.01567
"MT",2045,46545.3997859594,1212,38.4037952029368,1.08345879354222,5,0.01616
"MT",2050,51094.0737508513,1229,41.5736971121654,1.08254137104101,5,0.01599
"MT",2055,55978.9397833757,1245,44.9630038420688,1.0815252663423,5,0.0158
"MT",2060,60996.6084869491,1261,48.3716165637979,1.07580927496974,5,0.01472
"MT",2065,65998.8742482257,1275,51.7638229397849,1.07012803410266,5,0.01365
"MT",2070,71024.5894846978,1289,55.1005348989122,1.06446030779081,5,0.01257
"MT",2075,75611.1529215943,1296,58.3419389827116,1.05882708924235,5,0.0115
"MT",2080,80064.3429592473,1303,61.4461572979641,1.05320732168625,5,0.01042
"MT",2085,84005.8973879643,1305,64.3723351631911,1.04762182036929,5,0.00935
"MT",2090,87739.5582415666,1308,67.0791729675586,1.04204970656269,5,0.00827
"MT",2095,90595.4298249113,1303,69.5283421526564,1.03651161868502,5,0.0072
"MT",2100,93044.2832310749,1298,71.6828068036016,1.03098685491759,5,0.00612
"NC",1990,138659.340280982,6657,20.829103241848,0.916564810085071,15,-0.00579
"NC",2005,258610.038046268,8705,29.7082180409268,1.42628406494426,15,0.02395
"NC",2010,275055.461174368,9574,28.7294193831594,0.967052932746793,5,-0.00668
"NC",2015,296855.34094322,10033,29.5878940439769,1.02988137871386,5,0.00591
"NC",2020,332573.279825478,10601,31.3718781082424,1.06029439140258,5,0.01178
"NC",2025,375029.57066798,11088,33.8230132276317,1.07813160279828,5,0.01516
"NC",2030,412768.617084561,11482,35.949191524522,1.06286188290147,5,0.01227
"NC",2035,447726.369257411,11781,38.0041057004848,1.05716162419289,5,0.01118
"NC",2040,485253.995624348,12079,40.1733583594957,1.05707942915713,5,0.01116
"NC",2045,524390.536742564,12323,42.5538048155939,1.05925435545608,5,0.01158
"NC",2050,564761.636277811,12568,44.9364764702268,1.05599197686219,5,0.01096
"NC",2055,604336.953078358,12807,47.1880185116232,1.05010499750438,5,0.00983
"NC",2060,645102.569356123,13047,49.4445136319554,1.04781923868612,5,0.00939
"NC",2065,685393.570837436,13258,51.6966036232792,1.04554782373,5,0.00895
"NC",2070,726376.592941591,13468,53.9335159594291,1.04327000575223,5,0.00851
"NC",2075,763903.196015481,13606,56.1445829792357,1.04099615944694,5,0.00807
"NC",2080,801476.007755896,13743,58.3188537987264,1.03872627961801,5,0.00763
"NC",2085,834203.93284614,13801,60.4451802656431,1.03646036107389,5,0.00719
"NC",2090,866429.202349454,13860,62.5129294624426,1.0342086695368,5,0.00675
"NC",2095,893918.639159357,13857,64.5102575708564,1.03195064006101,5,0.00631
"NC",2100,920199.240435604,13853,66.4259900697036,1.02969655634599,5,0.00587
"ND",1990,11264.9265882172,637,17.6843431526173,1.00981503908797,15,0.00065
"ND",2005,18472.4628946718,646,28.5951437998016,1.61697517137183,15,0.03256
"ND",2010,23924.0194365769,675,35.4429917578917,1.23947590563044,5,0.04387
"ND",2015,34658.3183131522,754,45.9659394073637,1.29689783868567,5,0.05337
"ND",2020,34067.1775784037,770,44.2430877641607,0.962518950653121,5,-0.00761
"ND",2025,38109.3625338271,794,47.9966782541902,1.08484015650169,5,0.01642
"ND",2030,42121.9103106451,816,51.6199881257906,1.0754908465209,5,0.01466
"ND",2035,46120.5095581687,834,55.3003711728641,1.07129763451524,5,0.01387
"ND",2040,50588.4025527586,852,59.3760593342237,1.07370091872655,5,0.01432
"ND",2045,55509.5932579519,866,64.0988374803139,1.07954010756265,5,0.01542
"ND",2050,60732.1112187936,881,68.9354270360881,1.07545518368035,5,0.01466
"ND",2055,65044.9434557232,894,72.7572074448805,1.05544000484383,5,0.01085
"ND",2060,69536.6252066771,908,76.582186350966,1.0525718212726,5,0.0103
"ND",2065,73957.9511920352,920,80.389077382647,1.04970987657932,5,0.00975
"ND",2070,78435.3884136608,932,84.1581420747434,1.04688528360832,5,0.00921
"ND",2075,82418.1656594535,938,87.8658482510165,1.04405641670393,5,0.00866
"ND",2080,86363.7891289572,944,91.4870647552513,1.0412130147983,5,0.00811
"ND",2085,90058.0614229491,948,94.997955087499,1.03837581128699,5,0.00756
"ND",2090,93554.280761197,951,98.3746380243922,1.03554479603043,5,0.00701
"ND",2095,96310.5926262255,948,101.593452137369,1.03271995890016,5,0.00646
"ND",2100,98876.5098829387,945,104.631227389353,1.02990128977876,5,0.00591
"NE",1990,33390.7796621033,1581,21.1200377369407,1.10836232442137,15,0.00688
"NE",2005,56415.6772102572,1761,32.0361596878235,1.51686091127525,15,0.02817
"NE",2010,62103.954426217,1830,33.9365871181514,1.05932132467957,5,0.01159
"NE",2015,69602.8592107514,1892,36.7879805553654,1.08402121955537,5,0.01627
"NE",2020,73439.8964652032,1952,37.6228977793049,1.02269538070139,5,0.0045
"NE",2025,79999.8328518283,2012,39.7613483358988,1.05683907095987,5,0.01112
"NE",2030,88157.9961469153,2077,42.4448705570127,1.06749072487291,5,0.01315
"NE",2035,97080.7759224457,2135,45.4710894250331,1.07129763451524,5,0.01387
"NE",2040,107067.414627104,2193,48.8223504911554,1.07370091872655,5,0.01432
"NE",2045,118060.73552153,2240,52.7056855006831,1.07954010756265,5,0.01542
"NE",2050,129689.794934439,2288,56.6826026811361,1.07545518368035,5,0.01466
"NE",2055,139691.576856872,2335,59.8250864483393,1.05544000484383,5,0.01085
"NE",2060,149995.016878113,2382,62.970200200719,1.0525718212726,5,0.0103
"NE",2065,160161.368738952,2423,66.1004410808718,1.04970987657932,5,0.00975
"NE",2070,170576.962253693,2465,69.1995790075834,1.04688528360832,5,0.00921
"NE",2075,180042.675124226,2492,72.2482644960778,1.04405641670393,5,0.00866
"NE",2080,189569.099890564,2520,75.2258332899065,1.0412130147983,5,0.00811
"NE",2085,197937.545493218,2534,78.1126856721462,1.03837581128699,5,0.00756
"NE",2090,206105.643766663,2548,80.8891851517517,1.03554479603043,5,0.00701
"NE",2095,213016.483711731,2550,83.5358759653846,1.03271995890016,5,0.00646
"NE",2100,219471.985025248,2551,86.0337063995485,1.02990128977876,5,0.00591
"NH",1990,23331.8618545865,1112,20.9818901570022,0.761996421086536,15,-0.01796
"NH",2005,40842.8839127873,1298,31.4660122594663,1.49967481594909,15,0.02738
"NH",2010,42166.742695839,1317,32.0172685617608,1.01751910276233,5,0.00348
"NH",2015,45170.4932328397,1336,33.8102494257782,1.05600043178445,5,0.01096
"NH",2020,50181.5675739748,1369,36.6556373805514,1.08415755586244,5,0.01629
"NH",2025,56259.1628419513,1403,40.0991894810772,1.09394331531534,5,0.01812
"NH",2030,63426.1588583793,1442,43.9848535772394,1.09690131263117,5,0.01867
"NH",2035,70454.1561267066,1476,47.7331681075248,1.08521830187983,5,0.01649
"NH",2040,79050.7671464571,1510,52.3515014214948,1.09675312779505,5,0.01864
"NH",2045,88433.3545252702,1537,57.5363399643918,1.09903896549504,5,0.01907
"NH",2050,98310.8998120151,1563,62.8988482482502,1.09320210995655,5,0.01798
"NH",2055,108893.795568864,1590,68.486663879789,1.08883812322739,5,0.01717
"NH",2060,119785.607586507,1616,74.1247571698684,1.08232395871955,5,0.01595
"NH",2065,130703.149946432,1639,79.7456680576159,1.075830412164,5,0.01473
"NH",2070,141732.55482394,1662,85.2783121684359,1.0693786163635,5,0.01351
"NH",2075,151834.140459754,1675,90.6472480356742,1.06295781108606,5,0.01229
"NH",2080,161763.92618379,1689,95.7749710975663,1.05656788455259,5,0.01107
"NH",2085,170387.117992494,1694,100.582714281283,1.05019832560241,5,0.00984
"NH",2090,178281.960188204,1698,104.995265128506,1.04386987246022,5,0.00862
"NH",2095,184762.483319187,1696,108.940143466502,1.03757196415636,5,0.0074
"NH",2100,190207.435938075,1693,112.349341959879,1.03129423539291,5,0.00618
"NJ",1990,216859.038096703,7757,27.9565602806115,1.03756574856981,15,0.00246
"NJ",2005,325886.942108465,8652,37.6660820744874,1.34730745472324,15,0.02007
"NJ",2010,327847.979327846,8800,37.2554521963461,0.989098152620993,5,-0.00219
"NJ",2015,338653.357870626,8871,38.1753306133047,1.02469110862245,5,0.00489
"NJ",2020,366237.585062976,8961,40.8701690729802,1.07059109682566,5,0.01374
"NJ",2025,406206.723335121,9166,44.3166837590139,1.08432836869061,5,0.01632
"NJ",2030,453416.877265841,9483,47.8136536186693,1.07890865387562,5,0.01531
"NJ",2035,505081.280693073,9813,51.4706288283984,1.07648391061881,5,0.01485
"NJ",2040,561940.924552374,10143,55.4018460566276,1.07637787448325,5,0.01483
"NJ",2045,625877.312748077,10435,59.9786595829494,1.08261120977167,5,0.016
"NJ",2050,694896.401378387,10727,64.7801250469271,1.08005289710313,5,0.01552
"NJ",2055,768329.181683449,11011,69.7783290966714,1.07715644337092,5,0.01498
"NJ",2060,844907.65228355,11296,74.7970655350168,1.07192399851525,5,0.01399
"NJ",2065,921867.180854075,11554,79.7877082269409,1.06672243966025,5,0.013
"NJ",2070,1000442.07726357,11812,84.697094248524,1.06153060578729,5,0.01201
"NJ",2075,1074093.81104534,12005,89.4705381961963,1.05635900487525,5,0.01103
"NJ",2080,1147341.66227121,12199,94.0521077359789,1.05120757773621,5,0.01004
"NJ",2085,1212221.95189928,12321,98.3866530232347,1.04608663635082,5,0.00905
"NJ",2090,1274388.17307046,12443,102.418080291767,1.04097534721077,5,0.00806
"NJ",2095,1326590.07705203,12504,106.093256322139,1.03588405504089,5,0.00708
"NJ",2100,1374136.99944113,12565,109.362276119469,1.03081270111461,5,0.00609
"NM",1990,24577.2435266369,1520,16.1692391622611,0.813653489880948,15,-0.01365
"NM",2005,53198.6876746441,1932,27.5355526266274,1.70295907867422,15,0.03613
"NM",2010,55216.2078430627,2065,26.739083701241,0.971074888665349,5,-0.00585
"NM",2015,57668.4563271048,2090,27.5925628359353,1.03191878765295,5,0.0063
"NM",2020,60965.5118955606,2102,29.0035736896102,1.05113736125436,5,0.01002
"NM",2025,67545.5505468149,2136,31.6224487578721,1.09029490973384,5,0.01744
"NM",2030,76015.1004006222,2196,34.6152551915402,1.09464183044721,5,0.01825
"NM",2035,84580.5090023128,2256,37.4913603733656,1.08308779368838,5,0.01609
"NM",2040,93850.8772907812,2316,40.5228312999919,1.08085785355444,5,0.01567
"NM",2045,103834.894359998,2365,43.9048179112042,1.08345879354222,5,0.01616
"NM",2050,114782.007991216,2415,47.5287817769009,1.08254137104101,5,0.01599
"NM",2055,126658.417104143,2464,51.4035783701878,1.0815252663423,5,0.0158
"NM",2060,138970.02174611,2513,55.3004463772822,1.07580927496974,5,0.01472
"NM",2065,151260.394162938,2556,59.1785579667208,1.07012803410266,5,0.01365
"NM",2070,163656.401220411,2598,62.9932260278717,1.06446030779081,5,0.01257
"NM",2075,175218.100030641,2627,66.6989341570767,1.05882708924235,5,0.0115
"NM",2080,186507.924406705,2655,70.2478058029021,1.05320732168625,5,0.01042
"NM",2085,196567.261427326,2671,73.5931341921849,1.04762182036929,5,0.00935
"NM",2090,205983.172648527,2686,76.6877038899951,1.04204970656269,5,0.00827
"NM",2095,213583.439399892,2687,79.4876960922562,1.03651161868502,5,0.0072
"NM",2100,220365.619988975,2689,81.9507697988007,1.03098685491759,5,0.00612
"NV",1990,31576.2029303184,1219,25.903365816504,0.643812275984352,15,-0.02893
