sce,year,ABW,AFG,AGO,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PNG,POL,PRI,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,STP,SUR,SVK,SVN,SWE,SWZ,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
SSP4,2077,0.991175577,0.846141314,1.04812234,1.19310727,0.94185656,0.951148291,1.191093189,1.177338525,1.442752636,1.309447035,0.867578227,1.316600751,1.055675966,1.029461813,0.862834843,1.661537768,0.94185656,0.927205587,1.194144294,1.619460233,1.064825912,0.561608107,1.119181344,1.003637083,1.001676494,0.988387503,1.052011235,1.055519937,1.660477356,1.184442027,1.068987806,1.054915458,1.052973528,1.049184645,1.044302536,1.042348051,1.159560559,1.055796444,1.064910723,0.586348205,0.80815933,1.179157053,1.581684675,1.480906999,1.067565732,1.406400281,1.224705721,0.936762829,1.107112539,0.858311176,1.016876194,1.306862951,1.136036344,0.86694472,1.469789468,1.04876024,1.332770575,1.042310463,1.234243333,1.224532783,1.048654031,0.901189135,1.064741323,1.060957417,1.016876194,1.439407506,1.125560894,0.988803893,1.063129119,1.060175846,1.182521815,1.056948392,1.513511384,0.954608716,1.608899281,1.354107376,1.027015877,0.858878754,1.19179369,1.184296147,1.375396832,1.052133477,0.86856631,1.190010933,1.189692662,1.063347897,1.213283639,0.861830644,0.865179506,0.94185656,0.954057144,0.927205587,0.904956972,0.94185656,0.909266154,0.960129848,1.05741052,1.588336262,1.27286508,1.258785217,0.960943839,0.993671934,1.199891278,0.990438168,0.917840638,0.52400532,1.212042321,0.866507765,1.333805512,0.973004284,0.830496676,0.869281583,1.054814477,0.9473983,0.875628202,1.063767599,1.066058926,1.051617006,0.959930912,0.860921531,1.050770049,1.028484579,1.399238291,1.202854134,0.865522599,1.249925652,0.94185656,0.853762788,1.062232399,1.30073296,1.222642118,1.06018577,1.299218919,1.167671385,1.194271582,1.065634473,0.871130515,0.959930912,0.982105222,1.190538649,1.227462069,1.060238469,0.94185656,0.941234698,0.977717842,1.064777548,1.040431978,0.869636309,0.902796862,1.027505825,1.195256259,0.858576613,1.059957687,2.058204807,1.208254474,1.190331071,1.060123759,0.969395988,1.054432192,1.062123474,0.824582242,1.198485488,1.228955562,0.861323011,0.863260759,0.870530618,0.87570182,1.233093494,0.869022387,0.959854461,1.0508754,1.210936507,0.942799575,1.39580711,1.208905403,0.991175577,1.00151376,0.992595684,0.93481615,1.047802806,0.879230488,1.049832134,1.056075718,1.018738414
SSP4,2078,0.989278791,0.838123046,1.048374684,1.196306639,0.938533561,0.949299533,1.194975103,1.181330854,1.450935665,1.314515822,0.860677132,1.323089926,1.055966393,1.029545735,0.855686549,1.665149818,0.938533561,0.923889284,1.198315222,1.623080986,1.065162001,0.550204145,1.119489031,1.003459377,1.000187245,0.988039974,1.052280886,1.055807779,1.674786222,1.188721599,1.068904332,1.053416753,1.05325033,1.049442345,1.044535622,1.042567332,1.160122399,1.056085719,1.065247251,0.575866575,0.79816165,1.183428332,1.592147751,1.490073901,1.067916104,1.413372535,1.225321043,0.934086584,1.107044485,0.850927134,1.015941378,1.313573112,1.137961235,0.860010611,1.477947161,1.0490158,1.339845524,1.042533506,1.238636235,1.227312864,1.048909056,0.896323299,1.065076973,1.061273449,1.015941378,1.448197569,1.12711076,0.988460738,1.063456411,1.060487826,1.186916193,1.05724364,1.523077384,0.9530309,1.611142602,1.360919626,1.027074107,0.851524291,1.194935298,1.187194605,1.383357605,1.052169632,0.861716709,1.193334712,1.192801247,1.063676323,1.216839154,0.854630017,0.858153404,0.938533561,0.952386681,0.923889284,0.900276962,0.938533561,0.904850272,0.958831606,1.057708163,1.596370225,1.278328305,1.261989399,0.957843749,0.993389743,1.203236732,0.99012207,0.91395032,0.513603551,1.21466775,0.859550883,1.338850017,0.972495167,0.821663095,0.862469259,1.055100184,0.94531969,0.869150515,1.064098511,1.066401407,1.051884614,0.956801701,0.853673526,1.051035742,1.028558236,1.406690556,1.206176913,0.858514376,1.254313803,0.938533561,0.846141709,1.06217967,1.302273066,1.225184054,1.060498934,1.304491759,1.169747429,1.198787049,1.065974753,0.864414546,0.956801701,0.981701752,1.193659699,1.230278419,1.060550774,0.938533561,0.9388337,0.97726837,1.065113386,1.040631133,0.86284247,0.897984451,1.027569202,1.198501904,0.851206404,1.060268536,2.068612299,1.211665711,1.193448721,1.06043547,0.968728341,1.054716349,1.062446085,0.818720415,1.201925433,1.231790404,0.854095929,0.856134662,0.863783386,0.869228644,1.235979571,0.862196554,0.958539339,1.051141625,1.214391677,0.94043909,1.402578223,1.21260452,0.989278791,1.001313791,0.992302208,0.931966329,1.048053539,0.872973599,1.050090487,1.056366441,1.018709696
SSP4,2079,0.987445471,0.830435027,1.048602623,1.199516167,0.935333483,0.947485339,1.198876653,1.185337037,1.45915748,1.319596311,0.854060275,1.329596774,1.056234479,1.029601318,0.848832674,1.668583938,0.935333483,0.920681099,1.202494428,1.626530843,1.065480061,0.539256166,1.119781553,1.003252699,0.998723966,0.987661022,1.052536073,1.056080181,1.689201957,1.193025584,1.06877166,1.051820473,1.053504052,1.04967593,1.044743259,1.042759242,1.160658889,1.056359477,1.065565727,0.565825022,0.788575746,1.187724496,1.602674851,1.499295732,1.068247382,1.420359045,1.225906932,0.931483626,1.106914075,0.84384722,1.015033869,1.320312359,1.139867193,0.853362098,1.486140295,1.04924713,1.346945217,1.042730555,1.243030729,1.230032032,1.049139821,0.891640956,1.065394618,1.061572529,1.015033869,1.457040648,1.12864095,0.988086191,1.063766146,1.060783072,1.191336361,1.05752305,1.532692741,0.951471085,1.613287973,1.367769155,1.027103814,0.844472738,1.19808416,1.190080098,1.39135953,1.052203073,0.855149224,1.196672521,1.195917117,1.063987132,1.220407611,0.847725964,0.851416687,0.935333483,0.950741846,0.920681099,0.895773419,0.935333483,0.900597618,0.957540335,1.057989841,1.604029127,1.283804745,1.265123375,0.954834296,0.993077855,1.206595354,0.989776042,0.91019689,0.503637024,1.217235654,0.852880537,1.343880601,0.971953472,0.813193344,0.855937514,1.055364768,0.943287164,0.862939393,1.064410491,1.066725517,1.052137866,0.953790836,0.846724047,1.051277753,1.028603481,1.414170924,1.209507365,0.851794803,1.258704371,0.935333483,0.838834521,1.062084684,1.303742779,1.227714545,1.060790988,1.309783409,1.171777986,1.203310426,1.06629678,0.85797519,0.953790836,0.981267747,1.196787956,1.233033062,1.060846327,0.935333483,0.936492135,0.976788045,1.065431209,1.040802772,0.856328451,0.893355142,1.027604092,1.201758661,0.844139753,1.060562711,2.078546931,1.215084826,1.196573569,1.060730459,0.968032884,1.054977824,1.062749361,0.812721655,1.205379706,1.234563133,0.84716651,0.849302069,0.857314054,0.863021809,1.238802412,0.855651858,0.957232035,1.051384196,1.217854824,0.938138818,1.409405027,1.216285334,0.987445471,1.001084695,0.991978958,0.929201246,1.048279779,0.866972209,1.050334982,1.05664157,1.018651833
SSP4,2080,0.985672305,0.823063651,1.048806032,1.202736047,0.932250488,0.945702975,1.202798208,1.189357883,1.467418563,1.324688672,0.847715942,1.336122272,1.056480321,1.029628226,0.842261085,1.671848891,0.932250488,0.917575679,1.206683006,1.62981787,1.065780536,0.528745938,1.120059659,1.003016722,0.997284304,0.987250303,1.05277715,1.056337521,1.703725331,1.197354412,1.068589806,1.050125553,1.053734714,1.049885307,1.044925211,1.042923446,1.161171174,1.0566181,1.065866595,0.556205069,0.77938465,1.19204598,1.613268118,1.508573328,1.068560016,1.427360427,1.226464797,0.928949769,1.106721111,0.837058902,1.0141519,1.327081524,1.141754415,0.846987414,1.494369299,1.049454123,1.354070142,1.042901316,1.247427227,1.232693693,1.049346217,0.887134009,1.065694701,1.061855073,1.0141519,1.465938398,1.130150972,0.987679909,1.064058756,1.061061993,1.19578277,1.057787012,1.542358234,0.949927047,1.615339673,1.374656154,1.027104662,0.837711612,1.201240379,1.192952599,1.399403147,1.052234005,0.84885223,1.200024652,1.199040376,1.064280756,1.223989278,0.841106264,0.844957431,0.932250488,0.949120223,0.917575679,0.891438557,0.932250488,0.896500879,0.956254285,1.058255944,1.611330477,1.289292312,1.268191072,0.951910501,0.992735946,1.209967428,0.989399756,0.90657397,0.494087527,1.21974925,0.846484918,1.348897301,0.971378853,0.805072432,0.849674789,1.055608363,0.941297578,0.856983846,1.064703926,1.067031707,1.052377116,0.950892639,0.840060791,1.051496036,1.028619977,1.42168017,1.212845598,0.845351984,1.26309796,0.932250488,0.831828289,1.06194627,1.305145316,1.23023332,1.061062165,1.315094137,1.173765599,1.207842013,1.066601003,0.851801047,0.950892639,0.980802881,1.199923521,1.235729447,1.061125538,0.932250488,0.93420631,0.976276539,1.06573146,1.040946561,0.85008272,0.888900914,1.027610159,1.205026752,0.837364152,1.060840621,2.088030189,1.218511928,1.199705719,1.061009139,0.967309021,1.055216679,1.063033644,0.80658396,1.208848605,1.237277222,0.840522489,0.842750885,0.85111117,0.85707033,1.241565553,0.849376714,0.955930767,1.051603071,1.221326064,0.93589511,1.416288497,1.21994985,0.985672305,1.000826146,0.991625608,0.92651638,1.048481394,0.861215722,1.050565959,1.056901487,1.018564489
SSP4,2081,0.983930702,0.815995867,1.048920686,1.205960419,0.929250719,0.943905416,1.206629855,1.193225333,1.475729403,1.329781737,0.841632902,1.342658816,1.056660893,1.029545692,0.835960149,1.674953011,0.929250719,0.914537489,1.210724192,1.632949752,1.0660557,0.518655957,1.120324058,1.002684251,0.99582173,0.986743972,1.052997921,1.056573185,1.718354383,1.201520015,1.068298009,1.04799398,1.053891703,1.050009231,1.04500653,1.042973871,1.161660345,1.056854937,1.06614212,0.546989014,0.770572094,1.19619251,1.623916361,1.517912857,1.068844347,1.434337843,1.226995978,0.926441556,1.106318609,0.830550164,1.013264396,1.333888512,1.143602783,0.840875273,1.502614337,1.049574343,1.361236819,1.042965251,1.251819657,1.235395057,1.049465511,0.882776634,1.065969506,1.062113817,1.013264396,1.474878815,1.131632996,0.987177873,1.064326718,1.06131742,1.200044787,1.058028739,1.55204219,0.948346485,1.617301791,1.381576082,1.026996892,0.831228947,1.204397035,1.195812215,1.407480294,1.052262615,0.84281458,1.203364315,1.202164223,1.064549647,1.227578351,0.834759199,0.838764202,0.929250719,0.947473392,0.914537489,0.887247518,0.929250719,0.892533127,0.954922121,1.058499633,1.618290967,1.294789096,1.271304529,0.948999634,0.992300981,1.213347919,0.988931531,0.903050519,0.48493761,1.222300341,0.840352705,1.353858893,0.9707138,0.797285983,0.843669997,1.055793238,0.939305708,0.851273087,1.064964859,1.067312105,1.052596213,0.948055307,0.833671964,1.051633796,1.028527361,1.429197014,1.216184293,0.839174516,1.267475054,0.929250719,0.825110612,1.061688758,1.306483747,1.23273521,1.061282093,1.32041719,1.175782862,1.212374663,1.0668796,0.845881189,0.948055307,0.980248949,1.203059521,1.238466053,1.061381231,0.929250719,0.93193055,0.975677483,1.066006419,1.040977217,0.844094223,0.884597945,1.027507445,1.208300578,0.830867607,1.061095121,2.097082579,1.221939506,1.202838302,1.061264345,0.966497119,1.055386397,1.063280609,0.800081031,1.212309084,1.240031797,0.834152105,0.836469515,0.845163754,0.851363385,1.244369912,0.843360015,0.954584333,1.05174175,1.224797783,0.933664948,1.423227952,1.223536898,0.983930702,1.000471837,0.991179573,0.923872544,1.048593259,0.855691621,1.05077748,1.057139509,1.018371313
SSP4,2082,0.982228324,0.809219167,1.048990161,1.209191458,0.926346031,0.94211403,1.210263391,1.196767735,1.484094804,1.334877531,0.83580039,1.349213901,1.05680376,1.029408049,0.829918715,1.677904221,0.926346031,0.91157796,1.214458065,1.635933812,1.066306693,0.508969421,1.120575426,1.002296898,0.994358491,0.986178974,1.053199298,1.056788148,1.733066248,1.205331245,1.067888554,1.045675408,1.054008312,1.050089027,1.045038891,1.042970302,1.162127445,1.05707097,1.066393442,0.538159901,0.762122479,1.199959808,1.634631462,1.527327828,1.069102736,1.441284492,1.227501752,0.923976357,1.105765357,0.824309485,1.012387141,1.340750861,1.145426715,0.835014858,1.510874468,1.049650016,1.368479159,1.042978257,1.256218071,1.238237631,1.049540151,0.878571105,1.066220172,1.062349833,1.012387141,1.483858618,1.133076611,0.986617208,1.064571142,1.061550409,1.203907319,1.058249232,1.561751566,0.946754339,1.619178238,1.388526558,1.0268338,0.825013266,1.207555382,1.198670224,1.415588465,1.052289077,0.837025588,1.20667118,1.205289934,1.064794917,1.231177782,0.828673534,0.832826038,0.926346031,0.945823926,0.91157796,0.883202499,0.926346031,0.888698349,0.953568937,1.058721915,1.624926511,1.300340396,1.274580737,0.946144048,0.99181032,1.216739924,0.988407346,0.899634083,0.476170553,1.224984787,0.834473044,1.358695742,0.969988748,0.789820215,0.837912509,1.055943147,0.937331363,0.845797144,1.065199055,1.067567873,1.052796064,0.945305967,0.827546258,1.051728996,1.02837955,1.436709616,1.219524777,0.833251464,1.271841877,0.926346031,0.8186696,1.061341991,1.307761003,1.235208522,1.061468778,1.325758111,1.177905573,1.216914978,1.067133723,0.840205137,0.945305967,0.979638377,1.206197201,1.241345712,1.061614462,0.926346031,0.929684123,0.975021426,1.066257225,1.040953712,0.838352359,0.880447537,1.027349451,1.211582607,0.824638619,1.061327266,2.105723679,1.22536892,1.205972563,1.061497132,0.965628393,1.055517179,1.063499328,0.793341029,1.215745123,1.242930364,0.828044082,0.83044684,0.83946128,0.845891034,1.247320864,0.837591111,0.953217714,1.051837973,1.228271364,0.931466236,1.430217924,1.226984979,0.982228324,1.000062472,0.990677755,0.921284328,1.048659629,0.85039143,1.050970421,1.057356624,1.018122099
SSP4,2083,0.980575466,0.802721556,1.049031924,1.212359327,0.923540803,0.940344525,1.213841453,1.200336074,1.492500765,1.339984294,0.830208082,1.355786912,1.056922658,1.029237195,0.824126089,1.680710054,0.923540803,0.908704781,1.218221322,1.638777028,1.066540742,0.499670196,1.120814406,1.001876118,0.992910258,0.98557803,1.05338708,1.056988598,1.747890724,1.209143827,1.067422095,1.043240873,1.054099614,1.050141638,1.045041648,1.04293438,1.16257347,1.057272418,1.066627796,0.529701483,0.754020849,1.203740199,1.645412512,1.536801463,1.069343048,1.448243678,1.227983333,0.92156658,1.105139468,0.818325819,1.011529113,1.347643931,1.147228581,0.829395796,1.519170941,1.049698293,1.375748335,1.042960671,1.260618076,1.241124318,1.049587344,0.874517659,1.066453915,1.062569914,1.011529113,1.492895469,1.134498116,0.986020624,1.064799064,1.061767668,1.207787607,1.058454839,1.571510485,0.945169123,1.620972756,1.395514917,1.026637334,0.81905357,1.210720527,1.201514008,1.423739533,1.052313554,0.831475007,1.209867644,1.208419678,1.065023629,1.234665203,0.8228385,0.827132429,0.923540803,0.944188508,0.908704781,0.879303738,0.923540803,0.884998226,0.952213449,1.058929191,1.631252279,1.305899509,1.277907787,0.943357303,0.991285598,1.220001466,0.987848894,0.896329213,0.467770337,1.227710891,0.828835529,1.36351653,0.969226726,0.782661915,0.832392135,1.056070658,0.935388997,0.840546431,1.065414939,1.067806373,1.052982423,0.942651604,0.821672831,1.051797797,1.028198463,1.444250359,1.222872452,0.827572344,1.276209062,0.923540803,0.812493851,1.060947164,1.308979879,1.237668899,1.061633728,1.331118406,1.180061226,1.221463529,1.067370691,0.834762845,0.942651604,0.978993007,1.209341635,1.244270059,1.061831948,0.923540803,0.927480966,0.974330293,1.066491099,1.040897727,0.832846966,0.876449202,1.027158115,1.214780149,0.818666164,1.061543738,2.113972175,1.228805715,1.209113572,1.061714204,0.964726417,1.055623377,1.063698982,0.786447042,1.219062534,1.245873912,0.822187609,0.824672201,0.833993654,0.840643715,1.250317611,0.832059791,0.951849532,1.05190785,1.23175242,0.929311884,1.437267125,1.23046859,0.980575466,0.999619544,0.990141807,0.918761968,1.04869813,0.84530677,1.051150335,1.05755908,1.01783896
SSP4,2084,0.978969332,0.796491534,1.04904582,1.21548652,0.920830091,0.938594533,1.217454851,1.204034132,1.500949133,1.345102892,0.82484608,1.362379153,1.057017653,1.029032765,0.818572018,1.683377669,0.920830091,0.90591339,1.222108552,1.641486046,1.066758252,0.490742798,1.121041607,1.001421561,0.991474986,0.984940776,1.053561593,1.057174883,1.762830053,1.21308338,1.066899047,1.040689224,1.054165594,1.05016694,1.045014534,1.042865739,1.162999371,1.057459632,1.066845591,0.521598195,0.746252866,1.207663852,1.656261764,1.546334999,1.069565695,1.455216874,1.228441879,0.919208638,1.104440397,0.812588577,1.010688808,1.354568927,1.14900968,0.824008142,1.527505244,1.049719038,1.383045287,1.04291217,1.265019644,1.243969818,1.049606949,0.870609435,1.066671141,1.062774444,1.010688808,1.501990723,1.135897036,0.985387758,1.065010881,1.061969576,1.211821322,1.058645918,1.581320501,0.943588897,1.62268892,1.402541698,1.02640713,0.813339311,1.213893008,1.204343889,1.431934071,1.052336193,0.826153015,1.21300579,1.21155483,1.06523618,1.238078703,0.817243767,0.821673299,0.920830091,0.942565038,0.90591339,0.875544634,0.920830091,0.881426552,0.950854114,1.05912182,1.637282731,1.311466328,1.281187368,0.940635144,0.990726466,1.223176232,0.987255826,0.89313049,0.459721611,1.2303981,0.823430182,1.368320971,0.96842737,0.775798413,0.827099105,1.056175869,0.933475897,0.835511659,1.065612859,1.06802802,1.053155613,0.940087375,0.816041287,1.051840119,1.027983735,1.451820791,1.226227884,0.822127106,1.280577757,0.920830091,0.806572437,1.060503672,1.310143043,1.240116025,1.061777141,1.336498857,1.182186123,1.226020617,1.067590914,0.829544682,0.940087375,0.978312492,1.212493355,1.247152682,1.062034066,0.920830091,0.925317907,0.973603737,1.066708446,1.040808895,0.827568299,0.872596143,1.026933074,1.217922411,0.81293967,1.061744914,2.121845904,1.232250475,1.212261859,1.061915937,0.963790612,1.055705017,1.063879878,0.77939697,1.222313434,1.248775461,0.816572322,0.819135377,0.8287512,0.835612145,1.253271601,0.826756266,0.950478218,1.051951304,1.235241544,0.927198761,1.444376752,1.234014351,0.978969332,0.999142705,0.98957138,0.916301603,1.048708595,0.840428681,1.051317537,1.057747231,1.017521531
SSP4,2085,0.977407147,0.790518075,1.049031907,1.218622958,0.918209063,0.9368616,1.221085274,1.207746219,1.509440499,1.350233481,0.819704895,1.368990697,1.057088906,1.028794613,0.813246675,1.685913877,0.918209063,0.903199288,1.226006204,1.644067201,1.066959545,0.482172358,1.121257611,1.000932898,0.990050637,0.984266746,1.053723095,1.05734728,1.7778856,1.217044264,1.066319265,1.038020886,1.054206378,1.050165004,1.044957552,1.042764336,1.163406057,1.057632887,1.067047147,0.513835129,0.738804783,1.211609276,1.667180744,1.5559295,1.069771005,1.462204654,1.228878493,0.916898932,1.103667078,0.807087605,1.009864803,1.361526219,1.150769673,0.818842362,1.535878124,1.049712317,1.390370852,1.042832728,1.269423333,1.246776855,1.049599031,0.866839777,1.066872172,1.062963725,1.009864803,1.511145552,1.137272664,0.984718146,1.065206906,1.06215643,1.215877611,1.05882275,1.591181763,0.942011589,1.624330153,1.409607346,1.026143022,0.807860375,1.217072921,1.207159599,1.440173064,1.052357133,0.821050191,1.216155933,1.214697401,1.065432884,1.241503476,0.811879436,0.816438985,0.918209063,0.94095131,0.903199288,0.871918786,0.918209063,0.877977294,0.949489245,1.059300088,1.643031655,1.317040565,1.284422618,0.937973668,0.990132515,1.226362206,0.986627709,0.890032613,0.452009668,1.233048985,0.818247437,1.37310853,0.967590094,0.769217562,0.822024052,1.056258956,0.93158929,0.830683921,1.065793114,1.068233142,1.053315891,0.937608795,0.81064166,1.051856059,1.027735213,1.459421208,1.229591178,0.816906113,1.284949202,0.918209063,0.800894877,1.060010581,1.311253043,1.242549291,1.061899243,1.341899919,1.184282297,1.230586733,1.067794718,0.824541412,0.937608795,0.977596334,1.21565246,1.24999634,1.062221115,0.918209063,0.923191726,0.972841223,1.06690959,1.040687158,0.822507018,0.868881774,1.026674165,1.221074541,0.807449003,1.06193109,2.129361894,1.235703306,1.215417522,1.062102629,0.962820177,1.055762248,1.064042289,0.772188319,1.225576572,1.251637791,0.811188283,0.813826569,0.823724639,0.830787424,1.256185661,0.821671149,0.949102064,1.051968432,1.238738843,0.925123699,1.451547536,1.237551826,0.977407147,0.998631607,0.988966059,0.913899381,1.04869108,0.835748565,1.051472272,1.057921354,1.017169583
SSP4,2086,0.975859335,0.784790609,1.048933442,1.221748794,0.915645938,0.935101257,1.224712392,1.211457861,1.517958793,1.355348644,0.814775428,1.375582105,1.057097795,1.028451061,0.808140633,1.688325151,0.915645938,0.900529322,1.229899863,1.646526529,1.067136258,0.473944604,1.121462968,1.000348855,0.98860178,0.983496539,1.053864876,1.057498626,1.793050957,1.221008251,1.06560298,1.034928248,1.054176859,1.050081637,1.0448048,1.042554638,1.163794393,1.057784986,1.067224092,0.506397999,0.731663419,1.215559064,1.678106773,1.565561022,1.069948874,1.469141922,1.229294222,0.914596589,1.102598975,0.801813168,1.009028811,1.368448251,1.152447752,0.813889313,1.544251905,1.049622918,1.397709835,1.042651663,1.273807924,1.249543398,1.049508122,0.863185168,1.067048654,1.063129893,1.009028811,1.52028961,1.138617732,0.983952265,1.065378993,1.062320467,1.219938853,1.058977989,1.60104469,0.940387624,1.625899726,1.416690077,1.025774063,0.802607066,1.220243273,1.209947182,1.448421359,1.052376502,0.816157507,1.219296459,1.217830478,1.065605568,1.244915953,0.806736013,0.811420225,0.915645938,0.939301479,0.900529322,0.868403558,0.915645938,0.874625778,0.948070126,1.059456587,1.648512194,1.322622363,1.287611197,0.935306494,0.989445507,1.2295363,0.985907287,0.887006857,0.444620416,1.235661629,0.813278122,1.377855685,0.966660097,0.762907716,0.817157993,1.056285894,0.929686479,0.826054444,1.065941983,1.068413216,1.053456597,0.935170696,0.805464395,1.051795224,1.02738151,1.467013289,1.232944359,0.811900124,1.289275452,0.915645938,0.795451124,1.059401634,1.312312309,1.244976011,1.061972226,1.347297592,1.186348232,1.235106782,1.067973635,0.819744181,0.935170696,0.976789811,1.218802066,1.252798976,1.062385322,0.915645938,0.921059374,0.971989368,1.067086171,1.040457558,0.817654164,0.86528448,1.026310296,1.224215665,0.802184447,1.062094533,2.136536399,1.239145755,1.218563697,1.062266524,0.961758322,1.05575346,1.064168767,0.764697645,1.228829284,1.254458828,0.806025963,0.808736382,0.818905077,0.826160743,1.259057684,0.816795442,0.947672483,1.051909094,1.242225626,0.923046174,1.458777233,1.241071155,0.975859335,0.998025625,0.98826793,0.911518552,1.048588073,0.831255944,1.051608113,1.058074214,1.016714643
SSP4,2087,0.974334935,0.779298999,1.048790696,1.224859651,0.913151112,0.933332082,1.228335256,1.215170404,1.526504239,1.360440673,0.810048957,1.382135922,1.057070004,1.028051802,0.803244858,1.690617644,0.913151112,0.89791362,1.233790426,1.648869778,1.067289977,0.466045833,1.121658205,0.99970682,0.987145521,0.982662825,1.053988207,1.057630277,1.808279903,1.224976758,1.064751217,1.031635918,1.054107941,1.049955058,1.044603922,1.042291681,1.164165208,1.057917294,1.067378011,0.499273121,0.724816135,1.219515095,1.689072881,1.575234267,1.070102028,1.476027449,1.229690065,0.91231681,1.101338378,0.796755932,1.008195647,1.375289048,1.154075888,0.80914023,1.552624196,1.04948988,1.405062758,1.042420469,1.278179664,1.252264595,1.049373468,0.859647967,1.067202172,1.063274438,1.008195647,1.529358145,1.139925645,0.983122955,1.065528688,1.062463159,1.224007149,1.059113028,1.610921048,0.938738642,1.627400768,1.42375309,1.025348933,0.797570088,1.223399286,1.212709531,1.456646063,1.052394417,0.811466303,1.222424073,1.220949353,1.065755782,1.248311557,0.801804396,0.806608137,0.913151112,0.93763515,0.89791362,0.865001226,0.913151112,0.871375804,0.946618506,1.059592721,1.653736877,1.328206357,1.290747512,0.93267203,0.988698665,1.232694383,0.985126435,0.884060045,0.437540354,1.23823145,0.808513444,1.38248106,0.965663669,0.756857709,0.812492319,1.056278875,0.927784717,0.821615154,1.066065275,1.068569858,1.053578994,0.93279858,0.800500329,1.051692772,1.026971915,1.474578521,1.236282375,0.807100283,1.293571068,0.913151112,0.790231544,1.058703632,1.313323158,1.247391015,1.062013068,1.352707992,1.188380304,1.239583848,1.068129271,0.8151445,0.93279858,0.975921318,1.221937427,1.255555674,1.062528163,0.913151112,0.918937661,0.971074732,1.067239774,1.040174334,0.813001151,0.861805775,1.025890348,1.227341481,0.797136685,1.062236707,2.143384934,1.242572635,1.221695642,1.062409093,0.960632024,1.055706741,1.064268129,0.756991104,1.23206799,1.257233627,0.801076227,0.80385581,0.814283984,0.821724057,1.261882632,0.812120517,0.946211126,1.051808245,1.245696639,0.920981819,1.466048002,1.24457103,0.974334935,0.997361258,0.987509769,0.909171932,1.048440465,0.826944018,1.051726277,1.058207183,1.01620196
