country,year,iso,Category,Income (net),id,gdp_ppp_pc_usd2011,avg_gdp,loggdp,population,TFP_yoy,Primary_prct,Secondary_prct,Tertiary_prct,gini
Slovakia,2005,svk,q2,13.92,Slovakia2005,19.924,33.58915,2.991925035,10797925,1.217798838,0.024440328,0.805146977,0.168091422,0.26728
Slovakia,2006,svk,q2,14.81,Slovakia2006,21.6095,34.70828125,3.073133033,10797215,1.308491392,0.02388529,0.801533474,0.171423873,0.23822
Slovakia,2007,svk,q2,15.125,Slovakia2007,23.9435,36.76542857,3.175696888,10797019,1.455171618,0.023330252,0.797919971,0.174756324,0.22912
Slovakia,2008,svk,q2,14.7,Slovakia2008,25.289,36.41728788,3.230369519,10798218,1.497040156,0.022775215,0.794306467,0.178088774,0.24186
Slovakia,2009,svk,q2,14.39,Slovakia2009,23.909,34.04583333,3.174254957,10801868,1.389966321,0.022220177,0.790692964,0.181421225,0.25298
Slovakia,2010,svk,q2,14.455,Slovakia2010,25.099,35.02823684,3.222828005,10808587,1.495350297,0.021665139,0.787079461,0.184753676,0.25372
Slovakia,2011,svk,q2,14.48,Slovakia2011,25.7825,34.96064063,3.249695967,10818779,1.513742882,0.020335583,0.783977805,0.231531239,0.24818
Slovakia,2012,svk,q2,14.64,Slovakia2012,26.178,35.08127273,3.264919363,10831964,1.517019124,0.019006028,0.780876149,0.278308803,0.24408
Slovakia,2013,svk,q2,14.115,Slovakia2013,26.5315,35.49084722,3.278332706,10846851,1.550691353,0.017676472,0.777774493,0.325086366,0.26084
Slovakia,2014,svk,q2,14.72,Slovakia2014,27.224,36.31722727,3.304098937,10861639,1.59009283,0.016346917,0.774672837,0.37186393,0.24372
Slovakia,2015,svk,q2,14.62,Slovakia2015,28.326,36.63575806,3.343780111,10874932,1.62618684,0.015017361,0.771571181,0.418641493,0.24624
Slovenia,1993,svn,q2,13.77002547,Slovenia1993,16.718,17.68980769,2.816485983,4001328,0.929062452,0.053957837,0.810463235,0.129782981,0.251459083
Slovenia,1994,svn,q2,15.22,Slovenia1994,17.653,25.90496667,2.870905741,1995607,0.884400693,0.052032649,0.810727473,0.131670735,0.20554
Slovenia,1995,svn,q2,14.89,Slovenia1995,18.416,24.03834091,2.913219852,1991472,0.889393912,0.050107461,0.81099171,0.133558489,0.21854
Slovenia,1996,svn,q2,14.62,Slovenia1996,19.088,17.30623077,2.949059865,1988989,0.936321416,0.048459117,0.810295996,0.136063227,0.22416
Slovenia,1997,svn,q2,14.81999374,Slovenia1997,20.0765,25.42711765,2.999549977,3975412,0.969080707,0.046810774,0.809600282,0.138567965,0.227290259
Slovenia,1998,svn,q2,14.97,Slovenia1998,20.737,19.92128125,3.031919544,3975360,0.978090468,0.04516243,0.808904567,0.141072703,0.225
Slovenia,1999,svn,q2,14.79497821,Slovenia1999,21.827,20.8836,3.083147736,3975943,1.044035659,0.043514087,0.808208853,0.143577441,0.226960429
Slovenia,2000,svn,q2,14.51,Slovenia2000,22.7325,30.18008621,3.123795619,3976209,1.076613149,0.041865743,0.807513139,0.146082179,0.23258
Slovenia,2001,svn,q2,14.64,Slovenia2001,23.4055,22.8632,3.152971037,3975806,1.083378838,0.040529761,0.805488549,0.149558275,0.22918
Slovenia,2004,svn,q2,14.65,Slovenia2004,26.0435,33.93625758,3.259768217,3981656,1.150652242,0.036521814,0.79941478,0.159986563,0.22835
Slovenia,2005,svn,q2,14.63,Slovenia2005,27.021,33.58915,3.296614341,3991260,1.190063177,0.035185832,0.79739019,0.163462659,0.22978
Slovenia,2006,svn,q2,14.71,Slovenia2006,28.4425,34.70828125,3.347884505,4006218,1.253380978,0.034126926,0.794162152,0.167873841,0.22768
Slovenia,2007,svn,q2,14.82,Slovenia2007,30.27,36.76542857,3.410157123,4025667,1.320634051,0.033068021,0.790934114,0.172285023,0.2245
Slovenia,2008,svn,q2,14.88,Slovenia2008,31.0995,36.41728788,3.437191742,4047587,1.347277387,0.032009115,0.787706076,0.176696205,0.22092
Slovenia,2009,svn,q2,14.59,Slovenia2009,28.5225,34.04583333,3.350693249,4069231,1.157084179,0.03095021,0.784478038,0.181107387,0.2311
Slovenia,2010,svn,q2,14.685,Slovenia2010,28.739,35.02823684,3.358255085,4088504,1.179324658,0.029891304,0.78125,0.185518569,0.23591
Slovenia,2011,svn,q2,14.7,Slovenia2011,28.8115,34.96064063,3.360774613,4104714,1.193772833,0.029067042,0.7776872,0.231590894,0.23162
Slovenia,2012,svn,q2,14.37,Slovenia2012,27.9505,35.08127273,3.330435089,4118216,1.194405982,0.028242779,0.7741244,0.277663218,0.24631
Slovenia,2013,svn,q2,14.41,Slovenia2013,27.56,35.49084722,3.316365446,4129239,1.217255736,0.027418517,0.770561599,0.323735543,0.24448
Slovenia,2014,svn,q2,14.54,Slovenia2014,28.311,36.31722727,3.343250422,4138333,1.238303699,0.026594254,0.766998799,0.369807867,0.2393
Slovenia,2015,svn,q2,14.51,Slovenia2015,28.91,36.63575806,3.364187556,4145987,1.265785171,0.025769992,0.763435999,0.415880192,0.23662
South Africa,2008,zaf,q2,3.56,South Africa2008,12.066,12.736,2.49039158,100191601,0.783180456,0.144444186,0.600734697,0.059327043,0.62716
South Africa,2010,zaf,q2,3.27,South Africa2010,11.973,12.52243103,2.482654115,51216968,0.772855587,0.138716925,0.617770397,0.059559106,0.6417
South Africa,2011,zaf,q2,3.24,South Africa2011,12.119,13.77528846,2.494774469,52263516,0.772391431,0.133771234,0.62759317,0.075259691,0.62904
South Africa,2012,zaf,q2,4.28,South Africa2012,12.254,14.0893,2.505852414,52832660,0.77120282,0.128825543,0.637415943,0.090960276,0.59254
Spain,1973,esp,q2,12.15,Spain1973,13.77,16.258,2.622492313,35165557,1.46481914,0.26099788,0.291895439,0.058620531,0.31174
Spain,1980,esp,q2,12.23511101,Spain1980,16.574,15.15333333,2.807835202,75494995,1.319667327,0.244484623,0.362804769,0.081955533,0.316264685
Spain,1985,esp,q2,12.2,Spain1985,17.381,22.1245,2.855377656,77569752,1.371539434,0.227632852,0.406078028,0.10193064,0.3192
Spain,1990,esp,q2,12.77507256,Spain1990,23.525,20.678625,3.158063685,78508626,1.421680207,0.210234395,0.44176174,0.124606498,0.295057704
Spain,1995,esp,q2,11.64,Spain1995,25.011,24.03834091,3.219315728,39787416,1.400663951,0.192045523,0.46917527,0.151189398,0.3422
Spain,2000,esp,q2,12.19,Spain2000,29.75,30.18008621,3.392829132,81728459,1.356856782,0.174321647,0.484500967,0.184243562,0.31856
Spain,2003,esp,q2,12.97,Spain2003,31.489,31.59951923,3.449638278,85249858,1.310083763,0.16481443,0.488863272,0.20708895,0.29626
Spain,2004,esp,q2,12.475,Spain2004,31.958,33.93625758,3.464422541,86660012,1.273148506,0.161645358,0.490317373,0.21470408,0.30992
Spain,2005,esp,q2,12.76,Spain2005,32.6195,33.58915,3.484910269,88061748,1.23486643,0.158476286,0.491771475,0.222319209,0.3027
Spain,2006,esp,q2,12.48,Spain2006,33.451,34.70828125,3.510081681,44728564,1.223938477,0.156220107,0.49237745,0.228646848,0.3126
Spain,2007,esp,q2,12.54,Spain2007,34.19,36.76542857,3.531933204,90822930,1.215781467,0.153963929,0.492983425,0.234974488,0.30862
Spain,2008,esp,q2,12.27,Spain2008,34.105,36.41728788,3.529444001,92066618,1.199414336,0.15170775,0.493589401,0.241302127,0.3185
Spain,2009,esp,q2,12.2,Spain2009,32.5355,34.04583333,3.482331801,93059640,1.16827463,0.149451572,0.494195376,0.247629767,0.32512
Spain,2010,esp,q2,12.085,Spain2010,32.311,35.02823684,3.47540773,93719642,1.157943034,0.147195393,0.494801351,0.253957406,0.32679
Spain,2011,esp,q2,11.81,Spain2011,31.895,34.96064063,3.462449258,93993382,1.163961827,0.143574875,0.496129575,0.316992611,0.33286
Spain,2012,esp,q2,11.94,Spain2012,30.985,35.08127273,3.433503216,93920464,1.165616321,0.139954357,0.497457799,0.380027815,0.33036
Spain,2013,esp,q2,11.68,Spain2013,30.552,35.49084722,3.41943015,93628109,1.163177198,0.136333838,0.498786022,0.44306302,0.33835
Spain,2014,esp,q2,11.83,Spain2014,31.0825,36.31722727,3.43664496,93299751,1.147423176,0.13271332,0.500114246,0.506098224,0.33642
Spain,2015,esp,q2,11.75,Spain2015,32.295,36.63575806,3.474912419,93069580,1.143990904,0.129092802,0.50144247,0.569133429,0.33732
Sweden,1967,swe,q2,13.63,Sweden1967,18.954,15.431,2.942014991,7875907,1.099155481,0.565282057,0.365856456,0.068904225,0.32034
Sweden,1979,swe,q2,15.2,Sweden1979,24.87,23.48416667,3.213662258,8300003,1.114626961,0.425374796,0.441519185,0.133078998,0.2266
Sweden,1981,swe,q2,15.06,Sweden1981,25.2,21.16014286,3.226843995,8325493,1.079913231,0.401858921,0.454190061,0.143941708,0.21564
Sweden,1987,swe,q2,14.97,Sweden1987,28.634,23.46523077,3.354594823,8421056,1.177406719,0.334027935,0.489751637,0.176258632,0.2177
Sweden,1992,swe,q2,14.55,Sweden1992,29.821,22.93646154,3.395212843,17373473,1.174098044,0.281276099,0.514011431,0.204676006,0.23436
Sweden,1995,swe,q2,14.47,Sweden1995,31.085,24.03834091,3.436725388,17672841,1.356999665,0.251958061,0.52583523,0.222136904,0.2372
Sweden,2000,swe,q2,13.96,Sweden2000,36.862,30.18008621,3.60718121,17763282,1.636823616,0.208857261,0.543097969,0.24804477,0.2539
Sweden,2003,swe,q2,14.56,Sweden2003,38.816,31.59951923,3.658832533,17902861,1.679537195,0.184041698,0.554423419,0.261510748,0.23686
Sweden,2004,swe,q2,14.28,Sweden2004,40.313,33.93625758,3.696673998,17981292,1.761878551,0.175769843,0.558198569,0.265999408,0.24412
Sweden,2005,swe,q2,14.34,Sweden2005,41.228,33.58915,3.719117637,9038627,1.779202009,0.167497989,0.561973719,0.270488067,0.24623
Sweden,2006,swe,q2,14.33,Sweden2006,42.893,34.70828125,3.758708642,9096170,1.837968763,0.159908857,0.56442088,0.275640636,0.2454
Sweden,2007,swe,q2,14.3,Sweden2007,44.031,36.76542857,3.784893931,9162941,1.848944276,0.152319725,0.566868041,0.280793204,0.25236
Sweden,2008,swe,q2,14.11,Sweden2008,43.437,36.41728788,3.771311612,18473323,1.762730036,0.144730594,0.569315203,0.285945773,0.26084
Sweden,2009,swe,q2,14.32,Sweden2009,40.841,34.04583333,3.709686479,18626563,1.619321749,0.137141462,0.571762364,0.291098341,0.2551
Sweden,2010,swe,q2,14.22,Sweden2010,42.934,35.02823684,3.759664053,18780325,1.714593832,0.12955233,0.574209525,0.29625091,0.25872
Sweden,2011,swe,q2,14.32,Sweden2011,43.7295,34.96064063,3.778022932,18932597,1.770055986,0.123308473,0.573121862,0.370168934,0.25734
Sweden,2012,swe,q2,14.3,Sweden2012,43.249,35.08127273,3.766974112,9542817,1.763996071,0.117064616,0.572034198,0.444086959,0.25778
Sweden,2013,swe,q2,14.03,Sweden2013,43.449,35.49084722,3.771587836,19233263,1.778397936,0.110820758,0.570946535,0.518004983,0.2685
Sweden,2014,swe,q2,13.99,Sweden2014,44.2385,36.31722727,3.789595451,19381513,1.794057057,0.104576901,0.569858871,0.591923008,0.26448
Sweden,2015,swe,q2,13.89,Sweden2015,45.862,36.63575806,3.825636887,19528514,1.813596264,0.098333044,0.568771208,0.665841032,0.2708
Switzerland,1982,che,q2,11.56,Switzerland1982,43.303,29.661,3.768221917,12662957,0.943245448,0.131434608,0.709737398,0.130440323,0.32828
Switzerland,1992,che,q2,12.13,Switzerland1992,47.176,22.93646154,3.853885289,6792906,0.971156529,0.107243758,0.696093196,0.171212704,0.32812
Switzerland,2000,che,q2,12.19,Switzerland2000,50.98,30.18008621,3.931433399,14311014,1.051473898,0.091837252,0.677377914,0.207931169,0.31136
Switzerland,2002,che,q2,12.32,Switzerland2002,51.185,22.91671429,3.93544652,14464292,1.03623751,0.088101948,0.672680678,0.217082764,0.2981
Switzerland,2004,che,q2,12.41,Switzerland2004,51.969,33.93625758,3.950647387,7323728,1.062099613,0.084366644,0.667983443,0.226234359,0.2989
Switzerland,2006,che,q2,11.98,Switzerland2006,54.722,34.70828125,4.002265822,7457961,1.124417652,0.080648741,0.662937544,0.235753156,0.3146
Switzerland,2007,che,q2,11.99,Switzerland2007,56.375,36.76542857,4.032025798,7536986,1.157000398,0.07879849,0.660240263,0.240696155,0.32024
Switzerland,2008,che,q2,12.02,Switzerland2008,56.941,36.41728788,4.042015644,7622826,1.159011275,0.076948239,0.657542982,0.245639155,0.31246
Switzerland,2009,che,q2,12.31,Switzerland2009,54.9355,34.04583333,4.00615977,15451063,1.111970487,0.075097988,0.654845701,0.250582154,0.30432
Switzerland,2010,che,q2,12.42,Switzerland2010,55.982,35.02823684,4.02503021,7808674,1.157348817,0.073247737,0.65214842,0.255525153,0.30313
Switzerland,2011,che,q2,12.64,Switzerland2011,56.139,34.96064063,4.027830758,15837409,1.173232925,0.071179822,0.648539335,0.318125921,0.29502
Switzerland,2012,che,q2,12.68,Switzerland2012,56.072,35.08127273,4.026636579,8008006,1.178461434,0.069111907,0.64493025,0.380726689,0.29238
Switzerland,2013,che,q2,12.36,Switzerland2013,56.3175,35.49084722,4.031005322,16241550,1.19209021,0.067043993,0.641321164,0.443327457,0.30255
Switzerland,2014,che,q2,12.5,Switzerland2014,57.015,36.31722727,4.043314391,16435632,1.208569866,0.064976078,0.637712079,0.505928225,0.30138
Switzerland,2015,che,q2,12.49,Switzerland2015,57.225,36.63575806,4.046990866,8296776,1.228799075,0.062908163,0.634102994,0.568528993,0.29972
Taiwan,2013,twn,q2,12.55,Taiwan2013,39.971,35.49084722,3.688154191,46761440,1.008189331,0.126850075,0.51031714,0.526785224,0.30172
Trinidad and Tobago,1988,tto,q2,9.6,Trinidad and Tobago1988,10.495,18.42428571,2.350898953,1204150,0.626139454,0.300403081,0.393748833,0.11443744,0.3967
Trinidad and Tobago,1992,tto,q2,10.34,Trinidad and Tobago1992,12.227,22.93646154,2.503646621,4949146,0.595062996,0.280586128,0.421116583,0.132726933,0.37276
Ukraine,1999,ukr,q2,13.31,Ukraine1999,4.52,3.475291667,1.508511994,98579532,0.286439304,0.085567807,0.719064441,0.134830576,0.2694
United Kingdom,1969,gbr,q2,12.02,United Kingdom1969,16.492,16.492,2.802875415,110797591,1.062991928,0,0.874269244,0.125732653,0.31344
United Kingdom,1974,gbr,q2,13.07,United Kingdom1974,18.535,23.06333333,2.919660837,112244239,1.081396876,0,0.860403157,0.139599179,0.27876
United Kingdom,1979,gbr,q2,13.5300355,United Kingdom1979,20.58,23.48416667,3.02431973,112467211,1.085252213,0,0.844731669,0.15526159,0.26118686
United Kingdom,1986,gbr,q2,12.77,United Kingdom1986,23.041,26.125625,3.137275238,113096784,1.15682562,0,0.81688574,0.183114692,0.30322
United Kingdom,1991,gbr,q2,11.55,United Kingdom1991,26.3535,28.22391667,3.271601093,114630239,1.151039841,0,0.7926908,0.207311357,0.33532
United Kingdom,1994,gbr,q2,11.54,United Kingdom1994,27.9455,25.90496667,3.330256185,115574155,1.235123409,0,0.778567315,0.221434833,0.3357
United Kingdom,1995,gbr,q2,11.64,United Kingdom1995,28.5485,24.03834091,3.351604395,115910769,1.259203203,0,0.773859486,0.226142658,0.33916
United Kingdom,1999,gbr,q2,11.32,United Kingdom1999,32.133,20.8836,3.469883539,117462588,1.35088442,0,0.757775676,0.242223073,0.34428
United Kingdom,2004,gbr,q2,11.565,United Kingdom2004,36.3515,33.93625758,3.593235469,119756888,1.488159789,0,0.7376885,0.2623127,0.33797
United Kingdom,2005,gbr,q2,12.17,United Kingdom2005,37.2425,33.58915,3.617450582,120574706,1.492305028,0,0.733671944,0.266330081,0.3178
United Kingdom,2006,gbr,q2,12.1,United Kingdom2006,37.8615,34.70828125,3.633934765,121624149,1.507274619,0,0.728980427,0.27102158,0.3204
United Kingdom,2007,gbr,q2,11.775,United Kingdom2007,38.4315,36.76542857,3.648877436,122869812,1.546658766,0,0.724288911,0.275713079,0.33118
United Kingdom,2008,gbr,q2,12.21,United Kingdom2008,37.882,36.41728788,3.634476065,124221317,1.469052448,0,0.719597394,0.280404578,0.31654
United Kingdom,2009,gbr,q2,11.98,United Kingdom2009,35.8895,34.04583333,3.580444774,125551227,1.362346212,0,0.714905878,0.285096077,0.31754
United Kingdom,2010,gbr,q2,11.895,United Kingdom2010,36.1535,35.02823684,3.587773763,126766643,1.343652326,0,0.710214361,0.289787576,0.32234
United Kingdom,2011,gbr,q2,12.23,United Kingdom2011,36.4415,34.96064063,3.595708235,127833802,1.32783292,0,0.703542042,0.361087098,0.30826
United Kingdom,2012,gbr,q2,12.3,United Kingdom2012,36.6985,35.08127273,3.602735882,128775630,1.324436702,0,0.696869724,0.43238662,0.3018
United Kingdom,2013,gbr,q2,11.985,United Kingdom2013,37.204,35.49084722,3.616416282,129625126,1.343775309,0,0.690197405,0.503686143,0.31681
United Kingdom,2014,gbr,q2,11.98,United Kingdom2014,38.062,36.31722727,3.639216409,130438734,1.362671466,0,0.683525087,0.574985665,0.3156
United Kingdom,2015,gbr,q2,12.17,United Kingdom2015,38.7135,36.63575806,3.656188376,131257228,1.383526458,0,0.676852768,0.646285187,0.30836
United States,1974,usa,q2,11.93,United States1974,26.287,23.06333333,3.26907452,434333289,1.119916229,0.142613315,0.657684162,0.137035893,0.3343
United States,1979,usa,q2,12.05,United States1979,29.951,23.48416667,3.399562713,454939206,1.168555149,0.117366668,0.662044445,0.167821282,0.32361
United States,1986,usa,q2,11.23,United States1986,33.851,26.125625,3.521968541,485862071,1.192765769,0.088911343,0.653042037,0.215553845,0.35078
United States,1991,usa,q2,11.02,United States1991,36.0315,28.22391667,3.584393556,509514195,1.204156888,0.073412078,0.645589946,0.24408827,0.35621
United States,1994,usa,q2,10.61,United States1994,38.697,25.90496667,3.655762078,524982782,1.287062763,0.065730363,0.642663114,0.257581623,0.37158
United States,1997,usa,q2,10.505,United States1997,41.5745,25.42711765,3.727486999,543850183,1.345091839,0.059241778,0.640756624,0.268622761,0.37485
United States,2000,usa,q2,10.655,United States2000,45.712,30.18008621,3.822360845,563693690,1.441519423,0.053349758,0.639360306,0.278437791,0.37079
United States,2004,usa,q2,10.67,United States2004,48.3345,33.93625758,3.878145591,584893980,1.463823225,0.047080192,0.636678072,0.290381986,0.37225
United States,2007,usa,q2,10.49,United States2007,51.004,36.76542857,3.931904061,601203623,1.467439418,0.043157914,0.63321183,0.299922084,0.37813
United States,2010,usa,q2,10.525,United States2010,49.5595,35.02823684,3.903173968,617652847,1.39907308,0.039625585,0.629018306,0.309753158,0.37281
United States,2013,usa,q2,10.325,United States2013,51.223,35.49084722,3.93618865,631937220,1.411610401,0.03584826,0.620696955,0.523342447,0.3784
Uruguay,1981,ury,q2,9.662321236,Uruguay1981,10.459,21.16014286,2.347462852,5869660,1,0.385037038,0.271909347,0.05034774,0.402121782
Uruguay,1989,ury,q2,10,Uruguay1989,10.127,20.965875,2.315205124,6177587,0.821739478,0.379190731,0.326948667,0.06310672,0.389966756
Uruguay,1990,ury,q2,8.8,Uruguay1990,9.841,20.678625,2.286557332,3109989,0.81019419,0.378563978,0.333666551,0.06471662,0.4392
Uruguay,1992,ury,q2,10.38498839,Uruguay1992,10.8415,22.93646154,2.383381363,6309314,0.91265753,0.376102535,0.347294997,0.067809007,0.377640399
Uruguay,1994,ury,q2,10,Uruguay1994,11.765,25.90496667,2.465129022,3201607,0.991986539,0.373641092,0.360923444,0.070901394,0.392
Uruguay,1995,ury,q2,9.92,Uruguay1995,11.512,24.03834091,2.44338997,6449079,0.93245759,0.372410371,0.367737667,0.072447587,0.39058
Uruguay,1996,ury,q2,9.89,Uruguay1996,12.0675,17.30623077,2.490515889,6495418,1.003472425,0.370754254,0.373944294,0.074017454,0.39534
Uruguay,1997,ury,q2,9.775003254,Uruguay1997,13.0075,25.42711765,2.565526114,6541168,1.097244418,0.369098136,0.380150921,0.075587321,0.395219945
Uruguay,1998,ury,q2,9.52,Uruguay1998,13.5085,19.92128125,2.603319117,6583191,1.116196279,0.367442019,0.386357549,0.077157189,0.40556
Uruguay,1999,ury,q2,9.6,Uruguay1999,13.175,20.8836,2.578321094,3309318,1.057124662,0.365785901,0.392564176,0.078727056,0.4024
Uruguay,2000,ury,q2,9.423299468,Uruguay2000,12.878,30.18008621,2.555520429,6640979,1.020645523,0.364129784,0.398770803,0.080296923,0.406674262
Uruguay,2001,ury,q2,8.94,Uruguay2001,12.361,22.8632,2.514546355,6652574,0.94080536,0.362720563,0.403831413,0.081967447,0.42298
Uruguay,2002,ury,q2,8.78,Uruguay2002,11.403,22.91671429,2.433876479,6653819,0.84851318,0.361311342,0.408892024,0.083637971,0.42902
Uruguay,2003,ury,q2,8.79,Uruguay2003,11.5025,31.59951923,2.442564403,6649298,0.870392346,0.359902121,0.413952634,0.085308496,0.42589
Uruguay,2004,ury,q2,8.620349953,Uruguay2004,12.085,33.93625758,2.491965014,9967068,0.899626694,0.3584929,0.419013245,0.08697902,0.431743274
Uruguay,2005,ury,q2,8.965,Uruguay2005,12.9835,33.58915,2.563679321,6647411,0.989564682,0.357083679,0.424073855,0.088649544,0.42182
Uruguay,2006,ury,q2,8.77,Uruguay2006,13.497,34.70828125,2.602467439,9987489,1.000217126,0.355815683,0.428939044,0.089839071,0.42352
Uruguay,2007,ury,q2,8.684763027,Uruguay2007,14.3475,36.76542857,2.663575711,10003247,1.058368646,0.354547688,0.433804233,0.091028598,0.42947834
Uruguay,2008,ury,q2,9.006802767,Uruguay2008,15.332,36.41728788,2.729942148,10031266,1.125339512,0.353279692,0.438669423,0.092218124,0.41723537
Uruguay,2009,ury,q2,9.108228502,Uruguay2009,15.932,34.04583333,2.768329665,10062107,1.121892461,0.352011697,0.443534612,0.093407651,0.414290178
Uruguay,2010,ury,q2,9.354362675,Uruguay2010,17.1205,35.02823684,2.840276576,10092961,1.24280113,0.350743701,0.448399801,0.094597178,0.405295296
Uruguay,2011,ury,q2,9.903394295,Uruguay2011,17.949,34.96064063,2.887534403,10123476,1.305918019,0.344908483,0.456135584,0.118612747,0.386239181
Uruguay,2012,ury,q2,10.44571468,Uruguay2012,18.526,35.08127273,2.919175151,10154727,1.345597472,0.339073265,0.463871366,0.142628315,0.366887123
Uruguay,2013,ury,q2,10.40882452,Uruguay2013,19.3235,35.49084722,2.961321972,10186877,1.390245584,0.333238046,0.471607149,0.166643884,0.371973175
Uruguay,2014,ury,q2,10.54068555,Uruguay2014,19.8835,36.31722727,2.989890242,10220424,1.430711294,0.327402828,0.479342931,0.190659452,0.367539121
Uruguay,2015,ury,q2,10.45593893,Uruguay2015,19.888,36.63575806,2.990116535,10255578,1.472247601,0.32156761,0.487078714,0.214675021,0.367867664
Venezuela,1981,ven,q2,6.47,Venezuela1981,17.768,8.0514,2.877399087,62883275,1,0.247886549,0.375826232,0.066331778,0.5057
Venezuela,1987,ven,q2,6.77,Venezuela1987,15.642,9.018666667,2.749959604,36670526,0.817497478,0.227599378,0.421372988,0.090502357,0.49066
Venezuela,1989,ven,q2,9.52,Venezuela1989,14.384,9.328083333,2.666116478,77331500,0.688418726,0.220661421,0.434270005,0.098823684,0.418
Venezuela,1990,ven,q2,8.962864,Venezuela1990,14.451,8.6083,2.670763616,59585868,0.728903201,0.217192442,0.440718514,0.102984348,0.428096848
Venezuela,1992,ven,q2,9.340106925,Venezuela1992,16.1545,9.583857143,2.782198649,82954919,0.827008128,0.210162691,0.453421454,0.110089933,0.416466918
Venezuela,1994,ven,q2,8.542942,Venezuela1994,15.055,9.671631579,2.711710162,65179056,0.73248211,0.20313294,0.466124394,0.117195518,0.43745488
Venezuela,1995,ven,q2,8.710175145,Venezuela1995,15.413,8.825527778,2.735211309,88497089,0.730761279,0.199618064,0.472475864,0.120748311,0.436866222
Venezuela,1996,ven,q2,8.25,Venezuela1996,14.982,8.215204545,2.706849481,22650102,0.703641186,0.196087518,0.478234342,0.124015313,0.45588
Venezuela,1997,ven,q2,8.032266667,Venezuela1997,15.619,9.307736842,2.748488122,69330534,0.714194169,0.192556971,0.483992821,0.127282315,0.4561538
Venezuela,1998,ven,q2,8.405749306,Venezuela1998,15.4525,8.698522727,2.737770803,46858020,0.682551428,0.189026425,0.489751299,0.130549316,0.449697788
Venezuela,1999,ven,q2,8.42363944,Venezuela1999,14.2525,8.431131579,2.65693233,47768525,0.611102146,0.185495878,0.495509778,0.133816318,0.451121845
Venezuela,2000,ven,q2,9.551234336,Venezuela2000,14.501,9.452444444,2.674217613,48680790,0.61883735,0.181965332,0.501268256,0.13708332,0.404421329
Venezuela,2001,ven,q2,9.44,Venezuela2001,14.717,8.752136364,2.689003288,49594946,0.605815466,0.178329473,0.506118843,0.140603654,0.41329
Venezuela,2002,ven,q2,9.4,Venezuela2002,13.171,8.964846154,2.578017443,50509106,0.511958319,0.174693613,0.51096943,0.144123988,0.42479
Venezuela,2003,ven,q2,9.59,Venezuela2003,11.9345,9.54248,2.479433365,51420147,0.446080015,0.171057754,0.515820018,0.147644321,0.4163
Venezuela,2004,ven,q2,9.63,Venezuela2004,13.873,10.6051,2.629944505,52323819,0.566383422,0.167421894,0.520670605,0.151164655,0.41544
Venezuela,2005,ven,q2,9.09,Venezuela2005,15.0475,11.20794444,2.711211864,53216607,0.625049288,0.163786035,0.525521192,0.154684989,0.43856
Venezuela,2006,ven,q2,9.91,Venezuela2006,16.266,12.19429167,2.78907704,54089358,0.690211338,0.160146129,0.529260618,0.158395892,0.40172
Venezuela,2007,ven,q2,10.9,Venezuela2007,17.417,12.68722222,2.857446741,54939567,0.743000415,0.156506223,0.533000044,0.162106796,0.36
Venezuela,2008,ven,q2,11.1,Venezuela2008,18.061,12.736,2.893754917,55777527,0.752730717,0.152866317,0.536739469,0.165817699,0.3506
Venezuela,2009,ven,q2,11.1,Venezuela2009,17.392,12.6595,2.85601033,28031010,0.678608194,0.149226411,0.540478895,0.169528603,0.3524
Venezuela,2010,ven,q2,11.6,Venezuela2010,16.716,12.52243103,2.816366345,57467975,0.455964145,0.145586505,0.544218321,0.173239506,0.3374
Venezuela,2011,ven,q2,11.3,Venezuela2011,17.32,13.77528846,2.851861903,28887874,0.415475904,0.142842742,0.548001865,0.17632172,0.3416
Venezuela,2012,ven,q2,11,Venezuela2012,17.999,14.0893,2.890316201,29360826,0.425775617,0.140098979,0.551785409,0.179403933,0.3556
Venezuela,2013,ven,q2,11.1,Venezuela2013,17.984,14.79328846,2.889482474,29781046,0.416765477,0.137355216,0.555568954,0.182486147,0.3562
Venezuela,2014,ven,q2,11.1,Venezuela2014,17.133,14.10641071,2.841006428,30042972,0.406562261,0.134611453,0.559352498,0.18556836,0.3496
Argentina,1986,arg,q3,14.79,Argentina1986,12.689,8.318428571,2.540735476,61556208,0.895301654,0.398584,0.259461774,0.075266873,0.39484
Argentina,1987,arg,q3,14.21,Argentina1987,12.819,9.018666667,2.550928445,62510883,0.929670314,0.397327909,0.264424908,0.078269934,0.41674
Argentina,1989,arg,q3,13.3,Argentina1989,11.453,9.328083333,2.438251704,32263561,0.774369047,0.394815728,0.274351175,0.084276055,0.4398
Argentina,1990,arg,q3,13.3,Argentina1990,11.334,8.6083,2.427807058,32729739,0.734654884,0.393559637,0.279314308,0.087279116,0.4295
Argentina,1991,arg,q3,13.34509537,Argentina1991,12.2175,7.366666667,2.50286935,66272922,0.866469009,0.391687782,0.284381392,0.090461779,0.419678747
Argentina,1992,arg,q3,13.68645038,Argentina1992,13.0085,9.583857143,2.56560299,67184471,1.028436202,0.389815926,0.289448476,0.093644441,0.423338491
Argentina,1993,arg,q3,14.32,Argentina1993,13.8905,8.490115385,2.631205153,68081017,1.132238298,0.387944071,0.29451556,0.096827104,0.41436
