sce,iso,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
SSP5,COM,0.805599474,0.855923385,0.894351393,0.926755292,0.953682378,0.970861898,0.975669691,0.969673251,0.956569682,0.938893311,0.920054854,0.899383732,0.876111805,0.850266426,0.822063156,0.792047507,0.76096278,0.729863608
SSP5,CPV,0.508411337,0.511634976,0.505733383,0.494914366,0.481241647,0.464250378,0.443730524,0.42004742,0.394539595,0.368000976,0.343773681,0.321620057,0.301302597,0.28262612,0.265516067,0.249119546,0.233531897,0.219344988
SSP5,CRI,4.985336724,5.290638881,5.574721712,5.822129699,6.043319817,6.23050383,6.375097886,6.473901689,6.530770218,6.549748577,6.520947972,6.447358282,6.331461819,6.156185472,5.92670119,5.65259504,5.333691042,4.975961931
SSP5,CUB,11.14299785,10.93701887,10.64573849,10.2937235,9.899662001,9.463169564,8.984587147,8.462598443,7.904684803,7.319842215,6.736437477,6.176413175,5.644412782,5.133637347,4.649687968,4.193600012,3.750867055,3.328921553
SSP5,CYP,1.18190926,1.262849509,1.345521722,1.42005134,1.489239476,1.55425215,1.613459389,1.663299292,1.701539034,1.727639389,1.73714446,1.731392616,1.705461167,1.659861958,1.59610653,1.513458977,1.419428082,1.319923548
SSP5,CZE,10.84259196,11.21367625,11.62592806,12.0308765,12.41141078,12.81936202,13.28163573,13.78200179,14.28237234,14.76300351,15.17358743,15.52871704,15.82754201,16.06358042,16.24924904,16.39459127,16.4988518,16.55303816
SSP5,DEU,82.57134728,83.30727533,84.4603157,85.77352077,87.1106118,88.56093934,90.17689357,91.93353802,93.7162036,95.49593111,97.0398209,98.29057611,99.24811271,100.0051738,100.3333802,100.2135196,99.75458809,99.06466962
SSP5,DJI,0.96130027,1.032554787,1.094728842,1.145879432,1.190411155,1.228000748,1.257660498,1.278955863,1.29130678,1.295249012,1.292062667,1.281949051,1.265033529,1.241864789,1.213528787,1.18067008,1.144363342,1.105170921
SSP5,DNK,5.720465796,5.930095983,6.195701122,6.48938236,6.786519696,7.092074944,7.420619732,7.784703633,8.180539461,8.598445339,9.018340328,9.436525964,9.853806817,10.2646935,10.67199445,11.06748314,11.42768774,11.75568617
SSP5,DOM,10.42360463,10.80249144,11.06790393,11.23309035,11.32005086,11.32488701,11.24987905,11.10200411,10.89445074,10.63352843,10.34782593,10.04172519,9.71887408,9.381336736,9.032194406,8.671852551,8.276762748,7.856892306
SSP5,DZA,37.82309343,39.86468625,41.46369029,42.63734967,43.56967105,44.29420753,44.76240238,44.88879362,44.66380632,44.10663534,43.29450353,42.27618107,41.08039243,39.735238,38.2832465,36.78552902,35.24279601,33.5796212
SSP5,ECU,15.31797934,16.01899725,16.57550374,16.9961794,17.31253653,17.51115516,17.59087351,17.55305403,17.41796427,17.19134606,16.90372617,16.55774208,16.15743412,15.70790564,15.17397247,14.55726345,13.87542462,13.12442678
SSP5,EGY,87.50320665,93.15229631,97.85661846,101.7099576,105.0466666,107.7669308,109.7502373,110.9606863,111.5131671,111.4574025,110.9033727,109.8091279,108.142806,105.9461609,103.308935,100.3560736,97.17022595,93.58306294
SSP5,ERI,6.015130546,6.767693685,7.473611579,8.136665069,8.791647809,9.411800161,9.960491111,10.420806,10.79330365,11.08772276,11.30453395,11.44099165,11.49360349,11.46712443,11.36979255,11.2092663,10.98848648,10.70889654
SSP5,ESP,48.23100675,49.851939,51.56641412,53.35407759,55.31459198,57.47100826,59.68264444,61.81105933,63.79024094,65.68332491,67.31388453,68.61211139,69.61223211,70.31937448,70.65891148,70.81126845,70.89381107,70.90420512
SSP5,EST,1.340267579,1.341763552,1.345555029,1.351665915,1.362127826,1.380529699,1.405504146,1.433730637,1.462365926,1.491922537,1.521456544,1.552332401,1.584678765,1.617058473,1.645397792,1.669438087,1.691947554,1.714626896
SSP5,ETH,91.69854341,100.5908292,108.9855616,116.3049689,122.792113,128.4144645,133.1989592,137.1521728,140.2425677,142.4325883,143.839431,144.4697166,144.3174034,143.3993326,141.7351558,139.3642765,136.3845073,132.8985939
SSP5,FIN,5.529990209,5.729776053,5.961847982,6.203049122,6.438885758,6.682571709,6.94915866,7.249054231,7.577711349,7.927731517,8.281482333,8.62468701,8.964351258,9.304105372,9.637302651,9.94459558,10.22915283,10.49815099
SSP5,FJI,0.879071376,0.880651821,0.866594655,0.844190706,0.815849923,0.781775877,0.743111816,0.701242778,0.657559415,0.612939184,0.571479263,0.5333148,0.498274524,0.466263293,0.437099637,0.410599646,0.386549365,0.364841935
SSP5,FRA,65.09635246,67.81832058,70.92162895,74.24696663,77.6557943,81.19313627,84.87046401,88.70868356,92.6653954,96.7444042,100.6109914,104.3389449,108.0130015,111.6154385,114.9521062,118.04121,120.9263462,123.6508579
SSP5,GAB,1.62268206,1.737539512,1.839753263,1.925010966,1.998258661,2.058780448,2.106022388,2.140838759,2.163344774,2.173918455,2.172582478,2.158808774,2.132933804,2.095257286,2.046980344,1.989028884,1.923277959,1.852061674
SSP5,GBR,64.63199332,67.50359458,70.75781461,74.18238175,77.66510836,81.33042656,85.26179805,89.44735154,93.75562894,98.14835343,102.490657,106.7977284,110.9546627,115.0103494,118.8577436,122.3088365,125.4352925,128.3225331
SSP5,GEO,4.221227198,4.031425664,3.807200608,3.585553959,3.372448175,3.157211259,2.937022952,2.715720584,2.499690916,2.293705602,2.104519439,1.931379778,1.772514499,1.626454457,1.493009101,1.366333367,1.248380049,1.14289242
SSP5,GHA,26.92026994,29.26273669,31.41393644,33.36481632,35.20959026,36.85476192,38.20685297,39.25075021,40.0164184,40.54211309,40.88944301,41.0449365,40.99458967,40.73936968,40.29515787,39.68218196,38.91361357,38.00302362
SSP5,GIN,10.69646568,11.2599776,11.64932529,11.888539,12.01478013,11.99961996,11.8442492,11.56811022,11.20334049,10.7724351,10.37542946,10.01303468,9.680760262,9.374811857,9.093232385,8.834724172,8.598711239,8.384241514
SSP5,GLP,0.471549344,0.478344527,0.481990566,0.483449194,0.483320525,0.481488193,0.477362487,0.470562789,0.461417531,0.450285447,0.438011602,0.423780935,0.408349438,0.392336551,0.37571623,0.357647216,0.338416143,0.318507622
SSP5,GMB,1.931162842,2.109980488,2.264983112,2.395551148,2.510511077,2.603381709,2.669472705,2.709546015,2.727104616,2.725775173,2.716426075,2.698968711,2.672956906,2.63917185,2.598584609,2.552102343,2.500361448,2.443640116
SSP5,GNB,1.641669397,1.758067742,1.861822181,1.948923922,2.027566416,2.092579723,2.142635389,2.175536297,2.193802201,2.199439252,2.196778614,2.185868708,2.165918174,2.137021312,2.100073241,2.056002879,2.006003559,1.951205192
SSP5,GNQ,0.793109252,0.891538526,0.992367011,1.087292811,1.178046706,1.261840997,1.33719469,1.403746509,1.462338512,1.512958812,1.552588274,1.579655679,1.593634435,1.594583631,1.583955006,1.563149178,1.532660185,1.493753475
SSP5,GRC,11.5117605,11.58983159,11.71178804,11.88118724,12.08624314,12.31609016,12.56117807,12.81323406,13.06423699,13.31841767,13.54152814,13.70455662,13.81373758,13.88665175,13.90851701,13.89017141,13.84699731,13.78490658
SSP5,GTM,15.70150025,16.73915491,17.56874343,18.21517351,18.70428173,19.01351572,19.15457451,19.14844015,19.03152862,18.81263502,18.55946882,18.26904286,17.93713203,17.56247444,17.14485665,16.68362061,16.18470428,15.63664255
SSP5,GUM,0.189768868,0.198757057,0.206450897,0.212505859,0.217130501,0.220132724,0.221515447,0.221399216,0.220103212,0.217808628,0.214696517,0.210908104,0.206509712,0.201448492,0.195245336,0.187608788,0.178714034,0.168402005
SSP5,GUY,0.752845476,0.744785314,0.722366797,0.690905938,0.655657311,0.616692208,0.574291829,0.529563405,0.484372334,0.439804465,0.400071209,0.36470938,0.333151436,0.305135479,0.280299365,0.258091855,0.23834038,0.221400373
SSP5,HKG,7.392447078,7.749186483,8.169389478,8.632692003,9.114248071,9.563385521,9.955659372,10.26509343,10.48477481,10.62460596,10.62223055,10.50040355,10.27530081,9.957069936,9.524690103,8.998642757,8.403155904,7.761123315
SSP5,HND,8.17134636,8.624684797,8.96191278,9.201880767,9.367079219,9.453698822,9.465218378,9.408530981,9.298007139,9.137385936,8.956477992,8.755837495,8.536436204,8.298493076,8.04449897,7.776635168,7.482841127,7.16115397
SSP5,HRV,4.373603992,4.341722129,4.309457428,4.272875196,4.237059389,4.19866952,4.151267174,4.091133706,4.019882298,3.939257467,3.840779788,3.726674266,3.597553274,3.444183472,3.267705438,3.076998921,2.875759271,2.660106971
SSP5,HTI,10.45836153,10.79155091,10.97664676,11.05283709,11.06034468,10.99278841,10.85243592,10.64443691,10.37361373,10.04719441,9.714367816,9.371363548,9.01656165,8.650246565,8.27839889,7.906817342,7.542069188,7.190649033
SSP5,HUN,9.9065095,9.891423118,9.925520775,9.979229748,10.03022279,10.08874797,10.16184263,10.25100596,10.35110327,10.45589196,10.53398468,10.58244418,10.61109182,10.63368159,10.65042492,10.63935576,10.61200243,10.57549884
SSP5,IDN,250.3427993,258.8964218,265.1764456,269.3348023,271.8948125,272.6613468,271.5723176,268.5521597,263.8296104,257.5671248,250.0533234,241.5516359,232.2573386,222.3982143,212.1370252,201.6326739,191.0125045,180.3594739
SSP5,IND,1297.664534,1360.705885,1414.147602,1457.426895,1493.691491,1521.1824,1539.272813,1547.000466,1544.710542,1532.066513,1509.196262,1476.770998,1435.372824,1385.981211,1329.635444,1267.836894,1202.189654,1134.339702
SSP5,IRL,4.807107372,5.151209936,5.512227096,5.881843389,6.260681856,6.656458478,7.068032301,7.487505231,7.903871386,8.317508615,8.716316263,9.10313024,9.461608594,9.793554572,10.10218742,10.37227012,10.61101321,10.82373818
SSP5,IRN,77.98638178,81.23007751,83.47896048,84.95974391,86.08361878,86.88456833,87.19932417,86.86972088,85.90802995,84.38242459,82.3861036,79.94388445,77.03905519,73.70205091,69.7544148,65.4833776,61.09325724,56.61055923
SSP5,IRQ,35.6830861,39.4405075,42.99053901,46.31494119,49.47855847,52.29506521,54.64222993,56.5079755,57.9872899,59.11604486,59.9687213,60.53301708,60.79619001,60.75781609,60.42879061,59.82100896,58.84863741,57.43161745
SSP5,ISL,0.348210063,0.378460871,0.411374799,0.444882937,0.478341318,0.513052273,0.549740774,0.588210724,0.627416399,0.666901513,0.70508661,0.741415181,0.776645306,0.809760839,0.839836548,0.866735422,0.890919551,0.91317115
SSP5,ISR,8.409279388,9.509965519,10.7032154,11.94571437,13.21697595,14.54680579,15.92960407,17.3542142,18.78949102,20.22339022,21.73826474,23.32801859,24.99320034,26.73604217,28.55346025,30.43429262,32.41066035,34.52851943
SSP5,ITA,61.93232288,62.89220969,64.06329018,65.37308511,66.7544909,68.19653033,69.62867697,71.01208253,72.32352319,73.57529719,74.47614076,75.00824404,75.3068399,75.46753834,75.3821081,75.14541496,74.80067826,74.34614275
SSP5,JAM,2.756512801,2.736797198,2.671700137,2.583038436,2.481514691,2.366384784,2.238157347,2.099263085,1.954492094,1.806722272,1.67020344,1.545727748,1.433883475,1.33405765,1.244243369,1.162434679,1.082959842,1.007702963
SSP5,JOR,7.055699361,7.983313711,8.923849131,9.81260304,10.66597938,11.46650743,12.195439,12.83812817,13.39043014,13.84350981,14.16776886,14.35905121,14.41794806,14.35060801,14.16841737,13.88740546,13.49001857,12.982505
SSP5,JPN,126.6612352,126.4258868,125.9663154,125.3692473,124.6064975,123.7834789,122.9967132,122.3101652,121.7401342,120.9391904,119.6592632,117.9743123,116.0552903,114.0461377,111.8364656,109.6084648,107.440862,105.3420831
SSP5,KAZ,16.77657628,17.39400681,17.86069474,18.19959967,18.48093538,18.70373103,18.82152915,18.81415247,18.71152329,18.53413061,18.27920815,17.94719085,17.53043913,17.03202952,16.46880647,15.86447168,15.2359953,14.56947349
SSP5,KEN,45.15977957,49.55266056,53.62113203,57.34033913,60.81394764,63.85866708,66.33358352,68.21605867,69.59934377,70.52624208,71.14968111,71.45198644,71.42943845,71.11043902,70.52550119,69.69384691,68.6149595,67.29379842
SSP5,KGZ,5.543633447,5.659697997,5.677553538,5.650300759,5.593232426,5.492097631,5.346579485,5.164827312,4.960888579,4.741933807,4.527086717,4.315973217,4.10801519,3.903279575,3.703213841,3.511482441,3.331813301,3.165564302
SSP5,KHM,14.71211901,15.14562318,15.32980524,15.33767079,15.24124833,15.0393539,14.73767645,14.34440406,13.87936417,13.35569532,12.82199825,12.27537387,11.71622487,11.14985386,10.5916182,10.05438761,9.547301131,9.075827408
SSP5,KOR,49.07374738,49.90543775,50.67285373,51.32509133,51.71521485,51.81731566,51.67342562,51.33614282,50.84629627,50.25249206,49.56692609,48.71405101,47.68409652,46.60629486,45.57013916,44.56367988,43.51078316,42.48365715
SSP5,KWT,3.207293404,3.656264067,4.124874398,4.580420086,5.026944147,5.445350329,5.812300816,6.11667579,6.360094666,6.545440923,6.655470177,6.690445854,6.65217681,6.548895046,6.393804831,6.193518403,5.944102346,5.640566143
SSP5,LAO,6.570332337,6.879686609,7.107217289,7.250698097,7.330685053,7.350785991,7.316435755,7.233375095,7.10825711,6.940560489,6.74862034,6.53287887,6.295500864,6.041227078,5.776201903,5.508332898,5.245025178,4.99212006
SSP5,LBN,4.371854047,4.494019005,4.588934443,4.653974215,4.6953766,4.711960464,4.70174962,4.663562332,4.600960223,4.515792015,4.405912534,4.274503081,4.124757036,3.960809812,3.78640763,3.605438423,3.417174847,3.213435268
SSP5,LBR,4.842325459,5.723979144,6.649668495,7.542798266,8.416840005,9.254724426,10.03284771,10.73492251,11.35044446,11.87509471,12.28675707,12.58043094,12.75459136,12.81249706,12.76281389,12.61414444,12.3756844,12.05567291
SSP5,LBY,6.888002223,7.337016635,7.677388855,7.941901633,8.185872437,8.413194431,8.59952123,8.717612894,8.760771829,8.733246537,8.653386088,8.534334576,8.381633303,8.197149712,7.969098444,7.69995049,7.402010769,7.065144618
SSP5,LCA,0.181507734,0.187064776,0.190944286,0.193476616,0.195100605,0.195732712,0.195225808,0.193537065,0.19084138,0.187250053,0.182772971,0.177490637,0.171489564,0.164874584,0.157774913,0.149909281,0.141397079,0.132538876
SSP5,LKA,21.55201938,21.94956587,22.08025069,22.05253353,21.93656178,21.70539129,21.32461487,20.80128646,20.17620223,19.48047676,18.76955182,18.04832213,17.31804207,16.58296605,15.85616073,15.08491198,14.27851865,13.44492614
SSP5,LSO,2.250123842,2.330541222,2.392153595,2.431833245,2.458194778,2.471913472,2.474168918,2.465466089,2.444457715,2.411169755,2.366859213,2.314311935,2.253532756,2.185713404,2.111714272,2.032955841,1.950406962,1.865115002
SSP5,LTU,3.24590754,3.160513471,3.06627937,2.963323049,2.855524133,2.746714735,2.637396119,2.523988547,2.405112899,2.281465727,2.15861581,2.039439448,1.925157611,1.815392378,1.704341588,1.591796304,1.484271658,1.38607676
SSP5,LUX,0.561459653,0.61679662,0.681815178,0.750502636,0.820749492,0.892733574,0.966381846,1.041400172,1.116457922,1.190817371,1.260271449,1.323280264,1.37816905,1.425119658,1.462778365,1.490074308,1.508305527,1.518768527
SSP5,LVA,2.181827589,2.118523164,2.062007518,2.007590393,1.957592249,1.912765047,1.867941014,1.819249851,1.766715433,1.711143109,1.650393902,1.585620284,1.517143446,1.445153453,1.368769271,1.286541036,1.203734679,1.123060382
SSP5,MAC,0.591811399,0.622207283,0.661194012,0.70416819,0.747586809,0.787345965,0.821132732,0.847700655,0.866547943,0.878326267,0.881117704,0.873390574,0.855931214,0.830338212,0.796185347,0.754111674,0.706055984,0.653737747
SSP5,MAR,33.05338353,33.68889247,33.85247379,33.66953052,33.26955591,32.67360684,31.88408166,30.89990619,29.75506562,28.47516809,27.18078316,25.89100192,24.61498467,23.35789004,22.13276866,20.95642935,19.84419388,18.72650127
SSP5,MDA,3.34412953,3.113294175,2.867935587,2.633842771,2.408895757,2.190963153,1.978796981,1.775091443,1.582975216,1.403494163,1.242998032,1.098682538,0.968345345,0.850917368,0.746651417,0.656163607,0.58004018,0.517022607
SSP5,MDG,23.33583409,25.91512753,28.37142987,30.61572176,32.68678853,34.50274501,36.0179792,37.23211085,38.20596289,38.94698409,39.46005767,39.73676833,39.7737447,39.56969654,39.12646417,38.44755832,37.55126317,36.46506423
SSP5,MDV,0.337334592,0.357794609,0.375220426,0.38883774,0.399928124,0.409122521,0.416557902,0.42172317,0.424286008,0.424095313,0.420894921,0.414057578,0.403518081,0.387917361,0.367251681,0.342792591,0.31668074,0.290884253
SSP5,MEX,118.966977,123.2221601,126.058083,127.7611159,128.5948535,128.5041232,127.4801279,125.5816915,122.9978117,119.8355564,116.5217898,113.0990079,109.6111146,106.092653,102.228228,98.08307514,93.6716404,88.81280295
SSP5,MKD,2.091685182,2.126072873,2.166436093,2.207893917,2.252599171,2.298157371,2.339375824,2.370277971,2.388071135,2.390958202,2.368666489,2.324634911,2.261114109,2.180301048,2.086186653,1.975851396,1.852286958,1.720759427
SSP5,MLI,17.4684361,19.5421547,21.56946697,23.45505975,25.2744021,26.90457216,28.29791166,29.42910325,30.33152466,31.02076346,31.56042451,31.95079107,32.18744139,32.27483098,32.22379007,32.04078528,31.72901823,31.29695098
SSP5,MLT,0.425514335,0.434895075,0.443187772,0.448641656,0.451853612,0.453055303,0.452443612,0.450089649,0.446293986,0.441092289,0.433689434,0.424131172,0.410866425,0.394038951,0.374432808,0.351980799,0.327841507,0.303368362
SSP5,MMR,48.85509919,49.19725203,49.07423972,48.46468922,47.52990936,46.29316317,44.75216852,42.99862878,41.08674273,39.07413023,37.05963081,35.07625455,33.1213338,31.1993711,29.33109341,27.53982016,25.84994182,24.27835381
SSP5,MNE,0.640186971,0.64954273,0.658915474,0.666794767,0.67424986,0.681329276,0.686667235,0.689228963,0.688651102,0.6846087,0.674509771,0.659171347,0.639027503,0.614061311,0.582935961,0.547608132,0.509870376,0.468738559
SSP5,MNG,2.939161598,3.086231764,3.188706156,3.25348995,3.302764855,3.340453747,3.359625471,3.35118238,3.31658854,3.260514641,3.192093466,3.114578708,3.027938564,2.932066385,2.829520793,2.723977295,2.618135305,2.511466185
SSP5,MOZ,25.62524304,27.83893374,29.97373365,31.8751891,33.61496311,35.09239083,36.29327857,37.25367794,38.01495871,38.5823987,38.96929871,39.15195831,39.12282218,38.887807,38.44644877,37.80205572,36.96462344,35.96008849
SSP5,MRT,3.83587993,4.181356336,4.488224866,4.757665239,5.000550729,5.204858356,5.36020172,5.46769364,5.538551081,5.583417544,5.604801674,5.600521392,5.566911094,5.505668881,5.419569523,5.311875233,5.185986393,5.04458245
SSP5,MTQ,0.412500001,0.416829774,0.419420765,0.420436996,0.420611631,0.419545595,0.416759777,0.412035853,0.405494743,0.397381096,0.387804157,0.37694226,0.364373656,0.350649758,0.335945466,0.319777066,0.302010627,0.283394455
SSP5,MUS,1.329940251,1.35846055,1.382614711,1.399259599,1.410563015,1.416053144,1.414673561,1.405883454,1.390466279,1.369223374,1.341019019,1.307099555,1.268333163,1.22554893,1.17933514,1.126603162,1.06843254,1.006856966
SSP5,MWI,17.08169624,19.42550609,21.81342466,24.17063592,26.57443019,28.91246585,31.09124395,33.05340838,34.80492511,36.32991211,37.66326205,38.78174714,39.67723763,40.35840361,40.83612172,41.11683674,41.20163587,41.09322963
SSP5,MYS,30.57029308,32.59625738,34.44089804,36.04932259,37.47123493,38.64759324,39.54763044,40.1732868,40.5702191,40.75873039,40.74686184,40.53746111,40.12029545,39.49207181,38.66913383,37.57609647,36.21241009,34.64312521
SSP5,NAM,2.45356197,2.613361639,2.754312733,2.872434912,2.974662501,3.05773035,3.119295333,3.161513471,3.185948395,3.19383733,3.185451773,3.159751148,3.115773433,3.054187737,2.97640439,2.884887049,2.782315205,2.672013198
SSP5,NCL,0.270988251,0.291334695,0.311372199,0.329506565,0.346410391,0.361994376,0.375944002,0.387711204,0.39713146,0.404049369,0.40750041,0.407790811,0.405190218,0.399918532,0.391804443,0.380612442,0.366825796,0.35102915
SSP5,NER,18.10540264,20.85286362,23.7130976,26.6143443,29.65395692,32.66870345,35.54355548,38.18173948,40.59161611,42.7361322,44.63762455,46.27231538,47.6176949,48.66862804,49.43359248,49.93135502,50.17794274,50.18637417
SSP5,NGA,177.3509966,197.6304664,218.730041,239.9767311,262.1007653,284.3963382,305.9429055,326.0180958,344.4663893,361.0992931,375.9960898,388.9525395,399.8272282,408.5849457,415.3125722,420.0879098,422.9905326,424.0395492
SSP5,NIC,6.013788117,6.112192574,6.094210171,6.00623692,5.868138253,5.681660982,5.453626846,5.193042271,4.91244367,4.617534182,4.345849813,4.095950591,3.866040122,3.653933264,3.458430166,3.278566843,3.108080481,2.943759309
SSP5,NLD,17.02652307,17.53796442,18.14981711,18.81344721,19.46404605,20.11571805,20.79108784,21.51555132,22.28595461,23.09657308,23.91244282,24.71033762,25.45825463,26.18126556,26.83942497,27.42263217,27.93385833,28.3813312
SSP5,NOR,5.204299114,5.582959241,6.035044393,6.518954123,7.008477151,7.511213122,8.042839344,8.614796705,9.220657085,9.848867106,10.46432165,11.05100861,11.61160745,12.15515304,12.65839701,13.1122821,13.515227,13.87262176
SSP5,NPL,32.47342767,34.83357829,36.94566805,38.73799935,40.28823531,41.57475892,42.57854872,43.27659357,43.67865544,43.77560235,43.59990265,43.16047298,42.46701476,41.52849326,40.35952606,38.98752673,37.45309415,35.73037302
SSP5,NZL,4.643750823,4.948194393,5.273888693,5.601326076,5.923951537,6.251569504,6.588647301,6.935289044,7.284914655,7.637236873,7.981182104,8.313288973,8.62857771,8.928946648,9.19601765,9.426288803,9.623691555,9.795935662
SSP5,OMN,3.04614822,3.286834838,3.525845627,3.736197748,3.921910939,4.085410023,4.216032072,4.309601394,4.370063803,4.400579909,4.403135466,4.379077668,4.329588002,4.257514538,4.16780043,4.052122136,3.916627477,3.766009225
SSP5,PAK,187.9089893,201.4970186,213.2219843,222.8151815,231.0442042,237.7979705,242.8351996,245.9718606,247.3952693,247.1833215,245.7144261,243.0281315,239.132753,234.1040671,228.1091716,221.3761887,214.1215005,206.5180756
SSP5,PAN,3.755094434,3.970176562,4.161149103,4.320976509,4.45452937,4.558296934,4.630182158,4.670220469,4.681867068,4.666447611,4.624038692,4.557131115,4.468127213,4.357860767,4.216570721,4.048349931,3.858413768,3.644359729
SSP5,PER,30.05084725,30.55281017,30.61679337,30.39637016,29.98061516,29.3663968,28.556061,27.56986468,26.44962244,25.21979873,24.0111482,22.83483087,21.69474032,20.59709288,19.54268993,18.53737495,17.52052654,16.50974586
SSP5,PHL,100.4814695,107.4368294,113.5515924,118.6703002,123.0176364,126.4568709,128.9387335,130.4993648,131.3154855,131.4352579,130.9400222,129.8321017,128.0972244,125.7620397,122.8759439,119.5052964,115.7487531,111.6752193
SSP5,PNG,7.502229788,8.093757807,8.618417022,9.071628188,9.470025031,9.792613704,10.0291549,10.18205851,10.26669722,10.28575481,10.24300147,10.14061035,9.980360078,9.764978159,9.497564085,9.183476983,8.830456682,8.449638723
SSP5,POL,38.55884299,38.87215709,39.1501074,39.30222048,39.27164396,39.2017499,39.19104451,39.25409704,39.32613407,39.36273885,39.30403896,39.16622886,38.99848747,38.77314932,38.46181833,38.11955587,37.80873431,37.54592771
SSP5,PRI,3.670102026,3.547087955,3.381738709,3.201200843,3.012413209,2.816256901,2.614479103,2.410335142,2.207553488,2.008845785,1.825023281,1.64870628,1.480252705,1.323326998,1.180797091,1.051577262,0.932311094,0.824904833
SSP5,PRK,24.81381703,25.16387208,25.34861813,25.32535884,25.14048772,24.80971253,24.34690413,23.74962128,23.0302995,22.21256541,21.33136731,20.4195873,19.48727323,18.52237724,17.51621699,16.47533759,15.42237305,14.32199729
SSP5,PRT,10.87044225,11.11159707,11.40234338,11.72469504,12.06812299,12.42633226,12.79197942,13.16419617,13.53745348,13.91509137,14.25812929,14.54895544,14.76321181,14.92232956,15.04843861,15.12428895,15.1534125,15.14193091
SSP5,PRY,6.922032496,7.325221217,7.658625708,7.923512207,8.136830219,8.291656242,8.38649049,8.424627092,8.41527166,8.361748204,8.274229684,8.153602284,7.998591147,7.808991602,7.5877639,7.340117433,7.071433951,6.765707397
SSP5,PSE,4.412722068,4.691462116,4.854358831,4.913649687,4.89363877,4.813309924,4.671965563,4.486497815,4.274229905,4.040189818,3.808958299,3.583054054,3.36482124,3.156207656,2.971728635,2.817517605,2.688897291,2.582808786
SSP5,PYF,0.284759554,0.297219502,0.307446975,0.315125868,0.320996833,0.325099971,0.327312757,0.327477044,0.325845249,0.322638843,0.318178288,0.312681674,0.306229656,0.298835852,0.290537003,0.281016954,0.270133579,0.258395435
SSP5,QAT,2.375554094,2.670526804,2.978397181,3.273133044,3.553022072,3.794713747,3.986123907,4.125895028,4.219811288,4.276366926,4.28970002,4.253585202,4.171626481,4.055027773,3.914342842,3.736071424,3.527619101,3.297665979
SSP5,REU,0.89126975,0.930782692,0.964748259,0.992705568,1.016751909,1.036178917,1.050201407,1.058210202,1.060948419,1.058856688,1.052768273,1.043573805,1.030293616,1.01151501,0.987634296,0.959508457,0.927190845,0.890275774
SSP5,ROU,21.10442934,20.66021223,20.15441915,19.6048969,19.04699611,18.46350175,17.82547924,17.11891986,16.35274689,15.53629194,14.67888438,13.7966114,12.90945568,12.04099886,11.20721671,10.36802151,9.559467956,8.795589048
SSP5,RUS,142.580978,142.0014714,141.4102527,140.6822429,140.2324177,139.8766616,139.2475715,138.097743,136.570167,134.7999728,132.4820484,129.5745565,125.9946369,121.7560016,117.0754432,112.1871576,107.2145781,101.6869937
SSP5,RWA,12.01947846,13.37462522,14.62946139,15.78799639,16.93887344,18.03887242,19.00753275,19.80448174,20.44403129,20.95210753,21.36870057,21.68338817,21.88200359,21.96436789,21.94495441,21.83280886,21.63042549,21.33240359
SSP5,SAU,31.11117157,34.89087863,38.69127684,42.28887417,45.77153837,49.04129258,51.94220005,54.36721402,56.33538774,57.85610669,58.8298853,59.26411017,59.17673193,58.62355101,57.67339436,56.38775083,54.6504934,52.49006077
SSP5,SDN,48.37882428,53.04290405,57.34806856,61.18914642,64.63035615,67.54530108,69.86377882,71.53549,72.66009564,73.30878456,73.49180345,73.21471317,72.47096896,71.27537755,69.64628659,67.64364057,65.33702056,62.79732789
SSP5,SEN,13.79483227,14.93559601,15.89350729,16.69586216,17.38807496,17.91169713,18.23002363,18.35600166,18.34690873,18.23732069,18.09876335,17.91704724,17.6887115,17.41641001,17.11010154,16.77880421,16.42858059,16.06649848
SSP5,SGP,5.578343469,5.810021149,6.044551304,6.267557772,6.484314348,6.684986036,6.852563673,6.973232873,7.043412636,7.065267717,7.020009135,6.911661509,6.73310967,6.49440557,6.205537369,5.855792758,5.463545168,5.045772933
SSP5,SLB,0.595789682,0.647136147,0.692660991,0.733048334,0.769432921,0.799738611,0.822771339,0.838899417,0.849218398,0.854231888,0.854372995,0.849623785,0.839890563,0.825329454,0.806298262,0.78313793,0.756517128,0.727162138
SSP5,SLE,6.529824496,7.201217651,7.864927052,8.482085673,9.072290445,9.608080133,10.07018864,10.458796,10.77588612,11.02664945,11.20195744,11.29617887,11.30892536,11.24400111,11.10964133,10.91342344,10.66353497,10.36884196
SSP5,SLV,6.217577578,6.117551402,5.882110424,5.590396549,5.275855652,4.939041477,4.583071692,4.215849498,3.847836766,3.484094979,3.160537079,2.874137389,2.62186157,2.400898071,2.207534707,2.032425013,1.873323829,1.733415775
SSP5,SOM,10.10473613,10.66608416,11.05512932,11.33426679,11.51102291,11.52736322,11.36004161,11.04433577,10.61072576,10.11769186,9.66164247,9.258634262,8.887666666,8.55481234,8.263626777,8.016833578,7.817412677,7.665784127
SSP5,SRB,9.773244871,9.726200904,9.729545263,9.744119534,9.766093242,9.796634919,9.810636287,9.792397277,9.735446786,9.63281189,9.445012494,9.181215825,8.84993918,8.462926358,8.036942264,7.563299727,7.044613116,6.503047038
