GCAM_region_ID,year,value,scenario,POP,pop,pop_mil,gdppcap,region,,,,,
28,2041,1618191.661,SSP2,50313.82664,50313826.64,50.31382664,32161.96757,South Korea,,,,,
30,2085,757347.8693,SSP2,23557.477,23557477,23.557477,32148.93808,Taiwan,,,,,
13,2028,13626268.77,SSP1,424064.07,424064070,424.06407,32132.57083,EU-15,,,,,
17,2092,40275742.92,SSP5,1253526.127,1253526127,1253.526127,32129.95888,India,,,,,
28,2046,1440358.666,SSP3,44842.13944,44842139.44,44.84213944,32120.65,South Korea,,,,,
15,2058,3502749.714,SSP5,109098.9048,109098904.8,109.0989048,32106.18586,Europe_Non_EU,,,,,
3,2087,6028120.838,SSP5,187807.4158,187807415.8,187.8074158,32097.35255,Africa_Northern,,,,,
31,2097,1544277.156,SSP2,48113.90589,48113905.89,48.11390589,32096.27502,Argentina,,,,,
12,2058,3233376.604,SSP5,100753.2404,100753240.4,100.7532404,32092.03585,EU-12,,,,,
25,2064,1212382.269,SSP5,37780.7448,37780744.8,37.7807448,32089.95151,South America_Northern,,,,,
19,2018,4101419.083,SSP5,127842.448,127842448,127.842448,32081.8253,Japan,,,,,
11,2094,20734351.6,SSP4,646695.1073,646695107.3,646.6951073,32062.02021,China,,,,,
23,2084,3515154.164,SSP1,109671.6441,109671644.1,109.6716441,32051.62276,Russia,,,,,
7,2088,5092047.586,SSP4,158900.7528,158900752.8,158.9007528,32045.45917,Brazil,,,,,
7,2055,6784937.545,SSP5,211750.8487,211750848.7,211.7508487,32042.07958,Brazil,,,,,
19,2018,4067138.626,SSP4,126935.5548,126935554.8,126.9355548,32040.97253,Japan,,,,,
24,2074,2143429.222,SSP5,66916.73962,66916739.62,66.91673962,32031.28595,South Africa,,,,,
19,2018,4082810.552,SSP1,127463.902,127463902,127.463902,32031.11223,Japan,,,,,
26,2093,3071410.01,SSP2,95936.48448,95936484.48,95.93648448,32015.03605,South America_Southern,,,,,
12,2071,2774299.604,SSP1,86666.44547,86666445.47,86.66644547,32011.23098,EU-12,,,,,
30,2084,753995.1929,SSP2,23557.477,23557477,23.557477,32006.61908,Taiwan,,,,,
23,2096,4047744.638,SSP2,126467.1275,126467127.5,126.4671275,32006.29854,Russia,,,,,
11,2100,25627408.25,SSP2,800756.0859,800756085.9,800.7560859,32004.01309,China,,,,,
19,2018,4069576.599,SSP2,127198.3825,127198382.5,127.1983825,31993.93356,Japan,,,,,
7,2092,6367166.467,SSP2,199065.0958,199065095.8,199.0650958,31985.34852,Brazil,,,,,
15,2082,3689674.041,SSP2,115356.4761,115356476.1,115.3564761,31984.97533,Europe_Non_EU,,,,,
18,2073,7900483.311,SSP1,247020.9623,247020962.3,247.0209623,31983.04806,Indonesia,,,,,
13,2029,13487995.58,SSP2,421731.0694,421731069.4,421.7310694,31982.4565,EU-15,,,,,
19,2018,4046429.14,SSP3,126550.7949,126550794.9,126.5507949,31974.74297,Japan,,,,,
11,2076,30954652.54,SSP1,968653.8452,968653845.2,968.6538452,31956.36159,China,,,,,
12,2070,2429712.43,SSP4,76036.08918,76036089.18,76.03608918,31954.72645,EU-12,,,,,
5,2076,29416057.9,SSP5,920574.6193,920574619.3,920.5746193,31954.01795,Africa_Western,,,,,
15,2094,2928396.262,SSP4,91673.96571,91673965.71,91.67396571,31943.5975,Europe_Non_EU,,,,,
15,2071,3275301.798,SSP1,102554.7963,102554796.3,102.5547963,31937.09037,Europe_Non_EU,,,,,
11,2055,39096352.62,SSP5,1224350.873,1224350873,1224.350873,31932.31081,China,,,,,
14,2096,1133145.769,SSP5,35487.8489,35487848.9,35.4878489,31930.52845,Europe_Eastern,,,,,
32,2099,1894896.171,SSP2,59379.25099,59379250.99,59.37925099,31911.75604,Colombia,,,,,
27,2094,7289541.084,SSP5,228473.3434,228473343.4,228.4733434,31905.43358,South Asia,,,,,
13,2030,12805648.19,SSP3,401410.9141,401410914.1,401.4109141,31901.59446,EU-15,,,,,
31,2084,1286504.713,SSP1,40351.37201,40351372.01,40.35137201,31882.55191,Argentina,,,,,
30,2083,750642.5166,SSP2,23557.477,23557477,23.557477,31864.30009,Taiwan,,,,,
21,2090,10481308.82,SSP1,328941.7465,328941746.5,328.9417465,31863.7234,Middle East,,,,,
23,2083,3365315.571,SSP4,105621.3908,105621390.8,105.6213908,31862.06456,Russia,,,,,
18,2098,7547633.774,SSP2,236997.6402,236997640.2,236.9976402,31846.87311,Indonesia,,,,,
13,2027,13178307.27,SSP4,414008.2622,414008262.2,414.0082622,31831.02483,EU-15,,,,,
23,2057,4397312.298,SSP5,138152.8801,138152880.1,138.1528801,31829.32049,Russia,,,,,
30,2046,749069.9609,SSP5,23557.477,23557477,23.557477,31797.5461,Taiwan,,,,,
2,2089,15163410.11,SSP5,476897.4377,476897437.7,476.8974377,31795.95635,Africa_Eastern,,,,,
20,2091,4704554.421,SSP2,148000.8806,148000880.6,148.0008806,31787.34074,Mexico,,,,,
20,2090,3611823.771,SSP4,113640.779,113640779,113.640779,31782.81427,Mexico,,,,,
29,2080,12517269.83,SSP5,393896.6608,393896660.8,393.8966608,31778.05521,Southeast Asia,,,,,
23,2083,3514388.098,SSP1,110596.0139,110596013.9,110.5960139,31776.80617,Russia,,,,,
12,2074,2637150.72,SSP2,83071.24477,83071244.77,83.07124477,31745.6507,EU-12,,,,,
28,2045,1438825.1,SSP3,45324.35563,45324355.63,45.32435563,31745.07568,South Korea,,,,,
24,2100,1641974.6,SSP1,51728.63817,51728638.17,51.72863817,31742.08055,South Africa,,,,,
31,2063,1392653.589,SSP5,43876.28963,43876289.63,43.87628963,31740.45938,Argentina,,,,,
9,2094,2373703.753,SSP1,74798.91322,74798913.22,74.79891322,31734.46847,Central America and Caribbean,,,,,
30,2082,747289.8402,SSP2,23557.477,23557477,23.557477,31721.9811,Taiwan,,,,,
25,2089,1049844.05,SSP1,33102.73903,33102739.03,33.10273903,31714.71849,South America_Northern,,,,,
28,2037,1578687.199,SSP4,49780.04705,49780047.05,49.78004705,31713.25244,South Korea,,,,,
13,2026,13710251.28,SSP5,432517.0237,432517023.7,432.5170237,31698.75527,EU-15,,,,,
11,2075,31095767.03,SSP1,981015.3463,981015346.3,981.0153463,31697.53373,China,,,,,
18,2094,5452181.142,SSP4,172019.8879,172019887.9,172.0198879,31695.06276,Indonesia,,,,,
26,2078,2625631.226,SSP1,82848.8231,82848823.1,82.8488231,31691.83494,South America_Southern,,,,,
31,2096,1529018.061,SSP2,48246.45331,48246453.31,48.24645331,31691.82304,Argentina,,,,,
19,2017,4052814.649,SSP5,127890.0097,127890009.7,127.8900097,31689.84551,Japan,,,,,
11,2093,20860514.02,SSP4,658350.8988,658350898.8,658.3508988,31686.0113,China,,,,,
28,2038,1645236.304,SSP1,51936.39197,51936391.97,51.93639197,31677.90909,South Korea,,,,,
11,2099,25630916.19,SSP2,809202.506,809202506,809.202506,31674.29166,China,,,,,
23,2095,4019814.347,SSP2,126931.1213,126931121.3,126.9311213,31669.25735,Russia,,,,,
28,2035,1696124.157,SSP5,53558.7216,53558721.6,53.5587216,31668.49593,South Korea,,,,,
13,2027,13380661.4,SSP1,422589.5282,422589528.2,422.5895282,31663.49496,EU-15,,,,,
20,2077,3888739.034,SSP1,122820.4452,122820445.2,122.8204452,31661.98451,Mexico,,,,,
19,2017,4029961.01,SSP4,127285.4142,127285414.2,127.2854142,31660.82332,Japan,,,,,
10,2084,2106680.865,SSP5,66541.05843,66541058.43,66.54105843,31659.86406,Central Asia,,,,,
32,2066,1710408.58,SSP5,54031.41786,54031417.86,54.03141786,31655.81521,Colombia,,,,,
19,2017,4040408.961,SSP1,127637.6457,127637645.7,127.6376457,31655.3078,Japan,,,,,
32,2082,1609839.968,SSP1,50855.99518,50855995.18,50.85599518,31654.87101,Colombia,,,,,
25,2097,1283306.597,SSP2,40562.46323,40562463.23,40.56246323,31637.78763,South America_Northern,,,,,
19,2017,4031586.326,SSP2,127460.6327,127460632.7,127.4606327,31630.05111,Japan,,,,,
19,2017,4016154.686,SSP3,127028.9076,127028907.6,127.0289076,31616.06883,Japan,,,,,
13,2028,13294709.09,SSP2,420575.5476,420575547.6,420.5755476,31610.75143,EU-15,,,,,
5,2089,30278936.75,SSP1,958029.8093,958029809.3,958.0298093,31605.42235,Africa_Western,,,,,
28,2040,1596659.345,SSP2,50536.35575,50536355.75,50.53635575,31594.27151,South Korea,,,,,
7,2066,6381515.293,SSP1,202021.5394,202021539.4,202.0215394,31588.29158,Brazil,,,,,
12,2070,2753246.559,SSP1,87166.31161,87166311.61,87.16631161,31586.13125,EU-12,,,,,
13,2029,12699794.18,SSP3,402073.7806,402073780.6,402.0737806,31585.73077,EU-15,,,,,
30,2081,743937.1638,SSP2,23557.477,23557477,23.557477,31579.66211,Taiwan,,,,,
21,2065,11470630.78,SSP5,363470.3197,363470319.7,363.4703197,31558.64497,Middle East,,,,,
15,2093,2913649.495,SSP4,92392.09793,92392097.93,92.39209793,31535.70013,Europe_Non_EU,,,,,
23,2082,3513622.032,SSP1,111520.3838,111520383.8,111.5203838,31506.54538,Russia,,,,,
23,2082,3355623.129,SSP4,106507.0929,106507092.9,106.5070929,31506.1001,Russia,,,,,
31,2083,1280276.913,SSP1,40643.79824,40643798.24,40.64379824,31499.93279,Argentina,,,,,
7,2087,5064664.709,SSP4,160812.6257,160812625.7,160.8126257,31494.19821,Brazil,,,,,
15,2081,3644146.155,SSP2,115723.0239,115723023.9,115.7230239,31490.2431,Europe_Non_EU,,,,,
15,2070,3248124.945,SSP1,103149.1945,103149194.5,103.1491945,31489.58129,Europe_Non_EU,,,,,
7,2091,6304349.185,SSP2,200244.9969,200244996.9,200.2449969,31483.17951,Brazil,,,,,
12,2057,3170147.497,SSP5,100796.3096,100796309.6,100.7963096,31451.0274,EU-12,,,,,
26,2092,3027343.279,SSP2,96257.70529,96257705.29,96.25770529,31450.39942,South America_Southern,,,,,
30,2080,740584.4874,SSP2,23557.477,23557477,23.557477,31437.34312,Taiwan,,,,,
30,2045,740186.1953,SSP5,23557.477,23557477,23.557477,31420.43587,Taiwan,,,,,
11,2074,31207030.1,SSP1,993355.3376,993355337.6,993.3553376,31415.77733,China,,,,,
12,2069,2410944.673,SSP4,76750.94619,76750946.19,76.75094619,31412.57265,EU-12,,,,,
24,2099,1640164.686,SSP1,52225.34883,52225348.83,52.22534883,31405.52859,South Africa,,,,,
24,2073,2110027.082,SSP5,67193.30997,67193309.97,67.19330997,31402.33876,South Africa,,,,,
17,2091,39776550.99,SSP5,1266781.924,1266781924,1266.781924,31399.68311,India,,,,,
3,2086,5936584.632,SSP5,189132.1902,189132190.2,189.1321902,31388.54696,Africa_Northern,,,,,
26,2063,2615014.06,SSP5,83321.17855,83321178.55,83.32117855,31384.74641,South America_Southern,,,,,
21,2089,10376257.35,SSP1,330677.8762,330677876.2,330.6778762,31378.7468,Middle East,,,,,
32,2098,1868644.565,SSP2,59578.87673,59578876.73,59.57887673,31364.21275,Colombia,,,,,
20,2062,3806464.461,SSP5,121390.226,121390226,121.390226,31357.25658,Mexico,,,,,
11,2098,25634424.13,SSP2,817648.9261,817648926.1,817.6489261,31351.38237,China,,,,,
14,2095,1125522.625,SSP5,35905.7099,35905709.9,35.9057099,31346.61946,Europe_Eastern,,,,,
15,2057,3428770.164,SSP5,109391.6571,109391657.1,109.3916571,31343.98229,Europe_Non_EU,,,,,
9,2075,2356955.441,SSP5,75199.93226,75199932.26,75.19993226,31342.5208,Central America and Caribbean,,,,,
13,2026,12955989.95,SSP4,413526.5786,413526578.6,413.5265786,31330.48906,EU-15,,,,,
23,2094,3989521.042,SSP2,127350.2878,127350287.8,127.3502878,31327.14587,Russia,,,,,
11,2092,20986676.44,SSP4,670006.6904,670006690.4,670.0066904,31323.08489,China,,,,,
28,2044,1432150.417,SSP3,45730.88145,45730881.45,45.73088145,31316.92135,South Korea,,,,,
18,2072,7794388.499,SSP1,248918.4891,248918489.1,248.9184891,31313.01546,Indonesia,,,,,
19,2016,4004210.214,SSP5,127937.5713,127937571.3,127.9375713,31298.15716,Japan,,,,,
18,2097,7465485.642,SSP2,238575.7795,238575779.5,238.5757795,31291.88411,Indonesia,,,,,
31,2095,1513758.965,SSP2,48379.00072,48379000.72,48.37900072,31289.58728,Argentina,,,,,
19,2016,3992783.395,SSP4,127635.2736,127635273.6,127.6352736,31282.75814,Japan,,,,,
11,2054,38630404.07,SSP5,1234923.063,1234923063,1234.923063,31281.62816,China,,,,,
19,2016,3998007.37,SSP1,127811.3893,127811389.3,127.8113893,31280.52508,Japan,,,,,
13,2028,12593940.17,SSP3,402736.6471,402736647.1,402.7366471,31270.90684,EU-15,,,,,
19,2016,3993596.053,SSP2,127722.8828,127722882.8,127.7228828,31267.66296,Japan,,,,,
19,2016,3985880.233,SSP3,127507.0203,127507020.3,127.5070203,31260.08453,Japan,,,,,
12,2073,2611504.666,SSP2,83573.64025,83573640.25,83.57364025,31247.94682,EU-12,,,,,
30,2079,736009.828,SSP2,23557.477,23557477,23.557477,31243.15172,Taiwan,,,,,
23,2081,3512855.965,SSP1,112444.7536,112444753.6,112.4447536,31240.72803,Russia,,,,,
13,2027,13101422.6,SSP2,419420.0257,419420025.7,419.4200257,31236.99823,EU-15,,,,,
23,2056,4325924.415,SSP5,138512.8885,138512888.5,138.5128885,31231.205,Russia,,,,,
25,2063,1182356.79,SSP5,37866.82609,37866826.09,37.86682609,31224.07954,South America_Northern,,,,,
20,2089,3574022.684,SSP4,114465.5718,114465571.8,114.4655718,31223.56031,Mexico,,,,,
20,2090,4627714.815,SSP2,148293.2552,148293255.2,148.2932552,31206.50909,Mexico,,,,,
25,2088,1041489.176,SSP1,33376.85196,33376851.96,33.37685196,31203.93671,South America_Northern,,,,,
18,2060,8293892.901,SSP5,265839.6108,265839610.8,265.8396108,31198.86037,Indonesia,,,,,
13,2026,13135054.02,SSP1,421114.9863,421114986.3,421.1149863,31191.13414,EU-15,,,,,
23,2081,3345930.687,SSP4,107392.795,107392795,107.392795,31156.00713,Russia,,,,,
4,2083,8542202.526,SSP5,274243.1949,274243194.9,274.2431949,31148.27527,Africa_Southern,,,,,
26,2077,2597592.597,SSP1,83397.63912,83397639.12,83.39763912,31147.07591,South America_Southern,,,,,
11,2073,31318293.17,SSP1,1005695.329,1005695329,1005.695329,31140.9353,China,,,,,
7,2054,6615864.042,SSP5,212493.5533,212493553.3,212.4935533,31134.42239,Brazil,,,,,
15,2092,2898902.728,SSP4,93110.23014,93110230.14,93.11023014,31134.09476,Europe_Non_EU,,,,,
9,2093,2349745.465,SSP1,75473.36262,75473362.62,75.47336262,31133.44077,Central America and Caribbean,,,,,
12,2069,2727856.922,SSP1,87622.95114,87622951.14,87.62295114,31131.7627,EU-12,,,,,
31,2082,1274049.113,SSP1,40936.22448,40936224.48,40.93622448,31122.78012,Argentina,,,,,
20,2076,3843076.77,SSP1,123491.6602,123491660.2,123.4916602,31120.13203,Mexico,,,,,
32,2081,1592279.279,SSP1,51171.90079,51171900.79,51.17190079,31116.28167,Colombia,,,,,
25,2096,1267044.543,SSP2,40726.71033,40726710.33,40.72671033,31110.8983,South America_Northern,,,,,
18,2093,5425751.582,SSP4,174535.5793,174535579.3,174.5355793,31086.7939,Indonesia,,,,,
24,2098,1638354.772,SSP1,52722.05949,52722059.49,52.72205949,31075.31815,South Africa,,,,,
13,2025,13348667.23,SSP5,429564.9476,429564947.6,429.5649476,31074.85214,EU-15,,,,,
10,2083,2087034.716,SSP5,67185.32865,67185328.65,67.18532865,31063.8462,Central Asia,,,,,
28,2037,1615355.697,SSP1,52007.71878,52007718.78,52.00771878,31059.92215,South Korea,,,,,
31,2062,1367845.26,SSP5,44046.23969,44046239.69,44.04623969,31054.75677,Argentina,,,,,
30,2078,731435.1686,SSP2,23557.477,23557477,23.557477,31048.96032,Taiwan,,,,,
27,2093,7152636.968,SSP5,230377.7786,230377778.6,230.3777786,31047.42571,South Asia,,,,,
28,2036,1551831.356,SSP4,49989.13354,49989133.54,49.98913354,31043.37376,South Korea,,,,,
26,2100,2888626.485,SSP4,93074.40127,93074401.27,93.07440127,31035.67088,South America_Southern,,,,,
11,2097,25637932.07,SSP2,826095.3463,826095346.3,826.0953463,31035.07626,China,,,,,
28,2039,1572140.249,SSP2,50684.36574,50684365.74,50.68436574,31018.24846,South Korea,,,,,
15,2069,3214497.026,SSP1,103655.6622,103655662.2,103.6556622,31011.30183,Europe_Non_EU,,,,,
7,2065,6304789.939,SSP1,203333.1439,203333143.9,203.3331439,31007.19252,Brazil,,,,,
29,2079,12302488.95,SSP5,396762.974,396762974,396.762974,31007.14976,Southeast Asia,,,,,
15,2080,3598618.269,SSP2,116089.5718,116089571.8,116.0895718,30998.63506,Europe_Non_EU,,,,,
23,2093,3959227.738,SSP2,127769.4543,127769454.3,127.7694543,30987.27908,Russia,,,,,
7,2090,6241531.903,SSP2,201424.8981,201424898.1,201.4248981,30986.89368,Brazil,,,,,
23,2080,3512089.899,SSP1,113369.1234,113369123.4,113.3691234,30979.24543,Russia,,,,,
11,2091,21112838.86,SSP4,681662.4819,681662481.9,681.6624819,30972.56988,China,,,,,
13,2027,12488086.16,SSP3,403399.5136,403399513.6,403.3995136,30957.11755,EU-15,,,,,
7,2086,5037281.831,SSP4,162724.4986,162724498.6,162.7244986,30955.89094,Brazil,,,,,
30,2044,728543.454,SSP5,23557.477,23557477,23.557477,30926.20887,Taiwan,,,,,
4,2100,8561188.736,SSP1,276909.9296,276909929.6,276.9099296,30916.87159,Africa_Southern,,,,,
21,2088,10271205.88,SSP1,332414.0059,332414005.9,332.4140059,30898.83607,Middle East,,,,,
28,2043,1425475.735,SSP3,46137.40727,46137407.27,46.13740727,30896.31211,South Korea,,,,,
26,2091,2983276.548,SSP2,96578.9261,96578926.1,96.5789261,30889.51875,South America_Southern,,,,,
31,2094,1498237.408,SSP2,48503.60746,48503607.46,48.50360746,30889.19539,Argentina,,,,,
21,2064,11212172.99,SSP5,363026.1221,363026122.1,363.0261221,30885.30633,Middle East,,,,,
12,2068,2392176.916,SSP4,77465.8032,77465803.2,77.4658032,30880.42488,EU-12,,,,,
11,2072,31429556.23,SSP1,1018035.32,1018035320,1018.03532,30872.75619,China,,,,,
13,2026,12908136.11,SSP2,418264.5039,418264503.9,418.2645039,30861.17992,EU-15,,,,,
28,2034,1650342.45,SSP5,53477.91553,53477915.53,53.47791553,30860.26135,South Korea,,,,,
30,2077,726860.5091,SSP2,23557.477,23557477,23.557477,30854.76892,Taiwan,,,,,
13,2025,12733672.62,SSP4,413044.895,413044895,413.044895,30828.78587,EU-15,,,,,
32,2097,1842392.959,SSP2,59778.50248,59778502.48,59.77850248,30820.32641,Colombia,,,,,
23,2080,3336238.245,SSP4,108278.4971,108278497.1,108.2784971,30811.64159,Russia,,,,,
12,2056,3106918.39,SSP5,100839.3789,100839378.9,100.8393789,30810.56652,EU-12,,,,,
30,2090,725455.0474,SSP4,23557.477,23557477,23.557477,30795.10796,Taiwan,,,,,
30,2091,725220.6779,SSP4,23557.477,23557477,23.557477,30785.15912,Taiwan,,,,,
32,2065,1669351.636,SSP5,54228.22165,54228221.65,54.22822165,30783.81671,Colombia,,,,,
5,2088,29483271.66,SSP1,957831.3266,957831326.6,957.8313266,30781.27729,Africa_Western,,,,,
24,2072,2076624.942,SSP5,67469.88032,67469880.32,67.46988032,30778.54788,South Africa,,,,,
30,2092,724986.3084,SSP4,23557.477,23557477,23.557477,30775.21028,Taiwan,,,,,
30,2093,724751.939,SSP4,23557.477,23557477,23.557477,30765.26145,Taiwan,,,,,
30,2089,724627.1282,SSP4,23557.477,23557477,23.557477,30759.96331,Taiwan,,,,,
12,2072,2585858.612,SSP2,84076.03572,84076035.72,84.07603572,30756.19099,EU-12,,,,,
30,2094,724517.5695,SSP4,23557.477,23557477,23.557477,30755.31261,Taiwan,,,,,
2,2088,14704010.33,SSP5,478109.6871,478109687.1,478.1096871,30754.47062,Africa_Eastern,,,,,
24,2097,1636544.858,SSP1,53218.77016,53218770.16,53.21877016,30751.27166,South Africa,,,,,
31,2081,1267821.313,SSP1,41228.65071,41228650.71,41.22865071,30750.97757,Argentina,,,,,
14,2094,1116197.739,SSP5,36299.76536,36299765.36,36.29976536,30749.44778,Europe_Eastern,,,,,
30,2095,724283.2,SSP4,23557.477,23557477,23.557477,30745.36378,Taiwan,,,,,
18,2096,7383337.51,SSP2,240153.9188,240153918.8,240.1539188,30744.18917,Indonesia,,,,,
15,2091,2884155.961,SSP4,93828.36235,93828362.35,93.82836235,30738.6369,Europe_Non_EU,,,,,
11,2096,25641440.01,SSP2,834541.7664,834541766.4,834.5417664,30725.17284,China,,,,,
30,2088,723799.209,SSP4,23557.477,23557477,23.557477,30724.81866,Taiwan,,,,,
23,2079,3509547.562,SSP1,114236.544,114236544,114.236544,30721.75891,Russia,,,,,
13,2025,12889446.65,SSP1,419640.4444,419640444.4,419.6404444,30715.45373,EU-15,,,,,
25,2087,1033134.303,SSP1,33650.9649,33650964.9,33.6509649,30701.47634,South America_Northern,,,,,
30,2096,722993.0354,SSP4,23557.477,23557477,23.557477,30690.5971,Taiwan,,,,,
30,2087,722971.2898,SSP4,23557.477,23557477,23.557477,30689.67402,Taiwan,,,,,
3,2085,5845048.425,SSP5,190456.9645,190456964.5,190.4569645,30689.60194,Africa_Northern,,,,,
17,2090,39277359.07,SSP5,1280037.721,1280037721,1280.037721,30684.5325,India,,,,,
12,2068,2702467.285,SSP1,88079.59066,88079590.66,88.07959066,30682.10541,EU-12,,,,,
5,2075,28184801.3,SSP5,918759.9397,918759939.7,918.7599397,30677.00286,Africa_Western,,,,,
20,2088,3536221.597,SSP4,115290.3646,115290364.6,115.2903646,30672.30821,Mexico,,,,,
30,2076,722285.8497,SSP2,23557.477,23557477,23.557477,30660.57752,Taiwan,,,,,
30,2086,722143.3706,SSP4,23557.477,23557477,23.557477,30654.52937,Taiwan,,,,,
20,2089,4554204.409,SSP2,148565.8871,148565887.1,148.5658871,30654.44227,Mexico,,,,,
18,2071,7688293.688,SSP1,250816.016,250816016,250.816016,30653.12101,Indonesia,,,,,
23,2092,3928934.433,SSP2,128188.6208,128188620.8,128.1886208,30649.63496,Russia,,,,,
13,2026,12382232.15,SSP3,404062.3801,404062380.1,404.0623801,30644.3578,EU-15,,,,,
11,2053,38164455.52,SSP5,1245495.253,1245495253,1245.495253,30641.99194,China,,,,,
23,2055,4254536.531,SSP5,138872.8968,138872896.8,138.8728968,30636.19057,Russia,,,,,
30,2097,721702.8707,SSP4,23557.477,23557477,23.557477,30635.83043,Taiwan,,,,,
11,2090,21239001.28,SSP4,693318.2735,693318273.5,693.3182735,30633.84031,China,,,,,
13,2024,13071500.48,SSP5,426813.9757,426813975.7,426.8139757,30625.75554,EU-15,,,,,
30,2085,721315.4513,SSP4,23557.477,23557477,23.557477,30619.38472,Taiwan,,,,,
11,2071,31540819.3,SSP1,1030375.311,1030375311,1030.375311,30611.00062,China,,,,,
26,2076,2569553.967,SSP1,83946.45514,83946455.14,83.94645514,30609.43982,South America_Southern,,,,,
25,2095,1250782.489,SSP2,40890.95742,40890957.42,40.89095742,30588.2417,South America_Northern,,,,,
15,2056,3354790.614,SSP5,109684.4095,109684409.5,109.6844095,30585.84742,Europe_Non_EU,,,,,
32,2080,1574718.59,SSP1,51487.80639,51487806.39,51.48780639,30584.30141,Colombia,,,,,
20,2075,3797414.507,SSP1,124162.8752,124162875.2,124.1628752,30584.13797,Mexico,,,,,
30,2098,720412.7061,SSP4,23557.477,23557477,23.557477,30581.06376,Taiwan,,,,,
26,2099,2851358.436,SSP4,93347.02352,93347023.52,93.34702352,30545.78848,South America_Southern,,,,,
9,2092,2325787.177,SSP1,76147.81203,76147812.03,76.14781203,30543.0598,Central America and Caribbean,,,,,
30,2084,719412.181,SSP4,23557.477,23557477,23.557477,30538.5921,Taiwan,,,,,
15,2068,3180869.108,SSP1,104162.1299,104162129.9,104.1621299,30537.67345,Europe_Non_EU,,,,,
26,2062,2559084.423,SSP5,83811.88765,83811887.65,83.81188765,30533.66885,South America_Southern,,,,,
30,2099,719122.5414,SSP4,23557.477,23557477,23.557477,30526.29708,Taiwan,,,,,
15,2079,3552490.773,SSP2,116403.4162,116403416.2,116.4034162,30518.7845,Europe_Non_EU,,,,,
7,2089,6179813.448,SSP2,202595.7488,202595748.8,202.5957488,30503.17435,Brazil,,,,,
9,2074,2310185.753,SSP5,75752.47931,75752479.31,75.75247931,30496.50354,Central America and Caribbean,,,,,
18,2092,5399322.023,SSP4,177051.2707,177051270.7,177.0512707,30495.81062,Indonesia,,,,,
31,2093,1482715.851,SSP2,48628.21419,48628214.19,48.62821419,30490.85547,Argentina,,,,,
20,2061,3721725.888,SSP5,122069.0863,122069086.3,122.0690863,30488.68473,Mexico,,,,,
13,2025,12714849.62,SSP2,417108.9821,417108982.1,417.1089821,30483.27935,EU-15,,,,,
28,2042,1418801.053,SSP3,46543.93309,46543933.09,46.54393309,30483.05028,South Korea,,,,,
10,2082,2067388.567,SSP5,67829.59886,67829598.86,67.82959886,30479.15073,Central Asia,,,,,
30,2100,717832.3768,SSP4,23557.477,23557477,23.557477,30471.53041,Taiwan,,,,,
23,2078,3507005.224,SSP1,115103.9645,115103964.5,115.1039645,30468.15321,Russia,,,,,
30,2075,717711.1902,SSP2,23557.477,23557477,23.557477,30466.38612,Taiwan,,,,,
21,2100,12856956.62,SSP2,422123.0437,422123043.7,422.1230437,30457.84118,Middle East,,,,,
30,2083,717508.9106,SSP4,23557.477,23557477,23.557477,30457.79948,Taiwan,,,,,
23,2079,3323568.266,SSP4,109132.8816,109132881.6,109.1328816,30454.32521,Russia,,,,,
28,2038,1547621.154,SSP2,50832.37573,50832375.73,50.83237573,30445.57985,South Korea,,,,,
28,2036,1585475.09,SSP1,52079.04558,52079045.58,52.07904558,30443.62799,South Korea,,,,,
24,2096,1634734.945,SSP1,53715.48082,53715480.82,53.71548082,30433.21813,South Africa,,,,,
30,2043,716900.7128,SSP5,23557.477,23557477,23.557477,30431.98186,Taiwan,,,,,
7,2085,5009898.954,SSP4,164636.3714,164636371.4,164.6363714,30430.08608,Brazil,,,,,
21,2087,10166154.4,SSP1,334150.1357,334150135.7,334.1501357,30423.91224,Middle East,,,,,
11,2095,25644947.95,SSP2,842988.1865,842988186.5,842.9881865,30421.47964,China,,,,,
13,2024,12538894.04,SSP4,412271.2619,412271261.9,412.2712619,30414.18405,EU-15,,,,,
7,2064,6215849.517,SSP1,204472.1663,204472166.3,204.4721663,30399.48972,Brazil,,,,,
31,2080,1261593.513,SSP1,41521.07694,41521076.94,41.52107694,30384.41212,Argentina,,,,,
28,2035,1524975.514,SSP4,50198.22004,50198220.04,50.19822004,30379.07545,South Korea,,,,,
30,2082,715605.6403,SSP4,23557.477,23557477,23.557477,30377.00685,Taiwan,,,,,
31,2061,1343036.931,SSP5,44216.18974,44216189.74,44.21618974,30374.32531,Argentina,,,,,
25,2062,1152331.311,SSP5,37952.90738,37952907.38,37.95290738,30362.13536,South America_Northern,,,,,
12,2067,2373409.16,SSP4,78180.66021,78180660.21,78.18066021,30358.00866,EU-12,,,,,
11,2070,31652082.37,SSP1,1042715.303,1042715303,1042.715303,30355.44054,China,,,,,
15,2090,2869409.194,SSP4,94546.49456,94546494.56,94.54649456,30349.18648,Europe_Non_EU,,,,,
13,2025,12276378.14,SSP3,404725.2466,404725246.6,404.7252466,30332.62254,EU-15,,,,,
26,2090,2939209.818,SSP2,96900.1469,96900146.9,96.9001469,30332.35668,South America_Southern,,,,,
13,2024,12678758.17,SSP1,418099.8996,418099899.6,418.0998996,30324.70992,EU-15,,,,,
23,2091,3898641.129,SSP2,128607.7873,128607787.3,128.6077873,30314.19179,Russia,,,,,
