"year","sce","state","total_pop"
2022,"SSP3","CO",5847920.92179802
2022,"SSP3","CT",3615214.88716923
2022,"SSP3","DC",653153.589660712
2022,"SSP3","DE",1025350.10088023
2022,"SSP3","FL",20076620.3343947
2022,"SSP3","GA",10823898.2739476
2022,"SSP3","HI",1476848.1331434
2022,"SSP3","IA",3292900.23350272
2022,"SSP3","ID",1819315.72797314
2022,"SSP3","IL",12988837.4627145
2022,"SSP3","IN",6936183.28121349
2022,"SSP3","KS",3138821.22284302
2022,"SSP3","KY",4681528.38738315
2022,"SSP3","LA",4731792.67312408
2022,"SSP3","MA",6845626.45005856
2022,"SSP3","MD",6181965.81055226
2022,"SSP3","ME",1341323.57833528
2022,"SSP3","MI",10008068.1596554
2022,"SSP3","MN",5665966.1119833
2022,"SSP3","MO",6476735.27633159
2022,"SSP3","MS",3123177.68170385
2022,"SSP3","MT",1068061.94420219
2022,"SSP3","NC",10782692.1447978
2022,"SSP3","ND",789304.150219223
2022,"SSP3","NE",2011883.53234763
2022,"SSP3","NH",1396007.37456348
2022,"SSP3","NJ",8654144.51672377
2022,"SSP3","NM",2251757.35302453
2022,"SSP3","NV",3073656.71208334
2022,"SSP3","NY",19496139.1696747
2022,"SSP3","OH",11884565.6240482
2022,"SSP3","OK",4101528.14778486
2022,"SSP3","OR",4293437.54864468
2022,"SSP3","PA",13193863.2789053
2022,"SSP3","RI",1098710.72086301
2022,"SSP3","SC",5273440.17533384
2022,"SSP3","SD",880951.272037514
2022,"SSP3","TN",6892919.45706845
2022,"SSP3","TX",28758931.9041795
2022,"SSP3","UT",3376144.34848082
2022,"SSP3","VA",8939240.34883152
2022,"SSP3","VT",632915.264561451
2022,"SSP3","WA",7608733.81904679
2022,"SSP3","WI",5947064.05082964
2022,"SSP3","WV",1837009.39826227
2022,"SSP3","WY",599615.784832913
2022,"SSP5","AK",531133.816048764
2022,"SSP5","AL",5246629.75611612
2022,"SSP5","AR",3246525.46312722
2022,"SSP5","AZ",7553657.19446983
2022,"SSP5","CA",40144510.979346
2022,"SSP5","CO",6026286.57807098
2022,"SSP5","CT",3649318.22092834
2022,"SSP5","DC",659562.798101914
2022,"SSP5","DE",1059340.03529341
2022,"SSP5","FL",20662300.2287451
2022,"SSP5","GA",11089048.2266687
2022,"SSP5","HI",1503509.27387991
2022,"SSP5","IA",3362978.23208631
2022,"SSP5","ID",1870553.22998772
2022,"SSP5","IL",13078535.4463771
2022,"SSP5","IN",7061432.26148084
2022,"SSP5","KS",3207738.95825097
2022,"SSP5","KY",4798729.95629249
2022,"SSP5","LA",4805768.26186963
2022,"SSP5","MA",6953118.83049426
2022,"SSP5","MD",6296576.26433725
2022,"SSP5","ME",1366582.85740558
2022,"SSP5","MI",10088351.3955644
2022,"SSP5","MN",5747315.20366101
2022,"SSP5","MO",6627558.81943477
2022,"SSP5","MS",3181824.35925016
2022,"SSP5","MT",1096297.52315406
2022,"SSP5","NC",11125653.1315135
2022,"SSP5","ND",813582.625179999
2022,"SSP5","NE",2051320.67982244
2022,"SSP5","NH",1420403.53748604
2022,"SSP5","NJ",8682037.69241152
2022,"SSP5","NM",2297277.07188201
2022,"SSP5","NV",3165227.6570883
2022,"SSP5","NY",19598665.1759908
2022,"SSP5","OH",12075628.2972809
2022,"SSP5","OK",4207748.50989456
2022,"SSP5","OR",4430647.06997067
2022,"SSP5","PA",13451985.593355
2022,"SSP5","RI",1115700.5798853
2022,"SSP5","SC",5457881.68870981
2022,"SSP5","SD",897672.639569758
2022,"SSP5","TN",7072563.75120476
2022,"SSP5","TX",29498539.1941222
2022,"SSP5","UT",3454129.04971745
2022,"SSP5","VA",9163956.65513513
2022,"SSP5","VT",642452.427658912
2022,"SSP5","WA",7824981.49459083
2022,"SSP5","WI",6042199.749156
2022,"SSP5","WV",1870851.41879689
2022,"SSP5","WY",609766.713888145
2023,"SSP2","AK",552795.426383881
2023,"SSP2","AL",5207723.87821893
2023,"SSP2","AR",3219480.52539278
2023,"SSP2","AZ",7493906.72144115
2023,"SSP2","CA",40207120.9546321
2023,"SSP2","CO",5985896.23170923
2023,"SSP2","CT",3648996.72222597
2023,"SSP2","DC",666346.031478433
2023,"SSP2","DE",1049199.26547371
2023,"SSP2","FL",20447082.7230877
2023,"SSP2","GA",11035329.0733508
2023,"SSP2","HI",1505629.52944187
2023,"SSP2","IA",3349609.55388859
2023,"SSP2","ID",1862951.71910273
2023,"SSP2","IL",13113507.1442374
2023,"SSP2","IN",7048284.78604001
2023,"SSP2","KS",3201275.99878938
2023,"SSP2","KY",4760290.63062894
2023,"SSP2","LA",4795874.39078806
2023,"SSP2","MA",6942814.68028197
2023,"SSP2","MD",6282642.49664181
2023,"SSP2","ME",1356238.94334539
2023,"SSP2","MI",10109733.7295905
2023,"SSP2","MN",5748694.76516945
2023,"SSP2","MO",6595795.141906
2023,"SSP2","MS",3169959.70293232
2023,"SSP2","MT",1086780.32523968
2023,"SSP2","NC",11030439.4938255
2023,"SSP2","ND",807740.208597053
2023,"SSP2","NE",2049938.75005964
2023,"SSP2","NH",1415835.86804897
2023,"SSP2","NJ",8714212.91649419
2023,"SSP2","NM",2293790.75188933
2023,"SSP2","NV",3139602.26274783
2023,"SSP2","NY",19668740.3112906
2023,"SSP2","OH",12038026.2377208
2023,"SSP2","OK",4175221.48261511
2023,"SSP2","OR",4385496.82384397
2023,"SSP2","PA",13382961.2691594
2023,"SSP2","RI",1114233.1507644
2023,"SSP2","SC",5396775.21890495
2023,"SSP2","SD",895259.829262964
2023,"SSP2","TN",7017365.12254589
2023,"SSP2","TX",29374313.3462346
2023,"SSP2","UT",3463605.09594001
2023,"SSP2","VA",9125465.90344114
2023,"SSP2","VT",639304.494990101
2023,"SSP2","WA",7774739.05504242
2023,"SSP2","WI",6024821.7159669
2023,"SSP2","WV",1853989.19772795
2023,"SSP2","WY",608378.536786586
2023,"SSP3","AK",549169.799352051
2023,"SSP3","AL",5138569.32113693
2023,"SSP3","AR",3175369.09975623
2023,"SSP3","AZ",7382617.98526696
2023,"SSP3","CA",39780216.9582609
2023,"SSP3","CO",5898998.24078398
2023,"SSP3","CT",3612178.37602075
2023,"SSP3","DC",655323.800210499
2023,"SSP3","DE",1032714.0601108
2023,"SSP3","FL",20135890.3120607
2023,"SSP3","GA",10888915.9583563
2023,"SSP3","HI",1482313.19085493
2023,"SSP3","IA",3307935.17819456
2023,"SSP3","ID",1835158.69016773
2023,"SSP3","IL",12979831.3706279
2023,"SSP3","IN",6958941.4744278
2023,"SSP3","KS",3156339.2236486
2023,"SSP3","KY",4699551.64728024
2023,"SSP3","LA",4738679.3418056
2023,"SSP3","MA",6856936.88700286
2023,"SSP3","MD",6201306.10197108
2023,"SSP3","ME",1340183.68432447
2023,"SSP3","MI",10000059.9864622
2023,"SSP3","MN",5684011.03033975
2023,"SSP3","MO",6502193.91347133
2023,"SSP3","MS",3129521.14423049
2023,"SSP3","MT",1072358.54672432
2023,"SSP3","NC",10858504.2686974
2023,"SSP3","ND",797079.48903528
2023,"SSP3","NE",2023711.03308198
2023,"SSP3","NH",1399375.75765997
2023,"SSP3","NJ",8628278.92425751
2023,"SSP3","NM",2262312.03118042
2023,"SSP3","NV",3094971.18334613
2023,"SSP3","NY",19466729.9142312
2023,"SSP3","OH",11894348.9333173
2023,"SSP3","OK",4122031.65774637
2023,"SSP3","OR",4320939.80265968
2023,"SSP3","PA",13211987.6943969
2023,"SSP3","RI",1100569.39827923
2023,"SSP3","SC",5312681.94237262
2023,"SSP3","SD",884864.962694193
2023,"SSP3","TN",6921939.966439
2023,"SSP3","TX",28990823.4042442
2023,"SSP3","UT",3418029.87270837
2023,"SSP3","VA",8989690.97748122
2023,"SSP3","VT",632357.177863781
2023,"SSP3","WA",7661249.52527029
2023,"SSP3","WI",5957360.15640529
2023,"SSP3","WV",1833285.15765293
2023,"SSP3","WY",601297.256336049
2023,"SSP5","AK",522279.132055181
2023,"SSP5","AL",5293906.95603004
2023,"SSP5","AR",3281032.25407782
2023,"SSP5","AZ",7665447.63249417
2023,"SSP5","CA",40408295.0474608
2023,"SSP5","CO",6119341.87980237
2023,"SSP5","CT",3657067.53488383
2023,"SSP5","DC",664600.814077789
2023,"SSP5","DE",1074441.5183599
2023,"SSP5","FL",20859183.7907006
2023,"SSP5","GA",11220174.3445599
2023,"SSP5","HI",1517068.45041929
2023,"SSP5","IA",3395067.88149054
2023,"SSP5","ID",1899076.58571903
2023,"SSP5","IL",13105728.5116392
2023,"SSP5","IN",7117571.33746288
2023,"SSP5","KS",3243342.85626842
2023,"SSP5","KY",4844495.94498267
2023,"SSP5","LA",4834299.10506132
2023,"SSP5","MA",6993829.69859606
2023,"SSP5","MD",6347434.29341075
2023,"SSP5","ME",1371704.01235268
2023,"SSP5","MI",10109799.8325516
2023,"SSP5","MN",5788874.16017522
2023,"SSP5","MO",6691189.01828808
2023,"SSP5","MS",3203922.8266707
2023,"SSP5","MT",1107218.00998853
2023,"SSP5","NC",11281615.7214032
2023,"SSP5","ND",826523.569075203
2023,"SSP5","NE",2073739.37375484
2023,"SSP5","NH",1430038.03350633
2023,"SSP5","NJ",8674409.32345897
2023,"SSP5","NM",2320457.35720414
2023,"SSP5","NV",3207834.46273049
2023,"SSP5","NY",19617330.9090966
2023,"SSP5","OH",12136019.4135095
2023,"SSP5","OK",4253444.34063936
2023,"SSP5","OR",4489799.19524585
2023,"SSP5","PA",13533409.5840163
2023,"SSP5","RI",1122090.7470035
2023,"SSP5","SC",5539224.01396058
2023,"SSP5","SD",905809.0856766
2023,"SSP5","TN",7144764.59134453
2023,"SSP5","TX",29913403.362279
2023,"SSP5","UT",3516619.39159768
2023,"SSP5","VA",9270817.69601765
2023,"SSP5","VT",644317.019227367
2023,"SSP5","WA",7929980.28286585
2023,"SSP5","WI",6077163.43434333
2023,"SSP5","WV",1875261.29640319
2023,"SSP5","WY",614418.47018847
2024,"SSP2","AK",546356.559660573
2024,"SSP2","AL",5238217.57558445
2024,"SSP2","AR",3242609.71491523
2024,"SSP2","AZ",7574356.85267966
2024,"SSP2","CA",40409972.8530408
2024,"SSP2","CO",6054512.41545477
2024,"SSP2","CT",3653402.45680098
2024,"SSP2","DC",670884.194826941
2024,"SSP2","DE",1059787.41129797
2024,"SSP2","FL",20566481.2018386
2024,"SSP2","GA",11130191.7879436
2024,"SSP2","HI",1515931.37622237
2024,"SSP2","IA",3373119.39167369
2024,"SSP2","ID",1884594.14571307
2024,"SSP2","IL",13132216.0046786
2024,"SSP2","IN",7089453.91876514
2024,"SSP2","KS",3228290.37521915
2024,"SSP2","KY",4790335.76105566
2024,"SSP2","LA",4814692.67793378
2024,"SSP2","MA",6971159.94055939
2024,"SSP2","MD",6318548.32984759
2024,"SSP2","ME",1358115.7740444
2024,"SSP2","MI",10124417.115586
2024,"SSP2","MN",5780195.5249978
2024,"SSP2","MO",6640279.73243129
2024,"SSP2","MS",3184683.18026044
2024,"SSP2","MT",1093986.09772676
2024,"SSP2","NC",11140444.8564709
2024,"SSP2","ND",817630.610276841
2024,"SSP2","NE",2067404.39407042
2024,"SSP2","NH",1422472.29212936
2024,"SSP2","NJ",8706196.29536119
2024,"SSP2","NM",2311072.23978256
2024,"SSP2","NV",3169724.14943096
2024,"SSP2","NY",19680562.028325
2024,"SSP2","OH",12076582.9047824
2024,"SSP2","OK",4206567.60248639
2024,"SSP2","OR",4425698.53092101
2024,"SSP2","PA",13434223.201311
2024,"SSP2","RI",1118790.12562877
2024,"SSP2","SC",5452599.78814314
2024,"SSP2","SD",901338.06479943
2024,"SSP2","TN",7065355.90380433
2024,"SSP2","TX",29686582.901749
2024,"SSP2","UT",3515815.51629941
2024,"SSP2","VA",9203301.09969324
2024,"SSP2","VT",640037.268045088
2024,"SSP2","WA",7850142.51011748
2024,"SSP2","WI",6048558.00196811
2024,"SSP2","WV",1854283.38862949
2024,"SSP2","WY",611598.142511008
2024,"SSP3","AK",541204.662868579
2024,"SSP3","AL",5153582.61837966
2024,"SSP3","AR",3188686.33931365
2024,"SSP3","AZ",7437695.38513477
2024,"SSP3","CA",39881377.2646489
2024,"SSP3","CO",5947540.17218546
2024,"SSP3","CT",3608321.45090434
2024,"SSP3","DC",657263.760243578
2024,"SSP3","DE",1039618.35670665
2024,"SSP3","FL",20188530.3773258
2024,"SSP3","GA",10949592.5690226
2024,"SSP3","HI",1487189.12162724
2024,"SSP3","IA",3322109.29816541
2024,"SSP3","ID",1850272.04108869
2024,"SSP3","IL",12967439.9780557
2024,"SSP3","IN",6979505.83628713
2024,"SSP3","KS",3172935.73490166
2024,"SSP3","KY",4715963.04863366
2024,"SSP3","LA",4744145.37179854
2024,"SSP3","MA",6866205.14948869
2024,"SSP3","MD",6218453.78358327
2024,"SSP3","ME",1338679.47827325
2024,"SSP3","MI",9989414.25049578
2024,"SSP3","MN",5700384.03378472
2024,"SSP3","MO",6525582.95123497
2024,"SSP3","MS",3134964.17434851
2024,"SSP3","MT",1076372.98352197
2024,"SSP3","NC",10929938.9923426
2024,"SSP3","ND",804579.631606837
2024,"SSP3","NE",2035012.80268474
2024,"SSP3","NH",1402285.41046436
2024,"SSP3","NJ",8600423.07229827
2024,"SSP3","NM",2272133.80594817
2024,"SSP3","NV",3114920.32215254
2024,"SSP3","NY",19431927.4734107
2024,"SSP3","OH",11900966.0011332
2024,"SSP3","OK",4141357.93475369
2024,"SSP3","OR",4346861.72948305
2024,"SSP3","PA",13226476.4609994
2024,"SSP3","RI",1102118.13145306
2024,"SSP3","SC",5349691.28994278
2024,"SSP3","SD",888571.166379354
2024,"SSP3","TN",6948562.64448023
2024,"SSP3","TX",29212270.0368482
2024,"SSP3","UT",3458645.20045382
2024,"SSP3","VA",9036503.61393473
2024,"SSP3","VT",631588.083307949
2024,"SSP3","WA",7710789.25859674
2024,"SSP3","WI",5966000.88646264
2024,"SSP3","WV",1829222.06525614
2024,"SSP3","WY",602815.234811177
2024,"SSP5","AK",514292.903135747
2024,"SSP5","AL",5342740.30338245
2024,"SSP5","AR",3316701.65696106
2024,"SSP5","AZ",7779280.07846774
2024,"SSP5","CA",40676754.7283152
2024,"SSP5","CO",6213721.11088678
2024,"SSP5","CT",3665450.1231638
2024,"SSP5","DC",669569.779832152
2024,"SSP5","DE",1089751.64082597
2024,"SSP5","FL",21062088.1800774
2024,"SSP5","GA",11353860.5606154
2024,"SSP5","HI",1530733.88360163
2024,"SSP5","IA",3428177.56951582
2024,"SSP5","ID",1928166.33226485
2024,"SSP5","IL",13134308.5068061
2024,"SSP5","IN",7175196.80654641
2024,"SSP5","KS",3279922.40814843
2024,"SSP5","KY",4891494.77406961
2024,"SSP5","LA",4863951.05092706
2024,"SSP5","MA",7035561.82980247
2024,"SSP5","MD",6399484.51157813
2024,"SSP5","ME",1377153.99186656
2024,"SSP5","MI",10132521.3076945
2024,"SSP5","MN",5831528.17649739
2024,"SSP5","MO",6756579.58272491
2024,"SSP5","MS",3226865.55842341
2024,"SSP5","MT",1118561.92767832
2024,"SSP5","NC",11440821.2713437
2024,"SSP5","ND",839707.360785532
2024,"SSP5","NE",2096870.25564271
2024,"SSP5","NH",1439920.39900265
2024,"SSP5","NJ",8667498.99504454
2024,"SSP5","NM",2344239.99529949
2024,"SSP5","NV",3250992.78736491
2024,"SSP5","NY",19636591.0013139
2024,"SSP5","OH",12199075.3283969
2024,"SSP5","OK",4300733.7581303
2024,"SSP5","OR",4550401.15282005
2024,"SSP5","PA",13617689.577866
2024,"SSP5","RI",1128668.2997305
2024,"SSP5","SC",5622404.87070603
2024,"SSP5","SD",914221.974325158
2024,"SSP5","TN",7219044.88487749
2024,"SSP5","TX",30337078.5243187
2024,"SSP5","UT",3580051.51383127
2024,"SSP5","VA",9379406.78377506
2024,"SSP5","VT",646220.168034976
2024,"SSP5","WA",8037119.10990369
2024,"SSP5","WI",6113235.63621156
2024,"SSP5","WV",1880273.23489417
2024,"SSP5","WY",619266.649905105
2025,"SSP2","AK",540454.427246865
2025,"SSP2","AL",5268322.68431192
2025,"SSP2","AR",3265691.37604238
2025,"SSP2","AZ",7654136.51722332
2025,"SSP2","CA",40610282.6011579
2025,"SSP2","CO",6122546.74314172
2025,"SSP2","CT",3657719.89335762
2025,"SSP2","DC",675330.355349617
2025,"SSP2","DE",1070250.2353409
2025,"SSP2","FL",20684743.3287746
2025,"SSP2","GA",11224142.8097988
2025,"SSP2","HI",1526268.50348468
2025,"SSP2","IA",3396676.84827787
2025,"SSP2","ID",1906096.55630892
2025,"SSP2","IL",13150624.2851447
2025,"SSP2","IN",7130069.05947091
2025,"SSP2","KS",3255413.46981614
2025,"SSP2","KY",4820226.09868588
2025,"SSP2","LA",4833430.39928104
2025,"SSP2","MA",6998910.13926667
2025,"SSP2","MD",6354015.00551496
2025,"SSP2","ME",1359923.12677719
2025,"SSP2","MI",10138458.3327839
2025,"SSP2","MN",5811602.10517682
2025,"SSP2","MO",6684620.93592289
2025,"SSP2","MS",3199331.38656925
2025,"SSP2","MT",1101209.12451074
2025,"SSP2","NC",11249302.3650568
2025,"SSP2","ND",827472.472433869
2025,"SSP2","NE",2084896.2115801
2025,"SSP2","NH",1428963.66375294
2025,"SSP2","NJ",8697890.18438897
2025,"SSP2","NM",2328320.42387282
2025,"SSP2","NV",3199436.17761815
2025,"SSP2","NY",19690906.737458
2025,"SSP2","OH",12114701.0118067
2025,"SSP2","OK",4237897.12074865
2025,"SSP2","OR",4465618.68792416
2025,"SSP2","PA",13484762.138657
2025,"SSP2","RI",1123322.44590861
2025,"SSP2","SC",5507770.63038189
2025,"SSP2","SD",907468.007659286
2025,"SSP2","TN",7112887.76528748
2025,"SSP2","TX",29997767.2019633
2025,"SSP2","UT",3567936.90626033
2025,"SSP2","VA",9280134.92198416
2025,"SSP2","VT",640673.995714577
2025,"SSP2","WA",7924923.13971104
2025,"SSP2","WI",6071839.25316058
2025,"SSP2","WV",1854562.59968488
2025,"SSP2","WY",614848.361142976
2025,"SSP3","AK",533636.743884264
2025,"SSP3","AL",5166708.04877085
2025,"SSP3","AR",3200979.66139536
2025,"SSP3","AZ",7489701.70516692
2025,"SSP3","CA",39969566.6154013
2025,"SSP3","CO",5993564.0470677
2025,"SSP3","CT",3603566.84880405
2025,"SSP3","DC",658944.269172318
2025,"SSP3","DE",1046056.31027623
2025,"SSP3","FL",20234368.0937637
2025,"SSP3","GA",11005903.4895073
2025,"SSP3","HI",1491637.04879745
2025,"SSP3","IA",3335371.62765445
2025,"SSP3","ID",1864592.42657421
2025,"SSP3","IL",12951725.9988459
2025,"SSP3","IN",6997594.21234809
2025,"SSP3","KS",3188609.08767161
2025,"SSP3","KY",4730841.94706566
2025,"SSP3","LA",4748249.96401137
2025,"SSP3","MA",6873206.55151992
2025,"SSP3","MD",6233356.38529387
2025,"SSP3","ME",1336788.10948693
2025,"SSP3","MI",9975783.90361084
2025,"SSP3","MN",5715080.56935032
2025,"SSP3","MO",6546873.54381939
2025,"SSP3","MS",3139454.10111279
2025,"SSP3","MT",1080086.56003984
2025,"SSP3","NC",10996655.8775844
2025,"SSP3","ND",811785.686829154
2025,"SSP3","NE",2045708.42229629
2025,"SSP3","NH",1404684.51944052
2025,"SSP3","NJ",8570451.87731344
2025,"SSP3","NM",2281209.67554485
2025,"SSP3","NV",3133490.68086539
2025,"SSP3","NY",19391474.3258593
2025,"SSP3","OH",11904133.2315496
2025,"SSP3","OK",4159449.33171201
2025,"SSP3","OR",4371164.17713886
2025,"SSP3","PA",13236848.4561141
2025,"SSP3","RI",1103355.73058109
2025,"SSP3","SC",5384280.45162768
2025,"SSP3","SD",892068.371838149
2025,"SSP3","TN",6972642.81945467
2025,"SSP3","TX",29423041.5588543
2025,"SSP3","UT",3497915.74906395
2025,"SSP3","VA",9079506.48052887
2025,"SSP3","VT",630595.072762485
2025,"SSP3","WA",7757245.29744838
2025,"SSP3","WI",5972749.74328547
2025,"SSP3","WV",1824747.76715701
2025,"SSP3","WY",604183.867387152
2025,"SSP5","AK",507099.832585211
2025,"SSP5","AL",5392904.23725504
2025,"SSP5","AR",3353442.49298748
2025,"SSP5","AZ",7894987.32843851
2025,"SSP5","CA",40950307.8466524
2025,"SSP5","CO",6309406.83940367
2025,"SSP5","CT",3674364.66467815
2025,"SSP5","DC",674416.224229365
2025,"SSP5","DE",1105251.61468184
2025,"SSP5","FL",21270709.9617597
2025,"SSP5","GA",11490092.5289819
2025,"SSP5","HI",1544734.84483271
2025,"SSP5","IA",3462238.84648881
2025,"SSP5","ID",1957718.60859665
2025,"SSP5","IL",13164531.9120077
2025,"SSP5","IN",7233765.85300872
2025,"SSP5","KS",3317480.04231004
2025,"SSP5","KY",4939833.5351678
2025,"SSP5","LA",4894781.51138422
2025,"SSP5","MA",7077948.58862465
2025,"SSP5","MD",6452702.25490079
2025,"SSP5","ME",1382934.44830148
2025,"SSP5","MI",10156010.6936305
2025,"SSP5","MN",5875345.10988136
2025,"SSP5","MO",6823672.07060523
2025,"SSP5","MS",3250571.8338345
2025,"SSP5","MT",1130308.7671991
2025,"SSP5","NC",11602644.0955235
2025,"SSP5","ND",853056.438777259
2025,"SSP5","NE",2120597.95790891
2025,"SSP5","NH",1449984.28962437
2025,"SSP5","NJ",8661178.09905425
2025,"SSP5","NM",2368587.99384485
2025,"SSP5","NV",3294674.09412414
2025,"SSP5","NY",19656327.0351019
2025,"SSP5","OH",12264290.6126753
2025,"SSP5","OK",4349465.89661645
2025,"SSP5","OR",4612397.86945251
2025,"SSP5","PA",13704174.0897079
2025,"SSP5","RI",1135421.82802312
2025,"SSP5","SC",5707059.21332015
2025,"SSP5","SD",922930.694224165
2025,"SSP5","TN",7295185.93869387
2025,"SSP5","TX",30769633.6563266
2025,"SSP5","UT",3644255.46442482
2025,"SSP5","VA",9489341.4231055
2025,"SSP5","VT",648138.439817564
2025,"SSP5","WA",8146262.16506663
2025,"SSP5","WI",6150027.41881071
2025,"SSP5","WV",1885763.58266126
2025,"SSP5","WY",624324.520647436
2026,"SSP2","AK",535042.570683507
2026,"SSP2","AL",5298053.61838113
2026,"SSP2","AR",3288716.94313919
2026,"SSP2","AZ",7733448.60156914
2026,"SSP2","CA",40807814.9342038
2026,"SSP2","CO",6189879.54089623
2026,"SSP2","CT",3661889.92416734
2026,"SSP2","DC",679645.629344831
2026,"SSP2","DE",1080551.37201138
2026,"SSP2","FL",20802434.3284015
2026,"SSP2","GA",11316995.7888106
2026,"SSP2","HI",1536563.68620891
2026,"SSP2","IA",3420146.06324984
2026,"SSP2","ID",1927520.60462216
2026,"SSP2","IL",13168580.7917638
2026,"SSP2","IN",7170247.4937925
2026,"SSP2","KS",3282530.95659405
2026,"SSP2","KY",4849884.39811314
2026,"SSP2","LA",4852180.53517727
2026,"SSP2","MA",7026073.87923431
2026,"SSP2","MD",6388911.65045435
2026,"SSP2","ME",1361657.83697695
2026,"SSP2","MI",10151746.8827765
2026,"SSP2","MN",5842813.08209931
2026,"SSP2","MO",6728763.2329855
2026,"SSP2","MS",3213914.72067704
2026,"SSP2","MT",1108450.15964763
2026,"SSP2","NC",11357388.0713349
2026,"SSP2","ND",837267.710709709
2026,"SSP2","NE",2102399.05673725
2026,"SSP2","NH",1435264.86873894
2026,"SSP2","NJ",8689274.10323748
2026,"SSP2","NM",2345575.97232918
2026,"SSP2","NV",3228823.9389792
2026,"SSP2","NY",19699821.9186274
2026,"SSP2","OH",12152564.154929
2026,"SSP2","OK",4269277.69687552
2026,"SSP2","OR",4505189.53021581
2026,"SSP2","PA",13534501.8223606
2026,"SSP2","RI",1127731.58710117
2026,"SSP2","SC",5562292.54310076
2026,"SSP2","SD",913648.789427845
2026,"SSP2","TN",7160122.85901043
2026,"SSP2","TX",30307612.4515563
2026,"SSP2","UT",3620007.13936466
2026,"SSP2","VA",9355870.0510241
2026,"SSP2","VT",641243.894838924
2026,"SSP2","WA",7999144.74313875
2026,"SSP2","WI",6094836.06022183
2026,"SSP2","WV",1854918.89470225
2026,"SSP2","WY",618112.028362539
2026,"SSP3","AK",526424.131716466
2026,"SSP3","AL",5177984.87054737
2026,"SSP3","AR",3212257.36211025
2026,"SSP3","AZ",7538770.84831453
2026,"SSP3","CA",40044810.1205495
2026,"SSP3","CO",6036979.19319096
2026,"SSP3","CT",3597849.87365805
2026,"SSP3","DC",660338.659433181
2026,"SSP3","DE",1052004.66494493
2026,"SSP3","FL",20273733.7484196
2026,"SSP3","GA",11057687.0344663
2026,"SSP3","HI",1495614.33830943
2026,"SSP3","IA",3347616.43689229
2026,"SSP3","ID",1878171.21336448
2026,"SSP3","IL",12932568.1703278
2026,"SSP3","IN",7013275.05866432
2026,"SSP3","KS",3203275.00376573
2026,"SSP3","KY",4744131.11206157
2026,"SSP3","LA",4751045.41302851
2026,"SSP3","MA",6877906.63541868
2026,"SSP3","MD",6245939.78459246
2026,"SSP3","ME",1334493.64646085
2026,"SSP3","MI",9959080.70616685
2026,"SSP3","MN",5728024.46191181
2026,"SSP3","MO",6566021.20758739
2026,"SSP3","MS",3142959.93492571
2026,"SSP3","MT",1083486.02583826
2026,"SSP3","NC",11058877.3591328
2026,"SSP3","ND",818697.82585574
2026,"SSP3","NE",2055766.11496451
2026,"SSP3","NH",1406529.35029291
2026,"SSP3","NJ",8538351.99064877
2026,"SSP3","NM",2289578.50546146
2026,"SSP3","NV",3150757.02886068
2026,"SSP3","NY",19345369.7331871
2026,"SSP3","OH",11903962.0135957
2026,"SSP3","OK",4176316.39360121
2026,"SSP3","OR",4393784.69202088
2026,"SSP3","PA",13243117.2877352
2026,"SSP3","RI",1104197.03558603
2026,"SSP3","SC",5416434.55297988
2026,"SSP3","SD",895364.425604738
2026,"SSP3","TN",6994311.83886225
2026,"SSP3","TX",29623015.4657068
2026,"SSP3","UT",3535829.37414
2026,"SSP3","VA",9118645.17478121
2026,"SSP3","VT",629390.984313508
2026,"SSP3","WA",7800645.56741552
2026,"SSP3","WI",5977711.72540662
2026,"SSP3","WV",1819918.8966427
2026,"SSP3","WY",605383.051561949
2026,"SSP5","AK",500653.531623171
2026,"SSP5","AL",5444401.61883944
2026,"SSP5","AR",3391227.37045611
2026,"SSP5","AZ",8012781.89108048
2026,"SSP5","CA",41229241.6480456
2026,"SSP5","CO",6406215.39197309
2026,"SSP5","CT",3683782.57880407
2026,"SSP5","DC",679088.962883469
2026,"SSP5","DE",1120891.13955588
2026,"SSP5","FL",21485662.2897902
2026,"SSP5","GA",11628633.8754235
2026,"SSP5","HI",1558973.52656454
2026,"SSP5","IA",3497081.39967525
2026,"SSP5","ID",1987821.21679581
2026,"SSP5","IL",13196332.3444204
2026,"SSP5","IN",7293435.8090909
2026,"SSP5","KS",3355868.36393912
2026,"SSP5","KY",4989409.57332777
2026,"SSP5","LA",4926893.58009632
2026,"SSP5","MA",7121068.91158486
2026,"SSP5","MD",6506987.68339146
2026,"SSP5","ME",1389049.92006351
2026,"SSP5","MI",10180204.3631671
2026,"SSP5","MN",5920249.92316618
2026,"SSP5","MO",6892388.79883006
2026,"SSP5","MS",3275026.14035406
2026,"SSP5","MT",1142452.64836261
2026,"SSP5","NC",11767480.4652602
2026,"SSP5","ND",866548.305162193
2026,"SSP5","NE",2144897.60019662
2026,"SSP5","NH",1460204.95517409
2026,"SSP5","NJ",8655582.09509154
2026,"SSP5","NM",2393550.63646453
2026,"SSP5","NV",3338983.45791845
2026,"SSP5","NY",19676552.8605988
2026,"SSP5","OH",12332040.2212936
2026,"SSP5","OK",4399705.75339214
2026,"SSP5","OR",4675705.66847361
2026,"SSP5","PA",13792890.9256791
2026,"SSP5","RI",1142237.90012532
2026,"SSP5","SC",5793178.1262934
2026,"SSP5","SD",931929.808643028
2026,"SSP5","TN",7373373.36951074
2026,"SSP5","TX",31210657.2174287
