# 
state,year,value
NE,1990,21.120037736940713
NV,1990,25.90336581650403
NH,1990,20.981890157002226
NJ,1990,27.956560280611455
NM,1990,16.16923916226114
NY,1990,28.331776755353367
NC,1990,20.829103241848042
ND,1990,17.684343152617263
OH,1990,20.87806877068981
OK,1990,18.24547650927258
OR,1990,19.424187262820006
PA,1990,20.79068196115122
RI,1990,22.08986984525662
SC,1990,18.430800886452463
SD,1990,18.04703422370145
TN,1990,19.306342379653504
TX,1990,21.959073047362484
UT,1990,18.15615724896629
VT,1990,20.168191710011484
VA,1990,23.832497471236504
WA,1990,24.790080265669005
WV,1990,14.97356331197444
WI,1990,20.191414373622713
WY,1990,25.834799089606296
AL,1991,18.01726238194895
AK,1991,38.841882308764724
AZ,1991,18.644401420215264
AR,1991,16.785805860621686
CA,1991,25.134593150340308
CO,1991,23.070530031740045
CT,1991,30.764641848568736
DE,1991,33.89618258201604
DC,1991,72.51753920074043
FL,1991,19.707829493495037
GA,1991,21.616010289232204
HI,1991,30.08704625595926
ID,1991,16.963773249366092
IL,1991,24.0130000537632
IN,1991,19.59003486505788
IA,1991,19.57144221470728
KS,1991,21.020945521253243
KY,1991,18.180327173325786
LA,1991,22.2116582303682
ME,1991,18.59903031631592
MD,1991,23.559645636192833
MA,1991,26.252399011587304
MI,1991,20.551124185340463
MN,1991,23.214194251315046
MS,1991,15.143495984239618
MO,1991,20.60460660629119
MT,1991,16.672673723590634
NE,1991,21.653852879505106
NV,1991,25.12045087945165
NH,1991,21.19418571140539
NJ,1991,27.788994023977864
NM,1991,17.69406516644498
NY,1991,27.412909183390276
NC,1991,20.57878186045641
ND,1991,17.709970810929192
OH,1991,20.593104655818735
OK,1991,18.22817041381035
OR,1991,19.343955415578318
PA,1991,20.762829249150695
RI,1991,21.317320894854667
SC,1991,18.280253805521838
SD,1991,18.81708207515973
TN,1991,19.770360618225652
TX,1991,21.934280194730636
UT,1991,18.40592826692519
VT,1991,19.552092967020585
VA,1991,23.48324965747325
WA,1991,24.766207383952008
WV,1991,15.226837823700947
WI,1991,20.247735499833905
WY,1991,26.384397193847906
AL,1992,18.573257895276505
AK,1992,38.132008062185164
AZ,1992,19.98326630499487
AR,1992,17.61204304151138
CA,1992,24.717446565599907
CO,1992,24.01014129588482
CT,1992,31.31850193334907
DE,1992,33.713813519584875
DC,1992,74.15833667844568
FL,1992,20.117485763351834
GA,1992,22.380498984238272
HI,1992,30.3922995347427
ID,1992,17.68231122666557
IL,1992,24.739720613321836
IN,1992,20.672987716248144
IA,1992,20.388084613365322
KS,1992,21.368491809673067
KY,1992,18.98000517874506
LA,1992,20.628752919677016
ME,1992,18.819433223035805
MD,1992,23.523390132201065
MA,1992,26.626310893105657
MI,1992,21.261921707168653
MN,1992,24.264880253388842
MS,1992,15.845243972682853
MO,1992,21.06987899643057
MT,1992,17.249849733018802
NE,1992,22.56947397829829
NV,1992,26.085681976993037
NH,1992,21.906640552316254
NJ,1992,28.097173540260343
NM,1992,18.32864775535433
NY,1992,27.710350591101605
NC,1992,21.451305161227822
ND,1992,19.10818581918146
OH,1992,21.407952196941377
OK,1992,18.439680192131522
OR,1992,19.720118873819388
PA,1992,21.315439169368318
RI,1992,21.693312199772745
SC,1992,18.660087387776183
SD,1992,19.65264298422282
TN,1992,21.025653860111035
TX,1992,22.395653641722003
UT,1992,18.596436183813566
VT,1992,20.36518506824411
VA,1992,23.573341671429585
WA,1992,25.02423945145845
WV,1992,15.591721878713736
WI,1992,21.14041918958855
WY,1992,26.485839720731892
AL,1993,18.610457172934396
AK,1993,37.34560752625696
AZ,1993,20.34602595510199
AR,1993,17.922320933446983
CA,1993,24.40453028572628
CO,1993,24.86722843120514
CT,1993,30.950380302441086
DE,1993,32.995643786726774
DC,1993,76.24634115228712
FL,1993,20.559479268439652
GA,1993,22.942688726441865
HI,1993,29.57607448715026
ID,1993,18.611282607119342
IL,1993,25.071389094470906
IN,1993,21.11234922882742
IA,1993,20.302377193608567
KS,1993,21.336500639800132
KY,1993,19.36908254648046
LA,1993,21.032966199557247
ME,1993,18.900342959125545
MD,1993,23.72350989819034
MA,1993,26.734681069716373
MI,1993,21.753115119288136
MN,1993,24.05147388216372
MS,1993,16.378312328432877
MO,1993,20.961683668681825
MT,1993,17.612847489275154
NE,1993,22.505394323441234
NV,1993,27.28687747407125
NH,1993,21.994869476180043
NJ,1993,28.2381615933731
NM,1993,19.854982213580225
NY,1993,27.753187638481894
NC,1993,21.768306926179914
ND,1993,18.794233544233542
OH,1993,21.47191915810696
OK,1993,18.75708702937238
OR,1993,20.46677167223162
PA,1993,21.5742387322212
RI,1993,22.00123686073886
SC,1993,19.14392344746313
SD,1993,20.571068567878253
TN,1993,21.632741082978473
TX,1993,22.75352495909983
UT,1993,18.938645441841707
VT,1993,20.511063494921984
VA,1993,23.934465419661578
WA,1993,25.131598075163232
WV,1993,15.94786860419757
WI,1993,21.739498217145115
WY,1993,26.98285893253315
AL,1994,19.169610506777328
AK,1994,37.29643632623438
AZ,1994,21.481675197609484
AR,1994,18.73238309924931
CA,1994,24.728704016789305
CO,1994,25.89090162079397
CT,1994,31.691762188329815
DE,1994,34.75714278782549
DC,1994,77.70048469965364
FL,1994,21.18374501910361
GA,1994,24.06778467810414
HI,1994,29.208147049582465
ID,1994,19.4903730500289
IL,1994,26.458571386285058
IN,1994,22.218641153389186
IA,1994,21.93625602496336
KS,1994,22.23358594590562
KY,1994,20.38811771434615
LA,1994,22.691551651669865
ME,1994,19.398830257421977
MD,1994,24.39639196006725
MA,1994,27.878049619259794
MI,1994,23.53278305948736
MN,1994,25.253380650087664
MS,1994,17.308927043566612
MO,1994,22.26607461028602
MT,1994,17.951555751057043
NE,1994,24.171911504588152
NV,1994,28.374512464058785
NH,1994,22.74906706366355
NJ,1994,28.684706813021865
NM,1994,21.763363363614868
NY,1994,28.116321711313045
NC,1994,23.002047370210196
ND,1994,20.121098857387324
OH,1994,22.677779652738842
OK,1994,19.092619485464564
OR,1994,21.328715751969316
PA,1994,22.144648334920838
RI,1994,22.309408772756267
SC,1994,20.045535708566273
SD,1994,21.476445426099996
TN,1994,22.59625118486467
TX,1994,23.57860908943333
UT,1994,19.938347029910904
VT,1994,20.959257098482787
VA,1994,24.626813758803937
WA,1994,25.58491904809204
WV,1994,16.931736877861503
WI,1994,22.70673154397774
WY,1994,27.218650976772803
AL,1995,19.681426132327584
AK,1995,39.31877249483269
AZ,1995,22.261595966834104
AR,1995,19.270904290158835
CA,1995,25.563255824411318
CO,1995,26.749834487194036
CT,1995,33.69673552401998
DE,1995,35.69285878381399
DC,1995,77.49838935384598
FL,1995,21.627243022778362
GA,1995,24.918598996154735
HI,1995,28.689694153963273
ID,1995,20.56809280359421
IL,1995,26.996475838555284
IN,1995,22.726099328411156
IA,1995,22.46574049393533
KS,1995,22.343244027496507
KY,1995,20.928491319935947
LA,1995,23.79780868171568
ME,1995,19.906483273866495
MD,1995,24.60533119435161
MA,1995,28.68955008579837
MI,1995,23.403017660976722
MN,1995,25.78466213305083
MS,1995,17.97998806194201
MO,1995,23.20597549335735
MT,1995,17.764783819219456
NE,1995,24.37234848680851
NV,1995,28.65130011755425
NH,1995,24.183451874634404
NJ,1995,29.20055465307622
NM,1995,21.745874037915932
NY,1995,28.715162824930726
NC,1995,23.713080574189274
ND,1995,20.431720165904665
OH,1995,23.390166160233758
OK,1995,19.36435720442337
OR,1995,22.323186236068825
PA,1995,22.869775243144147
RI,1995,22.9794920456872
SC,1995,20.599286034996695
SD,1995,21.774544547387187
TN,1995,22.99699826022979
TX,1995,24.31553714873493
UT,1995,20.873148135828863
VT,1995,20.8639033102969
VA,1995,25.07787335542744
WA,1995,25.244884368454457
WV,1995,17.345204935170564
WI,1995,22.995373442544807
WY,1995,27.824966285628836
AL,1996,20.226940063730556
AK,1996,38.58203808865176
AZ,1996,23.34289164077969
AR,1996,19.93622076464412
CA,1996,26.347749636343632
CO,1996,27.643047996045556
CT,1996,34.560334681857945
DE,1996,35.91266386132814
DC,1996,78.32577125204453
FL,1996,22.358008501808516
GA,1996,26.06869899874679
HI,1996,28.289144835306
ID,1996,20.841378057437765
IL,1996,27.90598912894231
IN,1996,23.47323152578069
IA,1996,23.69261813545539
KS,1996,23.181008872048544
KY,1996,21.56504200564127
LA,1996,23.965515983577003
ME,1996,20.434093333354816
MD,1996,25.03124179513268
MA,1996,30.14387211397981
MI,1996,24.042657438254476
MN,1996,27.188560753551045
MS,1996,18.391492566286992
MO,1996,23.96036754596125
MT,1996,17.901382508120406
NE,1996,25.592794878706737
NV,1996,29.885234424123684
NH,1996,25.698615261955545
NJ,1996,30.305778022050195
NM,1996,22.378669220877374
NY,1996,29.91362100215826
NC,1996,24.215930418308766
ND,1996,21.974700466786263
OH,1996,24.115534435797965
OK,1996,20.1724279734378
OR,1996,25.04546668996873
PA,1996,23.486663326349607
RI,1996,23.396063716762352
SC,1996,20.995639981982322
SD,1996,22.727289035402528
TN,1996,23.418304586223968
TX,1996,25.314406249401596
UT,1996,22.426953336403695
VT,1996,21.674370631524443
VA,1996,25.903096330535487
WA,1996,26.277902022239957
WV,1996,17.76330339728397
WI,1996,23.91416290390221
WY,1996,28.474018527064214
AL,1997,21.102657348620692
AK,1997,44.0412979873095
AZ,1997,23.499381783458954
AR,1997,20.80834296605421
CA,1997,27.157142117475136
CO,1997,30.042719823069216
CT,1997,37.03994393968707
DE,1997,39.054960909601924
DC,1997,95.527097980844
FL,1997,24.243130915426338
GA,1997,27.8911763659111
HI,1997,29.719187301596843
ID,1997,19.3981792242642
IL,1997,30.527594021606223
IN,1997,25.101023070911033
IA,1997,25.20881206586545
KS,1997,25.41713298726713
KY,1997,23.865414958534863
LA,1997,29.439063741457215
ME,1997,21.937130200044383
MD,1997,27.561788045376506
MA,1997,31.426453400017444
MI,1997,25.77078937320039
MN,1997,28.691733100151286
MS,1997,19.326549718887094
MO,1997,26.795605955138438
MT,1997,21.06008028104073
NE,1997,27.103261696038132
NV,1997,34.2190551245188
NH,1997,26.199860217500767
NJ,1997,33.58272475581582
NM,1997,24.842670419134485
NY,1997,34.173239335443405
NC,1997,27.026312999168052
ND,1997,22.18863382132373
OH,1997,26.710459589212533
OK,1997,22.10209014592313
OR,1997,23.197525858359384
PA,1997,26.187028619079484
RI,1997,25.82219130021663
SC,1997,22.590500396402796
SD,1997,21.683673821502275
TN,1997,24.880998547556366
TX,1997,28.61742200026942
UT,1997,24.796440281679338
VT,1997,21.577755811964185
VA,1997,28.430414906702165
WA,1997,30.7581772278482
WV,1997,20.701631268355182
WI,1997,25.53900705850786
WY,1997,33.37148018958187
AL,1998,21.6743155909705
AK,1998,42.47133887867097
AZ,1998,24.903937810480954
AR,1998,21.20342330778639
CA,1998,28.55215348654135
CO,1998,32.15188910858055
CT,1998,38.05279760056745
DE,1998,42.43130563545756
DC,1998,98.89906257047376
FL,1998,25.122297002188883
GA,1998,29.3106893902954
HI,1998,28.990776221907392
ID,1998,19.998631569310046
IL,1998,31.328863440494313
IN,1998,26.466244558483687
IA,1998,25.33901192919659
KS,1998,26.094544810251318
KY,1998,24.448476861292086
LA,1998,30.354928584676774
ME,1998,22.493610313692777
MD,1998,28.680155415912562
MA,1998,32.525293687151894
MI,1998,26.257610944382307
MN,1998,29.942083786496887
MS,1998,19.685832282403616
MO,1998,27.084114522563315
MT,1998,21.971521008265402
NE,1998,27.62842233174789
NV,1998,34.55111948661906
NH,1998,27.61325595587709
NJ,1998,34.00363773816413
NM,1998,24.553682477733247
NY,1998,34.8324292942078
NC,1998,27.436442329235653
ND,1998,23.55727517697473
OH,1998,27.553242076988198
OK,1998,22.402844672487205
OR,1998,24.01092874616809
PA,1998,26.887537337627055
RI,1998,26.843082806208958
SC,1998,23.160884817194002
SD,1998,22.965108100831923
TN,1998,26.138915994236818
TX,1998,29.889567826967806
UT,1998,25.89306532185752
VT,1998,22.225281777656154
VA,1998,29.651769775881416
WA,1998,32.256620546612425
WV,1998,21.07235551270655
WI,1998,26.403303676597126
WY,1998,34.16610220202001
AL,1999,22.3785348235887
AK,1999,41.683556554782044
AZ,1999,26.31218523211076
AR,1999,22.220356675089413
CA,1999,30.298372133556164
CO,1999,33.844330709245945
CT,1999,39.10518655996628
DE,1999,45.335508017788065
DC,1999,103.52089150681537
FL,1999,25.897347233515934
GA,1999,30.771070185821973
HI,1999,29.55333137790538
ID,1999,21.54125895003829
IL,1999,32.30315926456685
IN,1999,27.176319638679974
IA,1999,25.806549999909556
KS,1999,26.59102823757956
KY,1999,25.03647104068592
LA,1999,30.91256518040494
ME,1999,23.497883324361638
MD,1999,29.561309498318387
MA,1999,34.09120977188654
MI,1999,27.62433484924889
MN,1999,30.653531269873547
MS,1999,20.088220037507966
MO,1999,27.66521501084166
MT,1999,21.99174513138632
NE,1999,28.14509763454491
NV,1999,35.53036086509116
NH,1999,28.03723778888171
NJ,1999,34.97868768720887
NM,1999,25.792639959412767
NY,1999,36.55218083545021
NC,1999,28.569577777359992
ND,1999,23.728924731982325
OH,1999,28.135682413345016
OK,1999,22.627236227686407
OR,1999,24.283970485748807
PA,1999,27.703453986039662
RI,1999,27.650061878594574
SC,1999,23.92981023965263
SD,1999,23.810683836964408
TN,1999,26.665290141809134
TX,1999,30.575590317815713
UT,1999,26.598263757719455
VT,1999,23.337439106790143
VA,1999,30.669736145362744
WA,1999,34.216306854425405
WV,1999,21.83484291203837
WI,1999,27.35575901812813
WY,1999,35.46314745027595
AL,2000,22.317883898321394
AK,2000,39.93481530635953
AZ,2000,25.55197130877209
AR,2000,21.369288812485358
CA,2000,31.928782992054487
CO,2000,34.137670582432385
CT,2000,40.24531950412636
DE,2000,45.304082504621256
DC,2000,94.60239352669304
FL,2000,25.41616440395486
GA,2000,30.33149706663589
HI,2000,29.49298017355324
ID,2000,23.12111791425995
IL,2000,32.75530853393495
IN,2000,27.470468325500523
IA,2000,26.468751352938494
KS,2000,26.848988879439954
KY,2000,23.842960924297707
LA,2000,29.33151675783843
ME,2000,24.115321364865956
MD,2000,29.9911853821613
MA,2000,35.86957446236337
MI,2000,27.948961142898348
MN,2000,31.63964049058498
MS,2000,19.641524811363592
MO,2000,27.849564303958157
MT,2000,22.026356344364142
NE,2000,28.371068425769302
NV,2000,33.11317641604107
NH,2000,29.02965630110552
NJ,2000,35.607504938052415
NM,2000,25.07751069557281
NY,2000,36.33782544901789
NC,2000,27.86431845223315
ND,2000,24.315999517257424
OH,2000,28.42543296230427
OK,2000,22.804224016304087
OR,2000,25.496980847198497
PA,2000,27.755110158423793
RI,2000,27.34753892067595
SC,2000,23.736067619696687
SD,2000,24.686315949363166
TN,2000,25.941127489619696
TX,2000,30.25014730291479
UT,2000,26.151120590242144
VT,2000,23.952973580465354
VA,2000,30.91578587119971
WA,2000,33.522857171423055
WV,2000,21.793399909567395
WI,2000,27.5260579994728
WY,2000,35.59635973076349
AL,2001,22.21580467648669
AK,2001,41.01535380587402
AZ,2001,25.594533974124875
AR,2001,21.199376539192983
CA,2001,31.342253281599476
CO,2001,33.89473068299308
CT,2001,40.72324921223209
DE,2001,46.94581058676009
DC,2001,97.68597728356534
FL,2001,25.55475994805622
GA,2001,30.067172151596058
HI,2001,28.998279983457003
ID,2001,22.146046974391584
IL,2001,32.73726381257042
IN,2001,26.787954500453406
IA,2001,26.119153920972494
KS,2001,26.741544743104868
KY,2001,23.7008664520028
LA,2001,29.62682619254831
ME,2001,24.388233338017063
MD,2001,30.790483445257305
MA,2001,35.951089264813575
MI,2001,26.909086495750632
MN,2001,31.33819362054682
MS,2001,19.39733517662808
MO,2001,27.496973652641532
MT,2001,22.14662264752832
NE,2001,28.875376442077517
NV,2001,32.26348205064577
NH,2001,29.020121055370435
NJ,2001,35.607085649938114
NM,2001,24.960538779852545
NY,2001,36.98953109873468
NC,2001,27.933044176514716
ND,2001,24.846300154096845
OH,2001,27.96801701832535
OK,2001,23.56258424703373
OR,2001,25.013741488786216
PA,2001,28.111723972192337
RI,2001,27.56990904818775
SC,2001,23.59096152208124
SD,2001,24.90501025852424
TN,2001,25.68167206638099
TX,2001,30.418926317366004
UT,2001,26.087755742220583
VT,2001,24.591258233608162
VA,2001,31.610232564395286
WA,2001,32.34214293753432
WV,2001,21.853670872237366
WI,2001,27.713468695429125
WY,2001,37.489908359931356
AL,2002,22.788954684024937
AK,2002,42.38939650782647
AZ,2002,25.793829878764647
AR,2002,21.78437729440343
CA,2002,31.732921996483913
CO,2002,33.46856077356053
CT,2002,40.356968102340275
DE,2002,44.7350247664915
DC,2002,101.00520692290698
FL,2002,26.060353894538324
GA,2002,29.84418636549813
HI,2002,29.639729473018733
ID,2002,22.358268138086157
IL,2002,32.824753929205166
IN,2002,27.330545676559343
IA,2002,26.84284416974738
KS,2002,27.020599501323044
KY,2002,24.156038499808258
LA,2002,30.080264884412603
ME,2002,24.794537718481813
MD,2002,31.60191599872361
MA,2002,36.07834239445361
MI,2002,27.578574918828142
MN,2002,31.917112944464726
MS,2002,19.561958427765198
MO,2002,27.601299016420402
MT,2002,22.634793062943725
NE,2002,29.258440848994535
NV,2002,32.11733176081362
NH,2002,29.527007854590867
NJ,2002,36.139524378158185
NM,2002,25.411254367110192
NY,2002,36.54833283734579
NC,2002,27.900601406763755
ND,2002,26.23111841976284
OH,2002,28.63623298335582
OK,2002,23.842741695080683
OR,2002,25.23709692921897
PA,2002,28.31957572799748
RI,2002,28.345064892490534
SC,2002,23.89910410532702
SD,2002,27.521659289888373
TN,2002,26.336240933936434
TX,2002,30.482932444089467
UT,2002,26.12068547646159
VT,2002,25.235964532835204
VA,2002,31.550145609642353
WA,2002,32.54343524344573
WV,2002,22.082303304064048
WI,2002,28.08919591454719
WY,2002,37.92100191989659
AL,2003,23.253498235996883
AK,2003,41.28195285176572
AZ,2003,26.87625011570058
AR,2003,22.484883268926954
CA,2003,32.862078759503916
CO,2003,33.42614180111138
CT,2003,40.4828835318677
DE,2003,44.965554206601766
DC,2003,103.75637002005419
FL,2003,26.70220035958392
GA,2003,30.218661457124757
HI,2003,30.863485872202876
ID,2003,22.59932579710616
IL,2003,33.14901589804624
IN,2003,28.1828443218145
IA,2003,27.895679915423287
KS,2003,27.380177542912538
KY,2003,24.537764292592115
LA,2003,31.056785301527228
ME,2003,25.118046050611984
MD,2003,32.095733945197814
MA,2003,36.93558631706633
MI,2003,28.04999543217117
MN,2003,33.1345052744895
MS,2003,20.29497779036729
MO,2003,27.98996414527546
MT,2003,23.345779729677233
NE,2003,30.699198641924486
NV,2003,32.612701291351875
NH,2003,30.547002196119337
NJ,2003,36.87087236935323
NM,2003,26.065518093222163
NY,2003,36.568475259522124
NC,2003,28.21732610585869
ND,2003,27.802987029371508
OH,2003,29.006899604843923
OK,2003,24.097122215989273
OR,2003,26.048504783535428
PA,2003,28.843984950345547
RI,2003,29.257431632337003
SC,2003,24.489147131228354
SD,2003,27.958212479337792
TN,2003,26.894492618613764
TX,2003,30.19800954260473
UT,2003,26.25930056433812
VT,2003,25.98223871114153
VA,2003,32.40083380361188
WA,2003,32.878171757586934
WV,2003,22.00890464660462
WI,2003,28.710765166701346
WY,2003,38.623451111907826
AL,2004,24.58273570985635
AK,2004,42.11832323646584
AZ,2004,27.313094741252655
AR,2004,23.35705524843738
CA,2004,33.936401850655116
CO,2004,33.40328154297237
CT,2004,43.04749940232958
DE,2004,46.343221426403716
DC,2004,109.27202583359949
FL,2004,27.58866823473803
GA,2004,31.0707930297827
HI,2004,32.34371893432474
ID,2004,23.361768626623917
IL,2004,33.9379597100281
IN,2004,28.983482877711975
IA,2004,30.023794226832834
KS,2004,27.364028017360624
KY,2004,25.017608033853882
LA,2004,32.289952713497165
ME,2004,25.854088741481842
MD,2004,33.42127773895756
MA,2004,37.956354092798016
MI,2004,28.03637633066039
MN,2004,34.265688773886176
MS,2004,20.572744584389653
MO,2004,28.404109267827657
MT,2004,24.140199615693646
NE,2004,31.23560313129353
NV,2004,34.86596782790487
NH,2004,31.23953297546543
NJ,2004,37.30557983519821
NM,2004,27.61316770777541
NY,2004,37.48863963389116
NC,2004,28.84187070278223
ND,2004,27.81296960952082
OH,2004,29.612777675426255
OK,2004,24.743933648503212
OR,2004,27.170553067727848
PA,2004,29.55792656185667
RI,2004,30.45267792198491
SC,2004,24.450891554482276
SD,2004,28.90578587018319
TN,2004,27.84395224759101
TX,2004,31.25010510014455
UT,2004,27.141291151785534
VT,2004,27.19124788372944
VA,2004,33.39974865921561
WA,2004,33.07265645840229
WV,2004,22.26866056773403
WI,2004,29.464946025786062
WY,2004,39.31276093558481
AL,2005,25.18923166243362
AK,2005,42.86626046567645
AZ,2005,28.592053542866477
AR,2005,23.882404541209127
CA,2005,35.25239586634362
CO,2005,34.36810593742442
CT,2005,43.880995304048504
DE,2005,45.04365913911382
DC,2005,111.8790632941633
FL,2005,28.681475374798705
GA,2005,31.677460031408042
HI,2005,33.65407408678259
ID,2005,24.61540536244151
IL,2005,34.520030736947334
IN,2005,28.855647031979988
IA,2005,30.806156180064292
KS,2005,28.265865960131975
KY,2005,25.61089753933016
LA,2005,34.04384672866174
ME,2005,25.796017980351333
MD,2005,34.727353331283965
MA,2005,38.733747734375925
MI,2005,28.460987555290394
MN,2005,34.96642605710147
MS,2005,20.79679497248821
MO,2005,28.666211914573775
MT,2005,25.032492247815895
NE,2005,32.0361596878235
NV,2005,36.453954602268006
NH,2005,31.466012259466304
NJ,2005,37.666082074487356
NM,2005,27.535552626627357
NY,2005,38.843655589444275
NC,2005,29.708218040926777
ND,2005,28.595143799801566
OH,2005,30.104009406162195
OK,2005,25.58462414669544
OR,2005,27.834746415975648
PA,2005,29.97615684858162
RI,2005,31.087846250790875
SC,2005,24.757494810732346
SD,2005,29.403889105889867
TN,2005,28.03517153744315
TX,2005,31.561924396566578
UT,2005,28.180799021833185
VT,2005,27.500039364599044
VA,2005,34.76715884263047
WA,2005,34.8267887782514
WV,2005,22.857147959250813
WI,2005,29.999607779959817
WY,2005,40.89476140123975
AL,2006,25.33569036018282
AK,2006,45.61603393154974
AZ,2006,29.1885921652597
AR,2006,24.049747848120337
CA,2006,36.508874157696006
CO,2006,34.43781860408471
CT,2006,45.39759307673453
DE,2006,45.434747968512006
DC,2006,111.41430916364035
FL,2006,29.146762958514092
GA,2006,31.231823313475157
HI,2006,34.10729102895632
ID,2006,24.88012968427937
IL,2006,35.3606944022501
IN,2006,29.188523966872854
IA,2006,31.037783342273066
KS,2006,29.607110199978408
KY,2006,26.074086828342626
LA,2006,35.88849419171897
ME,2006,26.01352425615995
MD,2006,35.15275578603685
MA,2006,39.379651876287376
MI,2006,28.033174024951993
MN,2006,34.65325446700882
MS,2006,21.354484915539892
MO,2006,28.591161851037278
MT,2006,25.592702105104486
NE,2006,32.711694542118224
NV,2006,36.526128368416536
NH,2006,31.996427123133167
NJ,2006,38.39607888340793
NM,2006,27.782800030662226
NY,2006,39.859038301952175
NC,2006,30.788183209011788
ND,2006,29.59240670632014
OH,2006,29.915025567353677
OK,2006,26.957008613200433
OR,2006,29.02850749033386
PA,2006,30.03163985894097
RI,2006,31.951699837991786
SC,2006,24.805856351093105
SD,2006,29.55087518399828
TN,2006,28.294057178783618
TX,2006,32.88083872430839
UT,2006,29.827822967633082
VT,2006,27.638923174875472
VA,2006,35.04313684193411
WA,2006,35.53136592429537
WV,2006,23.064715654650545
WI,2006,30.317877844525277
WY,2006,45.537534718005844
AL,2007,25.242858819840958
AK,2007,47.70438627044712
AZ,2007,29.314744388109787
AR,2007,23.646962486518056
CA,2007,36.828686024870166
CO,2007,34.95235526437557
CT,2007,46.986922709037806
DE,2007,44.56671199222973
DC,2007,113.83382891639663
FL,2007,28.88036421602638
GA,2007,30.751933393911
HI,2007,34.33228123916847
ID,2007,24.754328697082933
IL,2007,35.62651123268328
IN,2007,29.784604363294083
IA,2007,32.218924937011934
KS,2007,30.926612129624587
KY,2007,25.62248555076395
LA,2007,34.02632721665661
ME,2007,25.826064799013206
MD,2007,35.037442610500094
MA,2007,40.25444171436145
MI,2007,27.994275274508393
MN,2007,34.51846145470464
MS,2007,21.71907589382493
MO,2007,28.496494550624977
MT,2007,26.5555684831241
NE,2007,33.24046484391329
NV,2007,35.23459108517864
NH,2007,31.755194689629118
NJ,2007,38.526984566530984
NM,2007,27.58961325818554
NY,2007,39.89639768404711
NC,2007,30.377311243778344
ND,2007,30.77760431732645
OH,2007,29.878348726115963
OK,2007,27.15032703638036
OR,2007,29.176724310209877
PA,2007,30.914599501204883
RI,2007,31.273876314145987
SC,2007,25.004297037094357
SD,2007,30.49556791948607
TN,2007,27.617110546519
TX,2007,33.93435292692647
UT,2007,30.412392372842426
VT,2007,27.302757590041736
VA,2007,34.96218062741247
WA,2007,37.143914362990486
WV,2007,23.019364169021127
WI,2007,30.305270011817314
WY,2007,47.84710174137303
AL,2008,24.925286116034584
AK,2008,47.00584496686299
AZ,2008,28.04107788233602
AR,2008,23.352760768322284
CA,2008,36.60289477311901
CO,2008,34.7446513995451
CT,2008,46.48334407447466
DE,2008,42.11022241504429
DC,2008,116.80328091580836
FL,2008,27.514123850682548
GA,2008,29.60646771395213
HI,2008,34.15668027742229
ID,2008,24.700481881231493
IL,2008,34.82279509264489
IN,2008,29.46151411993447
IA,2008,31.370604610636224
KS,2008,31.338282065687636
KY,2008,25.467107094374374
LA,2008,33.659948525537615
ME,2008,25.710305633467115
MD,2008,35.26063620989806
MA,2008,40.47813384090747
MI,2008,26.586478933515572
MN,2008,34.56737176993503
MS,2008,22.472021092941308
MO,2008,28.990315291555802
MT,2008,26.115170832934712
NE,2008,33.06381883875404
NV,2008,33.20572615493575
NH,2008,31.354392759397356
NJ,2008,38.83564744572703
NM,2008,27.132984927680766
NY,2008,38.82993809329548
NC,2008,30.468713476152214
ND,2008,32.94243919889311
OH,2008,29.607341887019896
OK,2008,27.91118156553599
OR,2008,29.291265527369013
PA,2008,31.390872391315714
RI,2008,30.3466140910554
SC,2008,24.464113105580736
SD,2008,31.488145978564976
TN,2008,27.63390868166456
TX,2008,33.30688445486518
UT,2008,29.428177209789638
VT,2008,27.904830609580568
VA,2008,34.49919546923498
WA,2008,36.98174805535739
WV,2008,23.415452150937092
WI,2008,29.772384308329283
WY,2008,49.55421587650663
AL,2009,23.745108346324926
AK,2009,50.69674026039115
AZ,2009,25.521767999330603
AR,2009,22.46059968617702
CA,2009,34.79585130441138
CO,2009,33.490911279300335
CT,2009,44.1933491541055
DE,2009,42.976218743929195
DC,2009,114.0111242228837
FL,2009,25.798776151767434
GA,2009,28.1180888113352
HI,2009,32.554151662248685
ID,2009,23.314235063089775
IL,2009,33.87023975259351
IN,2009,27.263673197312233
IA,2009,30.469828415145177
KS,2009,29.85630034001734
KY,2009,24.25876749452418
LA,2009,33.71927000038136
ME,2009,25.320699566697645
MD,2009,34.87340585269725
MA,2009,39.7318836170502
MI,2009,24.360826643236894
MN,2009,33.10234008528337
MS,2009,21.33260766082931
MO,2009,28.246318691456317
MT,2009,25.37076101073754
NE,2009,32.922162391149406
NV,2009,30.07554830787542
NH,2009,31.080957493319588
NJ,2009,37.04844370006951
NM,2009,27.313192970739326
NY,2009,40.20872750223652
NC,2009,28.68357338729038
ND,2009,33.4431356443459
OH,2009,28.03094626732882
OK,2009,27.18061200260995
OR,2009,27.767035807848806
PA,2009,30.33650757846205
RI,2009,30.23511079199603
SC,2009,23.069643452686304
SD,2009,31.24598709530436
TN,2009,26.470098611217942
TX,2009,32.53382736987588
UT,2009,28.152559677245875
VT,2009,27.413396407322217
VA,2009,34.07670233380517
WA,2009,35.4804337795542
WV,2009,23.203161946704867
WI,2009,28.78694687700863
WY,2009,46.9010201826753
AL,2010,24.173744591284212
AK,2010,48.132190433913024
AZ,2010,25.500975137895637
