state,year,GDP_PC_2011_USD,Population
MD,2092,77588.73058,8424000
MD,2093,77588.73058,8424000
MD,2094,77588.73058,8424000
DE,2095,77692.75614,1376000
DE,2096,77692.75614,1376000
DE,2097,77692.75614,1376000
DE,2098,77692.75614,1376000
DE,2099,77692.75614,1376000
NV,2085,77746.88428,4596000
NV,2086,77746.88428,4596000
NV,2087,77746.88428,4596000
NV,2088,77746.88428,4596000
NV,2089,77746.88428,4596000
WY,2060,77824.20654,670000
WY,2061,77824.20654,670000
WY,2062,77824.20654,670000
WY,2063,77824.20654,670000
WY,2064,77824.20654,670000
CA,2055,77887.20726,49681000
CA,2056,77887.20726,49681000
CA,2057,77887.20726,49681000
CA,2058,77887.20726,49681000
CA,2059,77887.20726,49681000
OK,2090,77911.21076,5027000
OK,2091,77911.21076,5027000
OK,2092,77911.21076,5027000
OK,2093,77911.21076,5027000
OK,2094,77911.21076,5027000
LA,2090,77914.80849,5871000
LA,2091,77914.80849,5871000
LA,2092,77914.80849,5871000
LA,2093,77914.80849,5871000
LA,2094,77914.80849,5871000
UT,2075,77935.98125,4536000
UT,2076,77935.98125,4536000
UT,2077,77935.98125,4536000
UT,2078,77935.98125,4536000
UT,2079,77935.98125,4536000
HI,2080,78042.1259,1804000
HI,2081,78042.1259,1804000
HI,2082,78042.1259,1804000
HI,2083,78042.1259,1804000
HI,2084,78042.1259,1804000
NE,2085,78112.68567,2534000
NE,2086,78112.68567,2534000
NE,2087,78112.68567,2534000
NE,2088,78112.68567,2534000
NE,2089,78112.68567,2534000
AK,2065,78278.94437,848000
AK,2066,78278.94437,848000
AK,2067,78278.94437,848000
AK,2068,78278.94437,848000
AK,2069,78278.94437,848000
IA,2095,78323.26398,3968000
IA,2096,78323.26398,3968000
IA,2097,78323.26398,3968000
IA,2098,78323.26398,3968000
IA,2099,78323.26398,3968000
IL,2070,78348.00823,16154000
IL,2071,78348.00823,16154000
IL,2072,78348.00823,16154000
IL,2073,78348.00823,16154000
IL,2074,78348.00823,16154000
WI,2090,78402.88862,7431000
WI,2091,78402.88862,7431000
WI,2092,78402.88862,7431000
WI,2093,78402.88862,7431000
WI,2094,78402.88862,7431000
MN,2080,78512.62001,7402000
MN,2081,78512.62001,7402000
MN,2082,78512.62001,7402000
MN,2083,78512.62001,7402000
MN,2084,78512.62001,7402000
OH,2095,78539.43834,15715000
OH,2096,78539.43834,15715000
OH,2097,78539.43834,15715000
OH,2098,78539.43834,15715000
OH,2099,78539.43834,15715000
TX,2070,78723.43259,39722000
TX,2071,78723.43259,39722000
TX,2072,78723.43259,39722000
TX,2073,78723.43259,39722000
TX,2074,78723.43259,39722000
TN,2095,79009.91479,9031000
TN,2096,79009.91479,9031000
TN,2097,79009.91479,9031000
TN,2098,79009.91479,9031000
TN,2099,79009.91479,9031000
KS,2095,79120.55687,3736000
KS,2096,79120.55687,3736000
KS,2097,79120.55687,3736000
KS,2098,79120.55687,3736000
KS,2099,79120.55687,3736000
NY,2050,79179.42774,22757000
NY,2051,79179.42774,22757000
NY,2052,79179.42774,22757000
NY,2053,79179.42774,22757000
NY,2054,79179.42774,22757000
VA,2100,79253.4196,11534000
VT,2080,79396.23522,700000
VT,2081,79396.23522,700000
VT,2082,79396.23522,700000
VT,2083,79396.23522,700000
VT,2084,79396.23522,700000
NM,2095,79487.69609,2687000
NM,2096,79487.69609,2687000
NM,2097,79487.69609,2687000
NM,2098,79487.69609,2687000
NM,2099,79487.69609,2687000
ME,2090,79524.88402,1575000
ME,2091,79524.88402,1575000
ME,2092,79524.88402,1575000
ME,2093,79524.88402,1575000
ME,2094,79524.88402,1575000
NH,2065,79745.66806,1639000
NH,2066,79745.66806,1639000
NH,2067,79745.66806,1639000
NH,2068,79745.66806,1639000
NH,2069,79745.66806,1639000
NJ,2065,79787.70823,11554000
NJ,2066,79787.70823,11554000
NJ,2067,79787.70823,11554000
NJ,2068,79787.70823,11554000
NJ,2069,79787.70823,11554000
AZ,2095,79806.84295,10774000
AZ,2096,79806.84295,10774000
AZ,2097,79806.84295,10774000
AZ,2098,79806.84295,10774000
AZ,2099,79806.84295,10774000
CT,2055,79820.11921,4324000
CT,2056,79820.11921,4324000
CT,2057,79820.11921,4324000
CT,2058,79820.11921,4324000
CT,2059,79820.11921,4324000
DE,2100,79999.96345,1381000
MD,2095,80067.74018,8459000
MD,2096,80067.74018,8459000
MD,2097,80067.74018,8459000
MD,2098,80067.74018,8459000
MD,2099,80067.74018,8459000
OR,2090,80082.09795,5847000
OR,2091,80082.09795,5847000
OR,2092,80082.09795,5847000
OR,2093,80082.09795,5847000
OR,2094,80082.09795,5847000
ND,2065,80389.07738,920000
ND,2066,80389.07738,920000
ND,2067,80389.07738,920000
ND,2068,80389.07738,920000
ND,2069,80389.07738,920000
CO,2065,80532.94131,7744000
CO,2066,80532.94131,7744000
CO,2067,80532.94131,7744000
CO,2068,80532.94131,7744000
CO,2069,80532.94131,7744000
OK,2095,80634.88432,5026000
OK,2096,80634.88432,5026000
OK,2097,80634.88432,5026000
OK,2098,80634.88432,5026000
OK,2099,80634.88432,5026000
LA,2095,80638.60782,5876000
LA,2096,80638.60782,5876000
LA,2097,80638.60782,5876000
LA,2098,80638.60782,5876000
LA,2099,80638.60782,5876000
IA,2100,80665.23059,3963000
NE,2090,80889.18515,2548000
NE,2091,80889.18515,2548000
NE,2092,80889.18515,2548000
NE,2093,80889.18515,2548000
NE,2094,80889.18515,2548000
OH,2100,80923.2522,15756000
NV,2090,81016.11795,4639000
NV,2091,81016.11795,4639000
NV,2092,81016.11795,4639000
NV,2093,81016.11795,4639000
NV,2094,81016.11795,4639000
PA,2075,81079.43187,16480000
PA,2076,81079.43187,16480000
PA,2077,81079.43187,16480000
PA,2078,81079.43187,16480000
PA,2079,81079.43187,16480000
WI,2095,81086.55184,7432000
WI,2096,81086.55184,7432000
WI,2097,81086.55184,7432000
WI,2098,81086.55184,7432000
WI,2099,81086.55184,7432000
TN,2100,81396.68133,9035000
HI,2085,81413.35051,1817000
HI,2086,81413.35051,1817000
HI,2087,81413.35051,1817000
HI,2088,81413.35051,1817000
HI,2089,81413.35051,1817000
KS,2100,81486.36357,3737000
MN,2085,81525.6055,7444000
MN,2086,81525.6055,7444000
MN,2087,81525.6055,7444000
MN,2088,81525.6055,7444000
MN,2089,81525.6055,7444000
RI,2080,81728.56906,1434000
RI,2081,81728.56906,1434000
RI,2082,81728.56906,1434000
RI,2083,81728.56906,1434000
RI,2084,81728.56906,1434000
NM,2100,81950.7698,2689000
UT,2080,82082.74608,4601000
UT,2081,82082.74608,4601000
UT,2082,82082.74608,4601000
UT,2083,82082.74608,4601000
UT,2084,82082.74608,4601000
WA,2055,82102.64119,9813000
WA,2056,82102.64119,9813000
WA,2057,82102.64119,9813000
WA,2058,82102.64119,9813000
WA,2059,82102.64119,9813000
IL,2075,82254.89186,16400000
IL,2076,82254.89186,16400000
IL,2077,82254.89186,16400000
IL,2078,82254.89186,16400000
IL,2079,82254.89186,16400000
AZ,2100,82279.80602,10815000
MD,2100,82445.47634,8495000
ME,2095,82512.79011,1568000
ME,2096,82512.79011,1568000
ME,2097,82512.79011,1568000
ME,2098,82512.79011,1568000
ME,2099,82512.79011,1568000
AK,2070,82666.13897,854000
AK,2071,82666.13897,854000
AK,2072,82666.13897,854000
AK,2073,82666.13897,854000
AK,2074,82666.13897,854000
OR,2095,82861.9105,5861000
OR,2096,82861.9105,5861000
OR,2097,82861.9105,5861000
OR,2098,82861.9105,5861000
OR,2099,82861.9105,5861000
TX,2075,82874.36332,40300000
TX,2076,82874.36332,40300000
TX,2077,82874.36332,40300000
TX,2078,82874.36332,40300000
TX,2079,82874.36332,40300000
CA,2060,82924.22529,51004000
CA,2061,82924.22529,51004000
CA,2062,82924.22529,51004000
CA,2063,82924.22529,51004000
CA,2064,82924.22529,51004000
OK,2100,83098.81479,5025000
LA,2100,83102.65206,5882000
WY,2065,83281.86515,680000
WY,2066,83281.86515,680000
WY,2067,83281.86515,680000
WY,2068,83281.86515,680000
WY,2069,83281.86515,680000
MA,2050,83378.0957,8485000
MA,2051,83378.0957,8485000
MA,2052,83378.0957,8485000
MA,2053,83378.0957,8485000
MA,2054,83378.0957,8485000
VT,2085,83381.79328,698000
VT,2086,83381.79328,698000
VT,2087,83381.79328,698000
VT,2088,83381.79328,698000
VT,2089,83381.79328,698000
NE,2095,83535.87597,2550000
NE,2096,83535.87597,2550000
NE,2097,83535.87597,2550000
NE,2098,83535.87597,2550000
NE,2099,83535.87597,2550000
WI,2100,83547.67519,7432000
NV,2095,83974.14755,4657000
NV,2096,83974.14755,4657000
NV,2097,83974.14755,4657000
NV,2098,83974.14755,4657000
NV,2099,83974.14755,4657000
ND,2070,84158.14207,932000
ND,2071,84158.14207,932000
ND,2072,84158.14207,932000
ND,2073,84158.14207,932000
ND,2074,84158.14207,932000
MN,2090,84423.41652,7485000
MN,2091,84423.41652,7485000
MN,2092,84423.41652,7485000
MN,2093,84423.41652,7485000
MN,2094,84423.41652,7485000
HI,2090,84584.64391,1831000
HI,2091,84584.64391,1831000
HI,2092,84584.64391,1831000
HI,2093,84584.64391,1831000
HI,2094,84584.64391,1831000
NJ,2070,84697.09425,11812000
NJ,2071,84697.09425,11812000
NJ,2072,84697.09425,11812000
NJ,2073,84697.09425,11812000
NJ,2074,84697.09425,11812000
ME,2100,85094.96479,1562000
PA,2080,85231.31318,16691000
PA,2081,85231.31318,16691000
PA,2082,85231.31318,16691000
PA,2083,85231.31318,16691000
PA,2084,85231.31318,16691000
NH,2070,85278.31217,1662000
NH,2071,85278.31217,1662000
NH,2072,85278.31217,1662000
NH,2073,85278.31217,1662000
NH,2074,85278.31217,1662000
NY,2055,85288.63077,23331000
NY,2056,85288.63077,23331000
NY,2057,85288.63077,23331000
NY,2058,85288.63077,23331000
NY,2059,85288.63077,23331000
OR,2100,85387.10208,5874000
CO,2070,85724.1195,7903000
CO,2071,85724.1195,7903000
CO,2072,85724.1195,7903000
CO,2073,85724.1195,7903000
CO,2074,85724.1195,7903000
RI,2085,85831.20638,1448000
RI,2086,85831.20638,1448000
RI,2087,85831.20638,1448000
RI,2088,85831.20638,1448000
RI,2089,85831.20638,1448000
UT,2085,85991.67586,4639000
UT,2086,85991.67586,4639000
UT,2087,85991.67586,4639000
UT,2088,85991.67586,4639000
UT,2089,85991.67586,4639000
IL,2080,86032.95964,16645000
IL,2081,86032.95964,16645000
IL,2082,86032.95964,16645000
IL,2083,86032.95964,16645000
IL,2084,86032.95964,16645000
NE,2100,86033.7064,2551000
CT,2060,86391.22741,4431000
CT,2061,86391.22741,4431000
CT,2062,86391.22741,4431000
CT,2063,86391.22741,4431000
CT,2064,86391.22741,4431000
NV,2100,86576.24228,4675000
TX,2080,86874.34205,40879000
TX,2081,86874.34205,40879000
TX,2082,86874.34205,40879000
TX,2083,86874.34205,40879000
TX,2084,86874.34205,40879000
AK,2075,86944.02457,863000
AK,2076,86944.02457,863000
AK,2077,86944.02457,863000
AK,2078,86944.02457,863000
AK,2079,86944.02457,863000
VT,2090,87039.74192,695000
VT,2091,87039.74192,695000
VT,2092,87039.74192,695000
VT,2093,87039.74192,695000
VT,2094,87039.74192,695000
MN,2095,87185.74724,7494000
MN,2096,87185.74724,7494000
MN,2097,87185.74724,7494000
MN,2098,87185.74724,7494000
MN,2099,87185.74724,7494000
WA,2060,87412.27415,10043000
WA,2061,87412.27415,10043000
WA,2062,87412.27415,10043000
WA,2063,87412.27415,10043000
WA,2064,87412.27415,10043000
HI,2095,87520.74898,1836000
HI,2096,87520.74898,1836000
HI,2097,87520.74898,1836000
HI,2098,87520.74898,1836000
HI,2099,87520.74898,1836000
ND,2075,87865.84825,938000
ND,2076,87865.84825,938000
ND,2077,87865.84825,938000
ND,2078,87865.84825,938000
ND,2079,87865.84825,938000
CA,2065,87928.36275,52205000
CA,2066,87928.36275,52205000
CA,2067,87928.36275,52205000
CA,2068,87928.36275,52205000
CA,2069,87928.36275,52205000
WY,2070,88650.23981,690000
WY,2071,88650.23981,690000
WY,2072,88650.23981,690000
WY,2073,88650.23981,690000
WY,2074,88650.23981,690000
PA,2085,89159.33771,16805000
PA,2086,89159.33771,16805000
PA,2087,89159.33771,16805000
PA,2088,89159.33771,16805000
PA,2089,89159.33771,16805000
NJ,2075,89470.5382,12005000
NJ,2076,89470.5382,12005000
NJ,2077,89470.5382,12005000
NJ,2078,89470.5382,12005000
NJ,2079,89470.5382,12005000
RI,2090,89596.61045,1462000
RI,2091,89596.61045,1462000
RI,2092,89596.61045,1462000
RI,2093,89596.61045,1462000
RI,2094,89596.61045,1462000
UT,2090,89607.6006,4678000
UT,2091,89607.6006,4678000
UT,2092,89607.6006,4678000
UT,2093,89607.6006,4678000
UT,2094,89607.6006,4678000
IL,2085,89648.85225,16793000
IL,2086,89648.85225,16793000
IL,2087,89648.85225,16793000
IL,2088,89648.85225,16793000
IL,2089,89648.85225,16793000
MN,2100,89792.71353,7502000
HI,2100,90187.91726,1841000
VT,2095,90309.99598,690000
VT,2096,90309.99598,690000
VT,2097,90309.99598,690000
VT,2098,90309.99598,690000
VT,2099,90309.99598,690000
NH,2075,90647.24804,1675000
NH,2076,90647.24804,1675000
NH,2077,90647.24804,1675000
NH,2078,90647.24804,1675000
NH,2079,90647.24804,1675000
TX,2085,90681.02592,41216000
TX,2086,90681.02592,41216000
TX,2087,90681.02592,41216000
TX,2088,90681.02592,41216000
TX,2089,90681.02592,41216000
CO,2075,90767.01993,8019000
CO,2076,90767.01993,8019000
CO,2077,90767.01993,8019000
CO,2078,90767.01993,8019000
CO,2079,90767.01993,8019000
MA,2055,90785.24924,8713000
MA,2056,90785.24924,8713000
MA,2057,90785.24924,8713000
MA,2058,90785.24924,8713000
MA,2059,90785.24924,8713000
AK,2080,91070.93045,871000
AK,2081,91070.93045,871000
AK,2082,91070.93045,871000
AK,2083,91070.93045,871000
AK,2084,91070.93045,871000
NY,2060,91422.93012,23906000
NY,2061,91422.93012,23906000
NY,2062,91422.93012,23906000
NY,2063,91422.93012,23906000
NY,2064,91422.93012,23906000
ND,2080,91487.06476,944000
ND,2081,91487.06476,944000
ND,2082,91487.06476,944000
ND,2083,91487.06476,944000
ND,2084,91487.06476,944000
WA,2065,92687.24699,10251000
WA,2066,92687.24699,10251000
WA,2067,92687.24699,10251000
WA,2068,92687.24699,10251000
WA,2069,92687.24699,10251000
PA,2090,92812.67253,16919000
PA,2091,92812.67253,16919000
PA,2092,92812.67253,16919000
PA,2093,92812.67253,16919000
PA,2094,92812.67253,16919000
CA,2070,92856.36532,53407000
CA,2071,92856.36532,53407000
CA,2072,92856.36532,53407000
CA,2073,92856.36532,53407000
CA,2074,92856.36532,53407000
UT,2095,92879.31915,4693000
UT,2096,92879.31915,4693000
UT,2097,92879.31915,4693000
UT,2098,92879.31915,4693000
UT,2099,92879.31915,4693000
CT,2065,92942.30979,4528000
CT,2066,92942.30979,4528000
CT,2067,92942.30979,4528000
CT,2068,92942.30979,4528000
CT,2069,92942.30979,4528000
RI,2095,92962.93109,1468000
RI,2096,92962.93109,1468000
RI,2097,92962.93109,1468000
RI,2098,92962.93109,1468000
RI,2099,92962.93109,1468000
IL,2090,93066.09953,16941000
IL,2091,93066.09953,16941000
IL,2092,93066.09953,16941000
IL,2093,93066.09953,16941000
IL,2094,93066.09953,16941000
VT,2100,93136.17826,685000
WY,2075,93865.27538,697000
WY,2076,93865.27538,697000
WY,2077,93865.27538,697000
WY,2078,93865.27538,697000
WY,2079,93865.27538,697000
NJ,2080,94052.10774,12199000
NJ,2081,94052.10774,12199000
NJ,2082,94052.10774,12199000
NJ,2083,94052.10774,12199000
NJ,2084,94052.10774,12199000
TX,2090,94252.5966,41553000
TX,2091,94252.5966,41553000
TX,2092,94252.5966,41553000
TX,2093,94252.5966,41553000
TX,2094,94252.5966,41553000
ND,2085,94997.95509,948000
ND,2086,94997.95509,948000
ND,2087,94997.95509,948000
ND,2088,94997.95509,948000
ND,2089,94997.95509,948000
AK,2085,95004.96683,876000
AK,2086,95004.96683,876000
AK,2087,95004.96683,876000
AK,2088,95004.96683,876000
AK,2089,95004.96683,876000
CO,2080,95596.48995,8134000
CO,2081,95596.48995,8134000
CO,2082,95596.48995,8134000
CO,2083,95596.48995,8134000
CO,2084,95596.48995,8134000
UT,2100,95757.35713,4709000
NH,2080,95774.9711,1689000
NH,2081,95774.9711,1689000
NH,2082,95774.9711,1689000
NH,2083,95774.9711,1689000
NH,2084,95774.9711,1689000
RI,2100,95872.13494,1475000
PA,2095,96143.16758,16953000
PA,2096,96143.16758,16953000
PA,2097,96143.16758,16953000
PA,2098,96143.16758,16953000
PA,2099,96143.16758,16953000
IL,2095,96251.67181,17006000
IL,2096,96251.67181,17006000
IL,2097,96251.67181,17006000
IL,2098,96251.67181,17006000
IL,2099,96251.67181,17006000
NY,2065,97522.89106,24424000
NY,2066,97522.89106,24424000
NY,2067,97522.89106,24424000
NY,2068,97522.89106,24424000
NY,2069,97522.89106,24424000
TX,2095,97547.54354,41686000
TX,2096,97547.54354,41686000
TX,2097,97547.54354,41686000
TX,2098,97547.54354,41686000
TX,2099,97547.54354,41686000
CA,2075,97661.58439,54310000
CA,2076,97661.58439,54310000
CA,2077,97661.58439,54310000
CA,2078,97661.58439,54310000
CA,2079,97661.58439,54310000
WA,2070,97881.96433,10458000
WA,2071,97881.96433,10458000
WA,2072,97881.96433,10458000
WA,2073,97881.96433,10458000
WA,2074,97881.96433,10458000
MA,2060,98259.05035,8940000
MA,2061,98259.05035,8940000
MA,2062,98259.05035,8940000
MA,2063,98259.05035,8940000
MA,2064,98259.05035,8940000
ND,2090,98374.63802,951000
ND,2091,98374.63802,951000
ND,2092,98374.63802,951000
ND,2093,98374.63802,951000
ND,2094,98374.63802,951000
NJ,2085,98386.65302,12321000
NJ,2086,98386.65302,12321000
NJ,2087,98386.65302,12321000
NJ,2088,98386.65302,12321000
NJ,2089,98386.65302,12321000
AK,2090,98705.69431,881000
AK,2091,98705.69431,881000
AK,2092,98705.69431,881000
AK,2093,98705.69431,881000
AK,2094,98705.69431,881000
WY,2080,98859.59528,704000
WY,2081,98859.59528,704000
WY,2082,98859.59528,704000
WY,2083,98859.59528,704000
WY,2084,98859.59528,704000
PA,2100,99105.59827,16987000
IL,2100,99173.08395,17071000
CT,2070,99390.51865,4624000
CT,2071,99390.51865,4624000
CT,2072,99390.51865,4624000
CT,2073,99390.51865,4624000
CT,2074,99390.51865,4624000
CO,2085,100148.9688,8203000
CO,2086,100148.9688,8203000
CO,2087,100148.9688,8203000
CO,2088,100148.9688,8203000
CO,2089,100148.9688,8203000
TX,2100,100528.2679,41819000
NH,2085,100582.7143,1694000
NH,2086,100582.7143,1694000
NH,2087,100582.7143,1694000
NH,2088,100582.7143,1694000
NH,2089,100582.7143,1694000
ND,2095,101593.4521,948000
ND,2096,101593.4521,948000
ND,2097,101593.4521,948000
ND,2098,101593.4521,948000
ND,2099,101593.4521,948000
AK,2095,102131.9698,881000
AK,2096,102131.9698,881000
AK,2097,102131.9698,881000
AK,2098,102131.9698,881000
AK,2099,102131.9698,881000
CA,2080,102297.2125,55213000
CA,2081,102297.2125,55213000
CA,2082,102297.2125,55213000
CA,2083,102297.2125,55213000
CA,2084,102297.2125,55213000
NJ,2090,102418.0803,12443000
NJ,2091,102418.0803,12443000
NJ,2092,102418.0803,12443000
NJ,2093,102418.0803,12443000
NJ,2094,102418.0803,12443000
WA,2075,102947.2529,10609000
WA,2076,102947.2529,10609000
WA,2077,102947.2529,10609000
WA,2078,102947.2529,10609000
WA,2079,102947.2529,10609000
NY,2070,103523.5336,24943000
NY,2071,103523.5336,24943000
NY,2072,103523.5336,24943000
NY,2073,103523.5336,24943000
NY,2074,103523.5336,24943000
WY,2085,103567.4692,707000
WY,2086,103567.4692,707000
WY,2087,103567.4692,707000
WY,2088,103567.4692,707000
WY,2089,103567.4692,707000
CO,2090,104360.2036,8272000
CO,2091,104360.2036,8272000
CO,2092,104360.2036,8272000
CO,2093,104360.2036,8272000
CO,2094,104360.2036,8272000
ND,2100,104631.2274,945000
NH,2090,104995.2651,1698000
NH,2091,104995.2651,1698000
NH,2092,104995.2651,1698000
NH,2093,104995.2651,1698000
NH,2094,104995.2651,1698000
AK,2100,105244.4106,881000
CT,2075,105647.9281,4695000
CT,2076,105647.9281,4695000
CT,2077,105647.9281,4695000
CT,2078,105647.9281,4695000
CT,2079,105647.9281,4695000
MA,2065,105710.0746,9146000
MA,2066,105710.0746,9146000
MA,2067,105710.0746,9146000
MA,2068,105710.0746,9146000
MA,2069,105710.0746,9146000
NJ,2095,106093.2563,12504000
NJ,2096,106093.2563,12504000
NJ,2097,106093.2563,12504000
NJ,2098,106093.2563,12504000
NJ,2099,106093.2563,12504000
CA,2085,106716.1962,55784000
CA,2086,106716.1962,55784000
CA,2087,106716.1962,55784000
CA,2088,106716.1962,55784000
CA,2089,106716.1962,55784000
WA,2080,107833.7718,10759000
WA,2081,107833.7718,10759000
WA,2082,107833.7718,10759000
WA,2083,107833.7718,10759000
WA,2084,107833.7718,10759000
WY,2090,107922.4509,711000
WY,2091,107922.4509,711000
WY,2092,107922.4509,711000
WY,2093,107922.4509,711000
WY,2094,107922.4509,711000
CO,2095,108170.5635,8300000
CO,2096,108170.5635,8300000
CO,2097,108170.5635,8300000
CO,2098,108170.5635,8300000
CO,2099,108170.5635,8300000
NH,2095,108940.1435,1696000
NH,2096,108940.1435,1696000
NH,2097,108940.1435,1696000
NH,2098,108940.1435,1696000
NH,2099,108940.1435,1696000
NY,2075,109358.017,25325000
NY,2076,109358.017,25325000
NY,2077,109358.017,25325000
NY,2078,109358.017,25325000
NY,2079,109358.017,25325000
NJ,2100,109362.2761,12565000
DC,2015,110032.4515,675000
DC,2016,110032.4515,675000
DC,2017,110032.4515,675000
DC,2018,110032.4515,675000
DC,2019,110032.4515,675000
CA,2090,110873.1111,56355000
CA,2091,110873.1111,56355000
CA,2092,110873.1111,56355000
CA,2093,110873.1111,56355000
CA,2094,110873.1111,56355000
CO,2100,111522.4291,8327000
CT,2080,111624.2079,4766000
CT,2081,111624.2079,4766000
CT,2082,111624.2079,4766000
CT,2083,111624.2079,4766000
CT,2084,111624.2079,4766000
WY,2095,111862.8742,711000
WY,2096,111862.8742,711000
WY,2097,111862.8742,711000
WY,2098,111862.8742,711000
WY,2099,111862.8742,711000
NH,2100,112349.342,1693000
WA,2085,112491.921,10848000
WA,2086,112491.921,10848000
WA,2087,112491.921,10848000
WA,2088,112491.921,10848000
WA,2089,112491.921,10848000
MA,2070,113044.0934,9352000
MA,2071,113044.0934,9352000
MA,2072,113044.0934,9352000
MA,2073,113044.0934,9352000
MA,2074,113044.0934,9352000
CA,2095,114721.7423,56641000
CA,2096,114721.7423,56641000
CA,2097,114721.7423,56641000
CA,2098,114721.7423,56641000
CA,2099,114721.7423,56641000
DC,2020,114857.8095,714000
DC,2021,114857.8095,714000
DC,2022,114857.8095,714000
DC,2023,114857.8095,714000
DC,2024,114857.8095,714000
NY,2080,114957.9761,25707000
NY,2081,114957.9761,25707000
NY,2082,114957.9761,25707000
NY,2083,114957.9761,25707000
NY,2084,114957.9761,25707000
WY,2100,115329.1529,710000
WA,2090,116873.8176,10937000
WA,2091,116873.8176,10937000
WA,2092,116873.8176,10937000
WA,2093,116873.8176,10937000
WA,2094,116873.8176,10937000
CT,2085,117227.5563,4809000
CT,2086,117227.5563,4809000
CT,2087,117227.5563,4809000
CT,2088,117227.5563,4809000
CT,2089,117227.5563,4809000
CA,2100,118217.8526,56928000
MA,2075,120161.102,9506000
MA,2076,120161.102,9506000
MA,2077,120161.102,9506000
MA,2078,120161.102,9506000
MA,2079,120161.102,9506000
NY,2085,120256.0026,25938000
NY,2086,120256.0026,25938000
NY,2087,120256.0026,25938000
NY,2088,120256.0026,25938000
NY,2089,120256.0026,25938000
WA,2095,120930.7456,10973000
WA,2096,120930.7456,10973000
WA,2097,120930.7456,10973000
WA,2098,120930.7456,10973000
WA,2099,120930.7456,10973000
DC,2025,121814.2976,745000
DC,2026,121814.2976,745000
DC,2027,121814.2976,745000
DC,2028,121814.2976,745000
DC,2029,121814.2976,745000
CT,2090,122370.3142,4852000
CT,2091,122370.3142,4852000
CT,2092,122370.3142,4852000
CT,2093,122370.3142,4852000
CT,2094,122370.3142,4852000
WA,2100,124616.0734,11010000
NY,2090,125183.534,26169000
NY,2091,125183.534,26169000
NY,2092,125183.534,26169000
NY,2093,125183.534,26169000
NY,2094,125183.534,26169000
MA,2080,126958.3614,9661000
MA,2081,126958.3614,9661000
MA,2082,126958.3614,9661000
MA,2083,126958.3614,9661000
MA,2084,126958.3614,9661000
CT,2095,126968.0073,4871000
CT,2096,126968.0073,4871000
CT,2097,126968.0073,4871000
CT,2098,126968.0073,4871000
CT,2099,126968.0073,4871000
DC,2030,128864.3045,778000
DC,2031,128864.3045,778000
DC,2032,128864.3045,778000
DC,2033,128864.3045,778000
DC,2034,128864.3045,778000
NY,2095,129675.6268,26273000
NY,2096,129675.6268,26273000
NY,2097,129675.6268,26273000
NY,2098,129675.6268,26273000
NY,2099,129675.6268,26273000
CT,2100,130941.374,4890000
MA,2085,133331.4585,9757000
MA,2086,133331.4585,9757000
MA,2087,133331.4585,9757000
MA,2088,133331.4585,9757000
MA,2089,133331.4585,9757000
NY,2100,133671.2832,26377000
DC,2035,136230.3975,808000
DC,2036,136230.3975,808000
DC,2037,136230.3975,808000
DC,2038,136230.3975,808000
DC,2039,136230.3975,808000
MA,2090,139180.6926,9854000
MA,2091,139180.6926,9854000
MA,2092,139180.6926,9854000
MA,2093,139180.6926,9854000
MA,2094,139180.6926,9854000
DC,2040,144006.3508,838000
DC,2041,144006.3508,838000
DC,2042,144006.3508,838000
DC,2043,144006.3508,838000
DC,2044,144006.3508,838000
MA,2095,144409.9846,9902000
MA,2096,144409.9846,9902000
MA,2097,144409.9846,9902000
MA,2098,144409.9846,9902000
MA,2099,144409.9846,9902000
MA,2100,148929.1847,9950000
DC,2045,152539.3543,865000
DC,2046,152539.3543,865000
DC,2047,152539.3543,865000
DC,2048,152539.3543,865000
DC,2049,152539.3543,865000
DC,2050,161080.3343,892000
DC,2051,161080.3343,892000
DC,2052,161080.3343,892000
DC,2053,161080.3343,892000
DC,2054,161080.3343,892000
DC,2055,169151.264,919000
DC,2056,169151.264,919000
DC,2057,169151.264,919000
DC,2058,169151.264,919000
DC,2059,169151.264,919000
DC,2060,177239.9487,945000
DC,2061,177239.9487,945000
DC,2062,177239.9487,945000
DC,2063,177239.9487,945000
DC,2064,177239.9487,945000
DC,2065,185312.8426,969000
DC,2066,185312.8426,969000
DC,2067,185312.8426,969000
DC,2068,185312.8426,969000
DC,2069,185312.8426,969000
DC,2070,193331.3304,993000
DC,2071,193331.3304,993000
DC,2072,193331.3304,993000
DC,2073,193331.3304,993000
DC,2074,193331.3304,993000
DC,2075,201257.1725,1012000
DC,2076,201257.1725,1012000
DC,2077,201257.1725,1012000
DC,2078,201257.1725,1012000
DC,2079,201257.1725,1012000
DC,2080,209051.114,1030000
DC,2081,209051.114,1030000
DC,2082,209051.114,1030000
DC,2083,209051.114,1030000
DC,2084,209051.114,1030000
DC,2085,216673.1931,1042000
DC,2086,216673.1931,1042000
DC,2087,216673.1931,1042000
DC,2088,216673.1931,1042000
DC,2089,216673.1931,1042000
DC,2090,224085.2948,1055000
DC,2091,224085.2948,1055000
DC,2092,224085.2948,1055000
DC,2093,224085.2948,1055000
DC,2094,224085.2948,1055000
DC,2095,231244.9634,1061000
DC,2096,231244.9634,1061000
DC,2097,231244.9634,1061000
DC,2098,231244.9634,1061000
DC,2099,231244.9634,1061000
DC,2100,238112.1424,1068000
