"state","year","total_pop","sce"
"DE",1985,618,"Historical"
"DE",1986,628,"Historical"
"DE",1987,637,"Historical"
"DE",1988,648,"Historical"
"DE",1989,658,"Historical"
"DE",1990,669,"Historical"
"DE",1991,680,"Historical"
"DE",1992,690,"Historical"
"DE",1993,699,"Historical"
"DE",1994,708,"Historical"
"DE",1995,718,"Historical"
"DE",1996,727,"Historical"
"DE",1997,735,"Historical"
"DE",1998,744,"Historical"
"DE",1999,754,"Historical"
"DE",2000,786,"Historical"
"DE",2001,796,"Historical"
"DE",2002,806,"Historical"
"DE",2003,818,"Historical"
"DE",2004,831,"Historical"
"DE",2005,845,"Historical"
"DE",2006,859,"Historical"
"DE",2007,872,"Historical"
"DE",2008,884,"Historical"
"DE",2009,892,"Historical"
"DE",2010,900,"Historical"
"DE",2011,908,"Historical"
"DE",2012,916,"Historical"
"DE",2013,924,"Historical"
"DE",2014,933,"Historical"
"DE",2015,942,"Historical"
"DE",2016,950,"Historical"
"DE",2017,958,"Historical"
"DE",2018,967,"Historical"
"DE",2019,977,"Historical"
"DE",2020,987,"Historical"
"FL",1970,6791,"Historical"
"FL",1971,7158,"Historical"
"FL",1972,7511,"Historical"
"FL",1973,7914,"Historical"
"FL",1974,8299,"Historical"
"FL",1975,8518,"Historical"
"FL",1976,8667,"Historical"
"FL",1977,8856,"Historical"
"FL",1978,9102,"Historical"
"FL",1979,9426,"Historical"
"FL",1980,9746,"Historical"
"FL",1981,10193,"Historical"
"FL",1982,10471,"Historical"
"FL",1983,10750,"Historical"
"FL",1984,11040,"Historical"
"FL",1985,11351,"Historical"
"FL",1986,11668,"Historical"
"FL",1987,11997,"Historical"
"FL",1988,12306,"Historical"
"FL",1989,12638,"Historical"
"FL",1990,13018,"Historical"
"FL",1991,13289,"Historical"
"FL",1992,13505,"Historical"
"FL",1993,13714,"Historical"
"FL",1994,13962,"Historical"
"FL",1995,14185,"Historical"
"FL",1996,14427,"Historical"
"FL",1997,14683,"Historical"
"FL",1998,14908,"Historical"
"FL",1999,15111,"Historical"
"FL",2000,16048,"Historical"
"FL",2001,16357,"Historical"
"FL",2002,16689,"Historical"
"FL",2003,17004,"Historical"
"FL",2004,17415,"Historical"
"FL",2005,17842,"Historical"
"FL",2006,18167,"Historical"
"FL",2007,18368,"Historical"
"FL",2008,18527,"Historical"
"FL",2009,18653,"Historical"
"FL",2010,18846,"Historical"
"FL",2011,19056,"Historical"
"FL",2012,19302,"Historical"
"FL",2013,19552,"Historical"
"FL",2014,19854,"Historical"
"FL",2015,20219,"Historical"
"FL",2016,20627,"Historical"
"FL",2017,20977,"Historical"
"FL",2018,21255,"Historical"
"FL",2019,21492,"Historical"
"FL",2020,21733,"Historical"
"GA",1970,4588,"Historical"
"GA",1971,4712,"Historical"
"GA",1972,4809,"Historical"
"GA",1973,4910,"Historical"
"GA",1974,4999,"Historical"
"GA",1975,5064,"Historical"
"GA",1976,5133,"Historical"
"GA",1977,5220,"Historical"
"GA",1978,5296,"Historical"
"GA",1979,5401,"Historical"
"GA",1980,5463,"Historical"
"GA",1981,5568,"Historical"
"GA",1982,5650,"Historical"
"GA",1983,5728,"Historical"
"GA",1984,5835,"Historical"
"GA",1985,5963,"Historical"
"GA",1986,6085,"Historical"
"GA",1987,6208,"Historical"
"GA",1988,6316,"Historical"
"GA",1989,6411,"Historical"
"GA",1990,6507,"Historical"
"GA",1991,6621,"Historical"
"GA",1992,6759,"Historical"
"GA",1993,6894,"Historical"
"GA",1994,7046,"Historical"
"GA",1995,7189,"Historical"
"GA",1996,7332,"Historical"
"GA",1997,7486,"Historical"
"GA",1998,7637,"Historical"
"GA",1999,7788,"Historical"
"GA",2000,8227,"Historical"
"GA",2001,8377,"Historical"
"GA",2002,8508,"Historical"
"GA",2003,8623,"Historical"
"GA",2004,8769,"Historical"
"GA",2005,8926,"Historical"
"GA",2006,9156,"Historical"
"GA",2007,9350,"Historical"
"GA",2008,9505,"Historical"
"GA",2009,9621,"Historical"
"GA",2010,9712,"Historical"
"GA",2011,9804,"Historical"
"GA",2012,9904,"Historical"
"GA",2013,9976,"Historical"
"GA",2014,10071,"Historical"
"GA",2015,10183,"Historical"
"GA",2016,10308,"Historical"
"GA",2017,10417,"Historical"
"GA",2018,10519,"Historical"
"GA",2019,10628,"Historical"
"GA",2020,10710,"Historical"
"HI",1970,770,"Historical"
"HI",1971,802,"Historical"
"HI",1972,828,"Historical"
"HI",1973,852,"Historical"
"HI",1974,868,"Historical"
"HI",1975,886,"Historical"
"HI",1976,904,"Historical"
"HI",1977,918,"Historical"
"HI",1978,932,"Historical"
"HI",1979,953,"Historical"
"HI",1980,965,"Historical"
"HI",1981,978,"Historical"
"HI",1982,994,"Historical"
"HI",1983,1013,"Historical"
"HI",1984,1028,"Historical"
"HI",1985,1040,"Historical"
"HI",1986,1052,"Historical"
"HI",1987,1068,"Historical"
"HI",1988,1080,"Historical"
"HI",1989,1095,"Historical"
"HI",1990,1113,"Historical"
"HI",1991,1131,"Historical"
"HI",1992,1150,"Historical"
"HI",1993,1162,"Historical"
"HI",1994,1174,"Historical"
"HI",1995,1180,"Historical"
"HI",1996,1184,"Historical"
"HI",1997,1189,"Historical"
"HI",1998,1190,"Historical"
"HI",1999,1185,"Historical"
"HI",2000,1214,"Historical"
"HI",2001,1226,"Historical"
"HI",2002,1240,"Historical"
"HI",2003,1251,"Historical"
"HI",2004,1274,"Historical"
"HI",2005,1293,"Historical"
"HI",2006,1310,"Historical"
"HI",2007,1316,"Historical"
"HI",2008,1332,"Historical"
"HI",2009,1347,"Historical"
"HI",2010,1364,"Historical"
"HI",2011,1380,"Historical"
"HI",2012,1395,"Historical"
"HI",2013,1409,"Historical"
"HI",2014,1415,"Historical"
"HI",2015,1423,"Historical"
"HI",2016,1429,"Historical"
"HI",2017,1426,"Historical"
"HI",2018,1423,"Historical"
"HI",2019,1416,"Historical"
"HI",2020,1407,"Historical"
"IA",1970,2825,"Historical"
"IA",1971,2852,"Historical"
"IA",1972,2860,"Historical"
"IA",1973,2864,"Historical"
"IA",1974,2868,"Historical"
"IA",1975,2881,"Historical"
"IA",1976,2903,"Historical"
"IA",1977,2914,"Historical"
"IA",1978,2918,"Historical"
"IA",1979,2916,"Historical"
"IA",1980,2914,"Historical"
"IA",1981,2908,"Historical"
"IA",1982,2888,"Historical"
"IA",1983,2871,"Historical"
"IA",1984,2859,"Historical"
"IA",1985,2830,"Historical"
"IA",1986,2792,"Historical"
"IA",1987,2767,"Historical"
"IA",1988,2768,"Historical"
"IA",1989,2771,"Historical"
"IA",1990,2780,"Historical"
"IA",1991,2791,"Historical"
"IA",1992,2807,"Historical"
"IA",1993,2821,"Historical"
"IA",1994,2829,"Historical"
"IA",1995,2841,"Historical"
"IA",1996,2848,"Historical"
"IA",1997,2854,"Historical"
"IA",1998,2861,"Historical"
"IA",1999,2869,"Historical"
"IA",2000,2929,"Historical"
"IA",2001,2932,"Historical"
"IA",2002,2934,"Historical"
"IA",2003,2942,"Historical"
"IA",2004,2954,"Historical"
"IA",2005,2964,"Historical"
"IA",2006,2983,"Historical"
"IA",2007,2999,"Historical"
"IA",2008,3017,"Historical"
"IA",2009,3033,"Historical"
"IA",2010,3051,"Historical"
"IA",2011,3067,"Historical"
"IA",2012,3077,"Historical"
"IA",2013,3094,"Historical"
"IA",2014,3111,"Historical"
"IA",2015,3123,"Historical"
"IA",2016,3133,"Historical"
"IA",2017,3144,"Historical"
"IA",2018,3150,"Historical"
"IA",2019,3160,"Historical"
"IA",2020,3164,"Historical"
"ID",1970,713,"Historical"
"ID",1971,739,"Historical"
"ID",1972,763,"Historical"
"ID",1973,782,"Historical"
"ID",1974,808,"Historical"
"ID",1975,832,"Historical"
"ID",1976,857,"Historical"
"ID",1977,883,"Historical"
"ID",1978,911,"Historical"
"ID",1979,933,"Historical"
"ID",1980,944,"Historical"
"ID",1981,962,"Historical"
"ID",1982,974,"Historical"
"ID",1983,982,"Historical"
"ID",1984,991,"Historical"
"ID",1985,994,"Historical"
"ID",1986,990,"Historical"
"ID",1987,985,"Historical"
"ID",1988,986,"Historical"
"ID",1989,994,"Historical"
"ID",1990,1012,"Historical"
"ID",1991,1039,"Historical"
"ID",1992,1066,"Historical"
"ID",1993,1101,"Historical"
"ID",1994,1135,"Historical"
"ID",1995,1165,"Historical"
"ID",1996,1188,"Historical"
"ID",1997,1211,"Historical"
"ID",1998,1231,"Historical"
"ID",1999,1252,"Historical"
"ID",2000,1299,"Historical"
"ID",2001,1320,"Historical"
"ID",2002,1340,"Historical"
"ID",2003,1363,"Historical"
"ID",2004,1392,"Historical"
"ID",2005,1428,"Historical"
"ID",2006,1469,"Historical"
"ID",2007,1505,"Historical"
"ID",2008,1534,"Historical"
"ID",2009,1554,"Historical"
"ID",2010,1571,"Historical"
"ID",2011,1584,"Historical"
"ID",2012,1596,"Historical"
"ID",2013,1612,"Historical"
"ID",2014,1632,"Historical"
"ID",2015,1652,"Historical"
"ID",2016,1684,"Historical"
"ID",2017,1720,"Historical"
"ID",2018,1752,"Historical"
"ID",2019,1789,"Historical"
"ID",2020,1827,"Historical"
"IL",1970,11110,"Historical"
"IL",1971,11202,"Historical"
"IL",1972,11252,"Historical"
"IL",1973,11251,"Historical"
"IL",1974,11262,"Historical"
"IL",1975,11292,"Historical"
"IL",1976,11343,"Historical"
"IL",1977,11386,"Historical"
"IL",1978,11413,"Historical"
"IL",1979,11397,"Historical"
"IL",1980,11427,"Historical"
"IL",1981,11443,"Historical"
"IL",1982,11423,"Historical"
"IL",1983,11409,"Historical"
"IL",1984,11412,"Historical"
"IL",1985,11400,"Historical"
"IL",1986,11387,"Historical"
"IL",1987,11391,"Historical"
"IL",1988,11390,"Historical"
"IL",1989,11410,"Historical"
"IL",1990,11447,"Historical"
"IL",1991,11536,"Historical"
"IL",1992,11635,"Historical"
"IL",1993,11726,"Historical"
"IL",1994,11805,"Historical"
"IL",1995,11885,"Historical"
"IL",1996,11953,"Historical"
"IL",1997,12012,"Historical"
"IL",1998,12070,"Historical"
"IL",1999,12128,"Historical"
"IL",2000,12434,"Historical"
"IL",2001,12488,"Historical"
"IL",2002,12526,"Historical"
"IL",2003,12556,"Historical"
"IL",2004,12590,"Historical"
"IL",2005,12610,"Historical"
"IL",2006,12644,"Historical"
"IL",2007,12696,"Historical"
"IL",2008,12747,"Historical"
"IL",2009,12797,"Historical"
"IL",2010,12841,"Historical"
"IL",2011,12868,"Historical"
"IL",2012,12883,"Historical"
"IL",2013,12896,"Historical"
"IL",2014,12885,"Historical"
"IL",2015,12860,"Historical"
"IL",2016,12822,"Historical"
"IL",2017,12780,"Historical"
"IL",2018,12725,"Historical"
"IL",2019,12667,"Historical"
"IL",2020,12588,"Historical"
"IN",1970,5195,"Historical"
"IN",1971,5253,"Historical"
"IN",1972,5302,"Historical"
"IN",1973,5338,"Historical"
"IN",1974,5362,"Historical"
"IN",1975,5366,"Historical"
"IN",1976,5389,"Historical"
"IN",1977,5426,"Historical"
"IN",1978,5470,"Historical"
"IN",1979,5501,"Historical"
"IN",1980,5490,"Historical"
"IN",1981,5480,"Historical"
"IN",1982,5468,"Historical"
"IN",1983,5450,"Historical"
"IN",1984,5458,"Historical"
"IN",1985,5459,"Historical"
"IN",1986,5454,"Historical"
"IN",1987,5473,"Historical"
"IN",1988,5492,"Historical"
"IN",1989,5524,"Historical"
"IN",1990,5555,"Historical"
"IN",1991,5602,"Historical"
"IN",1992,5649,"Historical"
"IN",1993,5702,"Historical"
"IN",1994,5746,"Historical"
"IN",1995,5792,"Historical"
"IN",1996,5835,"Historical"
"IN",1997,5872,"Historical"
"IN",1998,5908,"Historical"
"IN",1999,5943,"Historical"
"IN",2000,6092,"Historical"
"IN",2001,6128,"Historical"
"IN",2002,6156,"Historical"
"IN",2003,6197,"Historical"
"IN",2004,6233,"Historical"
"IN",2005,6279,"Historical"
"IN",2006,6333,"Historical"
"IN",2007,6380,"Historical"
"IN",2008,6425,"Historical"
"IN",2009,6459,"Historical"
"IN",2010,6491,"Historical"
"IN",2011,6517,"Historical"
"IN",2012,6539,"Historical"
"IN",2013,6571,"Historical"
"IN",2014,6596,"Historical"
"IN",2015,6611,"Historical"
"IN",2016,6638,"Historical"
"IN",2017,6662,"Historical"
"IN",2018,6698,"Historical"
"IN",2019,6731,"Historical"
"IN",2020,6755,"Historical"
"KS",1970,2249,"Historical"
"KS",1971,2247,"Historical"
"KS",1972,2256,"Historical"
"KS",1973,2266,"Historical"
"KS",1974,2269,"Historical"
"KS",1975,2281,"Historical"
"KS",1976,2301,"Historical"
"KS",1977,2321,"Historical"
"KS",1978,2336,"Historical"
"KS",1979,2351,"Historical"
"KS",1980,2364,"Historical"
"KS",1981,2385,"Historical"
"KS",1982,2401,"Historical"
"KS",1983,2416,"Historical"
"KS",1984,2424,"Historical"
"KS",1985,2427,"Historical"
"KS",1986,2433,"Historical"
"KS",1987,2445,"Historical"
"KS",1988,2462,"Historical"
"KS",1989,2473,"Historical"
"KS",1990,2481,"Historical"
"KS",1991,2495,"Historical"
"KS",1992,2526,"Historical"
"KS",1993,2548,"Historical"
"KS",1994,2569,"Historical"
"KS",1995,2587,"Historical"
"KS",1996,2598,"Historical"
"KS",1997,2616,"Historical"
"KS",1998,2639,"Historical"
"KS",1999,2654,"Historical"
"KS",2000,2694,"Historical"
"KS",2001,2702,"Historical"
"KS",2002,2714,"Historical"
"KS",2003,2723,"Historical"
"KS",2004,2734,"Historical"
"KS",2005,2745,"Historical"
"KS",2006,2763,"Historical"
"KS",2007,2784,"Historical"
"KS",2008,2808,"Historical"
"KS",2009,2833,"Historical"
"KS",2010,2858,"Historical"
"KS",2011,2870,"Historical"
"KS",2012,2886,"Historical"
"KS",2013,2894,"Historical"
"KS",2014,2902,"Historical"
"KS",2015,2911,"Historical"
"KS",2016,2913,"Historical"
"KS",2017,2911,"Historical"
"KS",2018,2913,"Historical"
"KS",2019,2913,"Historical"
"KS",2020,2914,"Historical"
"KY",1970,3221,"Historical"
"KY",1971,3298,"Historical"
"KY",1972,3336,"Historical"
"KY",1973,3371,"Historical"
"KY",1974,3416,"Historical"
"KY",1975,3468,"Historical"
"KY",1976,3529,"Historical"
"KY",1977,3574,"Historical"
"KY",1978,3610,"Historical"
"KY",1979,3642,"Historical"
"KY",1980,3661,"Historical"
"KY",1981,3670,"Historical"
"KY",1982,3683,"Historical"
"KY",1983,3694,"Historical"
"KY",1984,3695,"Historical"
"KY",1985,3695,"Historical"
"KY",1986,3688,"Historical"
"KY",1987,3683,"Historical"
"KY",1988,3680,"Historical"
"KY",1989,3677,"Historical"
"KY",1990,3693,"Historical"
"KY",1991,3715,"Historical"
"KY",1992,3756,"Historical"
"KY",1993,3792,"Historical"
"KY",1994,3823,"Historical"
"KY",1995,3855,"Historical"
"KY",1996,3881,"Historical"
"KY",1997,3908,"Historical"
"KY",1998,3934,"Historical"
"KY",1999,3961,"Historical"
"KY",2000,4049,"Historical"
"KY",2001,4068,"Historical"
"KY",2002,4090,"Historical"
"KY",2003,4117,"Historical"
"KY",2004,4146,"Historical"
"KY",2005,4183,"Historical"
"KY",2006,4219,"Historical"
"KY",2007,4257,"Historical"
"KY",2008,4290,"Historical"
"KY",2009,4317,"Historical"
"KY",2010,4348,"Historical"
"KY",2011,4371,"Historical"
"KY",2012,4388,"Historical"
"KY",2013,4407,"Historical"
"KY",2014,4417,"Historical"
"KY",2015,4429,"Historical"
"KY",2016,4440,"Historical"
"KY",2017,4456,"Historical"
"KY",2018,4464,"Historical"
"KY",2019,4472,"Historical"
"KY",2020,4477,"Historical"
"LA",1970,3645,"Historical"
"LA",1971,3710,"Historical"
"LA",1972,3762,"Historical"
"LA",1973,3788,"Historical"
"LA",1974,3820,"Historical"
"LA",1975,3886,"Historical"
"LA",1976,3951,"Historical"
"LA",1977,4014,"Historical"
"LA",1978,4069,"Historical"
"LA",1979,4138,"Historical"
"LA",1980,4206,"Historical"
"LA",1981,4283,"Historical"
"LA",1982,4353,"Historical"
"LA",1983,4395,"Historical"
"LA",1984,4400,"Historical"
"LA",1985,4408,"Historical"
"LA",1986,4407,"Historical"
"LA",1987,4344,"Historical"
"LA",1988,4289,"Historical"
"LA",1989,4253,"Historical"
"LA",1990,4219,"Historical"
"LA",1991,4241,"Historical"
"LA",1992,4271,"Historical"
"LA",1993,4285,"Historical"
"LA",1994,4306,"Historical"
"LA",1995,4328,"Historical"
"LA",1996,4339,"Historical"
"LA",1997,4351,"Historical"
"LA",1998,4363,"Historical"
"LA",1999,4372,"Historical"
"LA",2000,4472,"Historical"
"LA",2001,4478,"Historical"
"LA",2002,4497,"Historical"
"LA",2003,4521,"Historical"
"LA",2004,4552,"Historical"
"LA",2005,4577,"Historical"
"LA",2006,4303,"Historical"
"LA",2007,4376,"Historical"
"LA",2008,4436,"Historical"
"LA",2009,4492,"Historical"
"LA",2010,4545,"Historical"
"LA",2011,4576,"Historical"
"LA",2012,4602,"Historical"
"LA",2013,4626,"Historical"
"LA",2014,4646,"Historical"
"LA",2015,4667,"Historical"
"LA",2016,4681,"Historical"
"LA",2017,4674,"Historical"
"LA",2018,4664,"Historical"
"LA",2019,4658,"Historical"
"LA",2020,4645,"Historical"
"MA",1970,5689,"Historical"
"MA",1971,5738,"Historical"
"MA",1972,5760,"Historical"
"MA",1973,5781,"Historical"
"MA",1974,5774,"Historical"
"MA",1975,5758,"Historical"
"MA",1976,5744,"Historical"
"MA",1977,5738,"Historical"
"MA",1978,5736,"Historical"
"MA",1979,5738,"Historical"
"MA",1980,5737,"Historical"
"MA",1981,5769,"Historical"
"MA",1982,5771,"Historical"
"MA",1983,5799,"Historical"
"MA",1984,5841,"Historical"
"MA",1985,5881,"Historical"
"MA",1986,5903,"Historical"
"MA",1987,5935,"Historical"
"MA",1988,5980,"Historical"
"MA",1989,6015,"Historical"
"MA",1990,6019,"Historical"
"MA",1991,5999,"Historical"
"MA",1992,5993,"Historical"
"MA",1993,6011,"Historical"
"MA",1994,6031,"Historical"
"MA",1995,6062,"Historical"
"MA",1996,6085,"Historical"
"MA",1997,6115,"Historical"
"MA",1998,6144,"Historical"
"MA",1999,6175,"Historical"
"MA",2000,6361,"Historical"
"MA",2001,6398,"Historical"
"MA",2002,6417,"Historical"
"MA",2003,6423,"Historical"
"MA",2004,6412,"Historical"
"MA",2005,6403,"Historical"
"MA",2006,6410,"Historical"
"MA",2007,6432,"Historical"
"MA",2008,6469,"Historical"
"MA",2009,6518,"Historical"
"MA",2010,6566,"Historical"
"MA",2011,6614,"Historical"
"MA",2012,6664,"Historical"
"MA",2013,6715,"Historical"
"MA",2014,6765,"Historical"
"MA",2015,6797,"Historical"
"MA",2016,6827,"Historical"
"MA",2017,6864,"Historical"
"MA",2018,6886,"Historical"
"MA",2019,6895,"Historical"
"MA",2020,6894,"Historical"
"MD",1970,3924,"Historical"
"MD",1971,4018,"Historical"
"MD",1972,4073,"Historical"
"MD",1973,4098,"Historical"
"MD",1974,4119,"Historical"
"MD",1975,4139,"Historical"
"MD",1976,4151,"Historical"
"MD",1977,4170,"Historical"
"MD",1978,4184,"Historical"
"MD",1979,4191,"Historical"
"MD",1980,4217,"Historical"
"MD",1981,4262,"Historical"
"MD",1982,4283,"Historical"
"MD",1983,4313,"Historical"
"MD",1984,4365,"Historical"
"MD",1985,4413,"Historical"
"MD",1986,4487,"Historical"
"MD",1987,4566,"Historical"
"MD",1988,4658,"Historical"
"MD",1989,4727,"Historical"
"MD",1990,4797,"Historical"
"MD",1991,4856,"Historical"
"MD",1992,4903,"Historical"
"MD",1993,4943,"Historical"
"MD",1994,4985,"Historical"
"MD",1995,5024,"Historical"
"MD",1996,5057,"Historical"
"MD",1997,5093,"Historical"
"MD",1998,5130,"Historical"
"MD",1999,5172,"Historical"
"MD",2000,5311,"Historical"
"MD",2001,5375,"Historical"
"MD",2002,5440,"Historical"
"MD",2003,5496,"Historical"
"MD",2004,5547,"Historical"
"MD",2005,5592,"Historical"
"MD",2006,5627,"Historical"
"MD",2007,5653,"Historical"
"MD",2008,5685,"Historical"
"MD",2009,5730,"Historical"
"MD",2010,5789,"Historical"
"MD",2011,5840,"Historical"
"MD",2012,5888,"Historical"
"MD",2013,5925,"Historical"
"MD",2014,5960,"Historical"
"MD",2015,5989,"Historical"
"MD",2016,6007,"Historical"
"MD",2017,6028,"Historical"
"MD",2018,6042,"Historical"
"MD",2019,6055,"Historical"
"MD",2020,6056,"Historical"
"ME",1970,994,"Historical"
"ME",1971,1015,"Historical"
"ME",1972,1034,"Historical"
"ME",1973,1046,"Historical"
"ME",1974,1059,"Historical"
"ME",1975,1072,"Historical"
"ME",1976,1088,"Historical"
"ME",1977,1104,"Historical"
"ME",1978,1114,"Historical"
"ME",1979,1123,"Historical"
"ME",1980,1125,"Historical"
"ME",1981,1133,"Historical"
"ME",1982,1137,"Historical"
"ME",1983,1145,"Historical"
"ME",1984,1156,"Historical"
"ME",1985,1163,"Historical"
"ME",1986,1170,"Historical"
"ME",1987,1185,"Historical"
"ME",1988,1204,"Historical"
"ME",1989,1220,"Historical"
"ME",1990,1231,"Historical"
"ME",1991,1235,"Historical"
"ME",1992,1236,"Historical"
"ME",1993,1238,"Historical"
"ME",1994,1238,"Historical"
"ME",1995,1237,"Historical"
"ME",1996,1241,"Historical"
"ME",1997,1245,"Historical"
"ME",1998,1248,"Historical"
"ME",1999,1253,"Historical"
"ME",2000,1277,"Historical"
"ME",2001,1286,"Historical"
"ME",2002,1296,"Historical"
"ME",2003,1307,"Historical"
"ME",2004,1314,"Historical"
"ME",2005,1319,"Historical"
"ME",2006,1324,"Historical"
"ME",2007,1327,"Historical"
"ME",2008,1331,"Historical"
"ME",2009,1330,"Historical"
"ME",2010,1328,"Historical"
"ME",2011,1328,"Historical"
"ME",2012,1328,"Historical"
"ME",2013,1329,"Historical"
"ME",2014,1331,"Historical"
"ME",2015,1329,"Historical"
"ME",2016,1332,"Historical"
"ME",2017,1336,"Historical"
"ME",2018,1340,"Historical"
"ME",2019,1346,"Historical"
"ME",2020,1350,"Historical"
"MI",1970,8882,"Historical"
"MI",1971,8974,"Historical"
"MI",1972,9029,"Historical"
"MI",1973,9078,"Historical"
"MI",1974,9118,"Historical"
"MI",1975,9118,"Historical"
"MI",1976,9129,"Historical"
"MI",1977,9171,"Historical"
"MI",1978,9218,"Historical"
"MI",1979,9266,"Historical"
"MI",1980,9262,"Historical"
"MI",1981,9209,"Historical"
"MI",1982,9115,"Historical"
"MI",1983,9048,"Historical"
"MI",1984,9049,"Historical"
"MI",1985,9076,"Historical"
"MI",1986,9128,"Historical"
"MI",1987,9187,"Historical"
"MI",1988,9218,"Historical"
"MI",1989,9253,"Historical"
"MI",1990,9310,"Historical"
"MI",1991,9395,"Historical"
"MI",1992,9470,"Historical"
"MI",1993,9529,"Historical"
"MI",1994,9584,"Historical"
"MI",1995,9660,"Historical"
"MI",1996,9739,"Historical"
"MI",1997,9785,"Historical"
"MI",1998,9820,"Historical"
"MI",1999,9864,"Historical"
"MI",2000,9952,"Historical"
"MI",2001,9991,"Historical"
"MI",2002,10016,"Historical"
"MI",2003,10041,"Historical"
"MI",2004,10055,"Historical"
"MI",2005,10051,"Historical"
"MI",2006,10036,"Historical"
"MI",2007,10001,"Historical"
"MI",2008,9947,"Historical"
"MI",2009,9902,"Historical"
"MI",2010,9878,"Historical"
"MI",2011,9883,"Historical"
"MI",2012,9898,"Historical"
"MI",2013,9915,"Historical"
"MI",2014,9932,"Historical"
"MI",2015,9934,"Historical"
"MI",2016,9954,"Historical"
"MI",2017,9977,"Historical"
"MI",2018,9987,"Historical"
"MI",2019,9985,"Historical"
"MI",2020,9967,"Historical"
"MN",1970,3806,"Historical"
"MN",1971,3853,"Historical"
"MN",1972,3870,"Historical"
"MN",1973,3889,"Historical"
"MN",1974,3904,"Historical"
"MN",1975,3933,"Historical"
"MN",1976,3965,"Historical"
"MN",1977,3989,"Historical"
"MN",1978,4015,"Historical"
"MN",1979,4050,"Historical"
"MN",1980,4076,"Historical"
"MN",1981,4112,"Historical"
"MN",1982,4131,"Historical"
"MN",1983,4141,"Historical"
"MN",1984,4158,"Historical"
"MN",1985,4184,"Historical"
"MN",1986,4205,"Historical"
"MN",1987,4235,"Historical"
"MN",1988,4296,"Historical"
"MN",1989,4338,"Historical"
"MN",1990,4387,"Historical"
"MN",1991,4427,"Historical"
"MN",1992,4472,"Historical"
"MN",1993,4522,"Historical"
"MN",1994,4566,"Historical"
"MN",1995,4605,"Historical"
"MN",1996,4648,"Historical"
"MN",1997,4688,"Historical"
"MN",1998,4726,"Historical"
"MN",1999,4776,"Historical"
"MN",2000,4934,"Historical"
"MN",2001,4983,"Historical"
"MN",2002,5019,"Historical"
"MN",2003,5054,"Historical"
"MN",2004,5088,"Historical"
"MN",2005,5120,"Historical"
"MN",2006,5164,"Historical"
"MN",2007,5207,"Historical"
"MN",2008,5247,"Historical"
"MN",2009,5281,"Historical"
"MN",2010,5311,"Historical"
"MN",2011,5347,"Historical"
"MN",2012,5378,"Historical"
"MN",2013,5415,"Historical"
"MN",2014,5453,"Historical"
"MN",2015,5484,"Historical"
"MN",2016,5525,"Historical"
"MN",2017,5569,"Historical"
"MN",2018,5609,"Historical"
"MN",2019,5640,"Historical"
"MN",2020,5657,"Historical"
"MO",1970,4678,"Historical"
"MO",1971,4726,"Historical"
"MO",1972,4759,"Historical"
"MO",1973,4783,"Historical"
"MO",1974,4796,"Historical"
"MO",1975,4808,"Historical"
"MO",1976,4839,"Historical"
"MO",1977,4863,"Historical"
"MO",1978,4889,"Historical"
"MO",1979,4912,"Historical"
"MO",1980,4917,"Historical"
"MO",1981,4932,"Historical"
"MO",1982,4929,"Historical"
"MO",1983,4944,"Historical"
"MO",1984,4975,"Historical"
"MO",1985,5000,"Historical"
"MO",1986,5023,"Historical"
"MO",1987,5057,"Historical"
"MO",1988,5082,"Historical"
"MO",1989,5096,"Historical"
"MO",1990,5126,"Historical"
"MO",1991,5158,"Historical"
"MO",1992,5194,"Historical"
"MO",1993,5238,"Historical"
"MO",1994,5281,"Historical"
"MO",1995,5325,"Historical"
"MO",1996,5368,"Historical"
"MO",1997,5407,"Historical"
"MO",1998,5438,"Historical"
"MO",1999,5468,"Historical"
"MO",2000,5607,"Historical"
"MO",2001,5641,"Historical"
"MO",2002,5675,"Historical"
"MO",2003,5709,"Historical"
"MO",2004,5748,"Historical"
"MO",2005,5790,"Historical"
"MO",2006,5843,"Historical"
"MO",2007,5888,"Historical"
"MO",2008,5924,"Historical"
"MO",2009,5961,"Historical"
"MO",2010,5996,"Historical"
"MO",2011,6011,"Historical"
"MO",2012,6026,"Historical"
"MO",2013,6043,"Historical"
"MO",2014,6059,"Historical"
"MO",2015,6075,"Historical"
"MO",2016,6091,"Historical"
"MO",2017,6111,"Historical"
"MO",2018,6126,"Historical"
"MO",2019,6140,"Historical"
"MO",2020,6152,"Historical"
"MS",1970,2217,"Historical"
"MS",1971,2265,"Historical"
"MS",1972,2307,"Historical"
"MS",1973,2350,"Historical"
"MS",1974,2378,"Historical"
"MS",1975,2399,"Historical"
"MS",1976,2430,"Historical"
"MS",1977,2459,"Historical"
"MS",1978,2488,"Historical"
"MS",1979,2507,"Historical"
"MS",1980,2521,"Historical"
"MS",1981,2539,"Historical"
"MS",1982,2557,"Historical"
"MS",1983,2568,"Historical"
"MS",1984,2578,"Historical"
"MS",1985,2588,"Historical"
"MS",1986,2594,"Historical"
"MS",1987,2589,"Historical"
"MS",1988,2580,"Historical"
"MS",1989,2574,"Historical"
"MS",1990,2577,"Historical"
"MS",1991,2591,"Historical"
"MS",1992,2610,"Historical"
"MS",1993,2636,"Historical"
"MS",1994,2663,"Historical"
"MS",1995,2691,"Historical"
